"obce","Počet obyvatel","Počet obyvatel nad 65 let","Počet obyvatel ve věku 0 až 14 let","Počet obyvatel ve věku 15-59 muži","Počet obyvatel ve věku 15-59 ženy","Počet obyvatel ve věku 60-64 let ženy","Počet obyvatel ve věku 60-64 muži","kraj","orp","okres"
"Prštice","895,00","124,00","112,00","342,00","286,00","19,00","12,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Průhonice","2 071,00","252,00","337,00","671,00","682,00","69,00","60,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Prušánky","2 136,00","281,00","332,00","714,00","697,00","62,00","50,00","Jihomoravský kraj","HODONÍN","Hodonín"
"Prusice","2","2","2","2","2","2","2","Středočeský kraj","ŘÍČANY","Kolín"
"Prusinovice","1 208,00","184,00","197,00","402,00","364,00","36,00","25,00","Zlínský kraj","HOLEŠOV","Kroměříž"
"Prusy-Boškůvky","617,00","98,00","92,00","213,00","172,00","22,00","20,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Prysk","412,00","55,00","56,00","139,00","128,00","18,00","16,00","Liberecký kraj","NOVÝ BOR","Česká Lípa"
"Pržno","782,00","81,00","119,00","281,00","256,00","27,00","18,00","Moravskoslezský kraj","FRÝDLANT N. OSTRAVICÍ","Frýdek-Místek"
"Pržno","668,00","117,00","90,00","223,00","186,00","24,00","28,00","Zlínský kraj","VSETÍN","Vsetín"
"Pšánky","50,00","15,00","6,00","11,00","13,00","2,00","3,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Psáře","115,00","28,00","15,00","36,00","26,00","4,00","6,00","Středočeský kraj","VLAŠIM","Benešov"
"Psárov","147,00","36,00","17,00","48,00","36,00","4,00","6,00","Jihočeský kraj","TÁBOR","Tábor"
"Psáry","2 381,00","174,00","426,00","851,00","844,00","43,00","43,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Pšov","613,00","94,00","83,00","226,00","176,00","20,00","14,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Pšovlky","245,00","33,00","37,00","82,00","76,00","7,00","10,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Pstruží","759,00","103,00","131,00","258,00","235,00","16,00","16,00","Moravskoslezský kraj","FRÝDLANT N. OSTRAVICÍ","Frýdek-Místek"
"Ptení","1 099,00","158,00","160,00","364,00","353,00","29,00","35,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Ptenín","222,00","46,00","28,00","65,00","69,00","7,00","7,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Ptice","488,00","54,00","83,00","168,00","158,00","10,00","15,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Ptýrov","171,00","34,00","23,00","61,00","47,00","4,00","2,00","Středočeský kraj","MNICHOVO HRADIŠTĚ","Mladá Boleslav"
"Puchlovice","131,00","25,00","19,00","38,00","43,00","3,00","3,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Puclice","327,00","50,00","48,00","110,00","103,00","11,00","5,00","Plzeňský kraj","HORŠOVSKÝ TÝN","Domažlice"
"Pucov","119,00","31,00","14,00","33,00","34,00","4,00","3,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Puklice","746,00","104,00","116,00","264,00","231,00","15,00","16,00","Vysočina","JIHLAVA","Jihlava"
"Pulečný","279,00","41,00","52,00","94,00","80,00","6,00","6,00","Liberecký kraj","JABLONEC NAD NISOU","Jablonec n.Nisou"
"Pustá Kamenice","333,00","53,00","58,00","109,00","102,00","6,00","5,00","Pardubický kraj","POLIČKA","Svitavy"
"Pustá Polom","1 422,00","216,00","246,00","456,00","422,00","43,00","39,00","Moravskoslezský kraj","OPAVA","Opava"
"Pustá Rybná","156,00","35,00","20,00","50,00","38,00","7,00","6,00","Pardubický kraj","POLIČKA","Svitavy"
"Pustějov","950,00","124,00","171,00","290,00","300,00","41,00","24,00","Moravskoslezský kraj","BÍLOVEC","Nový Jičín"
"Pustiměř","1 604,00","214,00","289,00","513,00","510,00","42,00","36,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Pustina","63,00","9,00","6,00","21,00","22,00","3,00","2,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Pustověty","169,00","28,00","23,00","56,00","56,00","4,00","2,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Putim","445,00","77,00","53,00","150,00","140,00","14,00","11,00","Jihočeský kraj","PÍSEK","Písek"
"Putimov","249,00","23,00","41,00","87,00","85,00","6,00","7,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Pyšel","460,00","59,00","92,00","148,00","143,00","9,00","9,00","Vysočina","TŘEBÍČ","Třebíč"
"Pyšely","2","2","2","2","2","2","2","Středočeský kraj","BENEŠOV","Benešov"
"Rabakov","43,00","11,00","5,00","11,00","11,00","2,00","3,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Rabí","470,00","100,00","49,00","148,00","149,00","12,00","12,00","Plzeňský kraj","SUŠICE","Klatovy"
"Rabštejnská Lhota","637,00","75,00","104,00","215,00","225,00","11,00","7,00","Pardubický kraj","CHRUDIM","Chrudim"
"Ráby","564,00","72,00","62,00","245,00","157,00","13,00","15,00","Pardubický kraj","PARDUBICE","Pardubice"
"Rabyně","2","2","2","2","2","2","2","Středočeský kraj","BENEŠOV","Benešov"
"Račetice","228,00","28,00","33,00","88,00","70,00","5,00","4,00","Ústecký kraj","KADAŇ","Chomutov"
"Račice","53,00","8,00","13,00","15,00","13,00","2,00","2,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Račice","315,00","33,00","45,00","108,00","105,00","8,00","16,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Račice","158,00","28,00","22,00","47,00","46,00","7,00","8,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Račice nad Trotinou","164,00","23,00","26,00","54,00","51,00","2,00","8,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Račice-Pístovice","1 016,00","163,00","150,00","337,00","319,00","21,00","26,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Račín","95,00","19,00","17,00","29,00","24,00","3,00","3,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Račiněves","443,00","68,00","71,00","132,00","146,00","14,00","12,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Racková","728,00","98,00","119,00","241,00","241,00","14,00","15,00","Zlínský kraj","ZLÍN","Zlín"
"Rácovice","106,00","24,00","20,00","27,00","31,00","1,00","3,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Radčice","152,00","38,00","9,00","50,00","44,00","6,00","5,00","Liberecký kraj","ŽELEZNÝ BROD","Jablonec n.Nisou"
"Radějov","827,00","152,00","120,00","256,00","250,00","26,00","23,00","Jihomoravský kraj","VESELÍ NAD MORAVOU","Hodonín"
"Radějovice","36,00","10,00","4,00","7,00","10,00","3,00","2,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Radějovice","213,00","21,00","37,00","66,00","75,00","5,00","9,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Radenice","160,00","29,00","37,00","44,00","41,00","5,00","4,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Radenín","446,00","87,00","63,00","135,00","127,00","19,00","15,00","Jihočeský kraj","TÁBOR","Tábor"
"Radešín","110,00","19,00","19,00","34,00","35,00","2,00","1,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Radešínská Svratka","602,00","77,00","98,00","210,00","182,00","19,00","16,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Radětice","237,00","38,00","35,00","83,00","68,00","9,00","4,00","Jihočeský kraj","TÁBOR","Tábor"
"Radětice","136,00","18,00","21,00","48,00","42,00","3,00","4,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Radhošť","2","2","2","2","2","2","2","Pardubický kraj","VYSOKÉ MÝTO","Pardubice"
"Radhostice","175,00","21,00","28,00","56,00","55,00","5,00","10,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Radíč","214,00","29,00","32,00","73,00","66,00","7,00","7,00","Středočeský kraj","SEDLČANY","Příbram"
"Radíkov","137,00","23,00","15,00","49,00","44,00","3,00","3,00","Olomoucký kraj","HRANICE","Přerov"
"Radíkovice","175,00","19,00","29,00","62,00","59,00","4,00","2,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Radim","1 003,00","149,00","161,00","313,00","332,00","31,00","17,00","Středočeský kraj","KOLÍN","Kolín"
"Radim","320,00","58,00","47,00","104,00","95,00","8,00","8,00","Královéhradecký kraj","JIČÍN","Jičín"
"Radiměř","1 114,00","145,00","190,00","374,00","346,00","29,00","30,00","Pardubický kraj","SVITAVY","Svitavy"
"Radimovice","242,00","35,00","29,00","84,00","77,00","7,00","10,00","Liberecký kraj","TURNOV","Liberec"
"Radimovice u Tábora","59,00","8,00","8,00","19,00","19,00","2,00","3,00","Jihočeský kraj","TÁBOR","Tábor"
"Radimovice u Želče","358,00","37,00","65,00","127,00","113,00","8,00","8,00","Jihočeský kraj","TÁBOR","Tábor"
"Radkov","175,00","36,00","21,00","61,00","50,00","3,00","4,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Radkov","122,00","14,00","16,00","49,00","37,00","5,00","1,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Radkov","136,00","27,00","10,00","51,00","38,00","5,00","5,00","Jihočeský kraj","TÁBOR","Tábor"
"Radkov","233,00","39,00","47,00","73,00","57,00","12,00","5,00","Vysočina","TELČ","Jihlava"
"Radkova Lhota","210,00","113,00","22,00","34,00","30,00","5,00","6,00","Olomoucký kraj","PŘEROV","Přerov"
"Radkovice","89,00","23,00","9,00","32,00","21,00","3,00","1,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Radkovice u Budče","146,00","24,00","34,00","39,00","37,00","8,00","4,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Radkovice u Hrotovic","343,00","46,00","67,00","112,00","107,00","3,00","8,00","Vysočina","TŘEBÍČ","Třebíč"
"Radkovy","176,00","22,00","31,00","53,00","58,00","5,00","7,00","Olomoucký kraj","PŘEROV","Přerov"
"Rádlo","578,00","66,00","99,00","184,00","194,00","16,00","19,00","Liberecký kraj","JABLONEC NAD NISOU","Jablonec n.Nisou"
"Radnice","1 743,00","265,00","263,00","578,00","531,00","59,00","47,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Radňoves","99,00","15,00","16,00","36,00","27,00","3,00","2,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Radňovice","319,00","51,00","54,00","100,00","98,00","9,00","7,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Radomyšl","1 128,00","155,00","191,00","378,00","360,00","26,00","18,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Radonice","1 183,00","111,00","201,00","411,00","401,00","31,00","28,00","Ústecký kraj","KADAŇ","Chomutov"
"Radonice","634,00","73,00","108,00","222,00","200,00","12,00","19,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Radonín","75,00","16,00","7,00","26,00","23,00","1,00","2,00","Vysočina","TŘEBÍČ","Třebíč"
"Radošov","183,00","32,00","28,00","59,00","52,00","8,00","4,00","Vysočina","TŘEBÍČ","Třebíč"
"Radošovice","173,00","22,00","30,00","60,00","53,00","4,00","4,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Radošovice","577,00","72,00","98,00","197,00","178,00","16,00","16,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Radošovice","293,00","41,00","42,00","102,00","92,00","7,00","9,00","Středočeský kraj","VLAŠIM","Benešov"
"Radostice","664,00","104,00","99,00","229,00","196,00","21,00","15,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Radostín","145,00","22,00","24,00","53,00","41,00","4,00","1,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Radostín","147,00","34,00","12,00","46,00","45,00","8,00","2,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Radostín nad Oslavou","890,00","113,00","188,00","289,00","263,00","17,00","20,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Radostná pod Kozákovem","356,00","70,00","44,00","127,00","100,00","6,00","9,00","Liberecký kraj","TURNOV","Semily"
"Radostov","116,00","16,00","14,00","46,00","34,00","3,00","3,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Radotice","141,00","29,00","19,00","43,00","42,00","3,00","5,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Radotín","196,00","32,00","33,00","63,00","62,00","3,00","3,00","Olomoucký kraj","LIPNÍK NAD BEČVOU","Přerov"
"Radovesice","422,00","80,00","60,00","142,00","124,00","10,00","6,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Radovesnice I","329,00","48,00","44,00","105,00","108,00","11,00","13,00","Středočeský kraj","KOLÍN","Kolín"
"Radovesnice II","410,00","73,00","74,00","117,00","119,00","13,00","14,00","Středočeský kraj","KOLÍN","Kolín"
"Radslavice","1 123,00","134,00","179,00","386,00","379,00","21,00","24,00","Olomoucký kraj","PŘEROV","Přerov"
"Radslavice","385,00","62,00","57,00","132,00","110,00","10,00","14,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Raduň","961,00","123,00","156,00","325,00","306,00","28,00","23,00","Moravskoslezský kraj","OPAVA","Opava"
"Radvanec","110,00","10,00","15,00","44,00","39,00","1,00","1,00","Liberecký kraj","NOVÝ BOR","Česká Lípa"
"Radvanice","286,00","34,00","41,00","100,00","89,00","12,00","10,00","Olomoucký kraj","PŘEROV","Přerov"
"Radvanice","1 089,00","100,00","197,00","364,00","363,00","36,00","29,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Rájec","488,00","73,00","94,00","153,00","134,00","17,00","17,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Rájec-Jestřebí","3 675,00","483,00","578,00","1 213,00","1 182,00","120,00","99,00","Jihomoravský kraj","BLANSKO","Blansko"
"Ráječko","1 202,00","141,00","172,00","446,00","390,00","30,00","23,00","Jihomoravský kraj","BLANSKO","Blansko"
"Rajhrad","2 722,00","437,00","390,00","844,00","860,00","91,00","100,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Rajhradice","1 213,00","162,00","208,00","386,00","393,00","34,00","30,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Rajnochovice","487,00","76,00","67,00","163,00","151,00","17,00","13,00","Zlínský kraj","BYSTŘICE POD HOSTÝNEM","Kroměříž"
"Rakousy","73,00","13,00","13,00","25,00","20,00","0,00","2,00","Liberecký kraj","TURNOV","Semily"
"Rakov","389,00","41,00","70,00","127,00","118,00","17,00","16,00","Olomoucký kraj","HRANICE","Přerov"
"Raková","176,00","38,00","21,00","55,00","54,00","3,00","5,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Raková u Konice","195,00","32,00","47,00","52,00","55,00","5,00","4,00","Olomoucký kraj","KONICE","Prostějov"
"Rakovice","219,00","44,00","24,00","78,00","65,00","3,00","5,00","Jihočeský kraj","PÍSEK","Písek"
"Rakovník","16 329,00","2 211,00","2 339,00","5 355,00","5 492,00","496,00","436,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Rakůvka","110,00","15,00","10,00","40,00","39,00","2,00","4,00","Olomoucký kraj","KONICE","Prostějov"
"Rakvice","2 136,00","249,00","314,00","757,00","707,00","56,00","53,00","Jihomoravský kraj","BŘECLAV","Břeclav"
"Ralsko","1 834,00","110,00","456,00","623,00","586,00","28,00","31,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Raná","359,00","62,00","68,00","114,00","100,00","11,00","4,00","Pardubický kraj","HLINSKO","Chrudim"
"Raná","235,00","24,00","30,00","97,00","72,00","8,00","4,00","Ústecký kraj","LOUNY","Louny"
"Rančířov","210,00","19,00","39,00","69,00","75,00","3,00","5,00","Vysočina","JIHLAVA","Jihlava"
"Rantířov","426,00","54,00","83,00","143,00","132,00","6,00","8,00","Vysočina","JIHLAVA","Jihlava"
"Rapotice","467,00","59,00","64,00","161,00","148,00","20,00","15,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Rapotín","3 101,00","313,00","536,00","1 077,00","1 018,00","81,00","76,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Rapšach","541,00","58,00","94,00","183,00","167,00","21,00","18,00","Jihočeský kraj","TŘEBOŇ","Jindřichův Hradec"
"Rašín","72,00","15,00","10,00","21,00","17,00","4,00","5,00","Královéhradecký kraj","HOŘICE","Jičín"
"Raškovice","1 783,00","232,00","260,00","571,00","604,00","50,00","66,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Řásná","189,00","33,00","28,00","63,00","51,00","7,00","7,00","Vysočina","TELČ","Jihlava"
"Rasošky","575,00","78,00","106,00","183,00","176,00","14,00","18,00","Královéhradecký kraj","JAROMĚŘ","Náchod"
"Rašov","2","2","2","2","2","2","2","Jihomoravský kraj","TIŠNOV","Blansko"
"Rašovice","338,00","49,00","66,00","109,00","95,00","6,00","13,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Rašovice","633,00","70,00","98,00","216,00","213,00","16,00","20,00","Jihomoravský kraj","BUČOVICE","Vyškov"
"Raspenava","2 836,00","296,00","508,00","945,00","929,00","74,00","84,00","Liberecký kraj","FRÝDLANT","Liberec"
"Rataje","215,00","44,00","24,00","78,00","63,00","5,00","1,00","Jihočeský kraj","TÁBOR","Tábor"
"Rataje","1 052,00","132,00","162,00","375,00","336,00","27,00","20,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Rataje","191,00","27,00","29,00","66,00","65,00","2,00","2,00","Středočeský kraj","VLAŠIM","Benešov"
"Rataje nad Sázavou","589,00","115,00","62,00","212,00","150,00","26,00","24,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Ratboř","513,00","88,00","59,00","166,00","166,00","18,00","16,00","Středočeský kraj","KOLÍN","Kolín"
"Ratenice","2","2","2","2","2","2","2","Středočeský kraj","KOLÍN","Kolín"
"Ratiboř","163,00","27,00","13,00","50,00","60,00","7,00","6,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Ratiboř","1 726,00","213,00","271,00","584,00","560,00","51,00","47,00","Zlínský kraj","VSETÍN","Vsetín"
"Ratibořské Hory","738,00","90,00","113,00","249,00","232,00","21,00","33,00","Jihočeský kraj","TÁBOR","Tábor"
"Ratíškovice","3 997,00","498,00","552,00","1 423,00","1 315,00","116,00","93,00","Jihomoravský kraj","HODONÍN","Hodonín"
"Ratměřice","257,00","34,00","37,00","92,00","74,00","10,00","10,00","Středočeský kraj","VOTICE","Benešov"
"Ražice","412,00","69,00","44,00","141,00","120,00","21,00","17,00","Jihočeský kraj","PÍSEK","Písek"
"Razová","527,00","60,00","97,00","196,00","145,00","13,00","16,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Rebešovice","717,00","58,00","148,00","240,00","242,00","15,00","14,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Řečany nad Labem","1 358,00","216,00","160,00","481,00","427,00","44,00","30,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Řečice","134,00","25,00","13,00","47,00","41,00","6,00","2,00","Vysočina","HUMPOLEC","Pelhřimov"
"Řečice","469,00","85,00","92,00","137,00","138,00","10,00","7,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Řehenice","2","2","2","2","2","2","2","Středočeský kraj","BENEŠOV","Benešov"
"Řehlovice","1 172,00","120,00","173,00","413,00","400,00","34,00","32,00","Ústecký kraj","ÚSTÍ NAD LABEM","Ústí nad Labem"
"Rejchartice","188,00","11,00","47,00","66,00","55,00","3,00","6,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Rejštejn","244,00","55,00","29,00","73,00","72,00","7,00","8,00","Plzeňský kraj","SUŠICE","Klatovy"
"Řeka","456,00","62,00","65,00","148,00","148,00","21,00","12,00","Moravskoslezský kraj","TŘINEC","Frýdek-Místek"
"Řemíčov","82,00","25,00","10,00","25,00","18,00","0,00","4,00","Jihočeský kraj","TÁBOR","Tábor"
"Řenče","873,00","134,00","132,00","297,00","258,00","27,00","25,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Řendějov","245,00","48,00","31,00","85,00","69,00","10,00","2,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Řepeč","263,00","40,00","44,00","86,00","84,00","4,00","5,00","Jihočeský kraj","TÁBOR","Tábor"
"Řepice","312,00","40,00","53,00","101,00","97,00","11,00","10,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Řepín","586,00","75,00","84,00","196,00","195,00","17,00","19,00","Středočeský kraj","MĚLNÍK","Mělník"
"Řepiště","1 628,00","239,00","233,00","523,00","507,00","63,00","63,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Řepníky","2","2","2","2","2","2","2","Pardubický kraj","VYSOKÉ MÝTO","Chrudim"
"Řepov","616,00","79,00","91,00","208,00","214,00","12,00","12,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Řeřichy","91,00","15,00","14,00","28,00","30,00","1,00","3,00","Středočeský kraj","RAKOVNÍK","Rakovník"
