"obce","Počet obyvatel dle Sčítání lidu 1950","kraj","orp","okres"
"Hnojice","661,00","Olomoucký kraj","ŠTERNBERK","Olomouc"
"Hnojník","914,00","Moravskoslezský kraj","TŘINEC","Frýdek-Místek"
"Hobšovice","376,00","Středočeský kraj","SLANÝ","Kladno"
"Hodějice","1 110,00","Jihomoravský kraj","SLAVKOV U BRNA","Vyškov"
"Hodětín","255,00","Jihočeský kraj","TÁBOR","Tábor"
"Hodice","740,00","Vysočina","JIHLAVA","Jihlava"
"Hodíškov","190,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Hodkovice nad Mohelkou","2 166,00","Liberecký kraj","LIBEREC","Liberec"
"Hodonice","863,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Hodonice","274,00","Jihočeský kraj","TÁBOR","Tábor"
"Hodonín","180,00","Pardubický kraj","CHRUDIM","Chrudim"
"Hodonín","13 572,00","Jihomoravský kraj","HODONÍN","Hodonín"
"Hodonín","206,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Hodov","389,00","Vysočina","TŘEBÍČ","Třebíč"
"Hodslavice","1 628,00","Moravskoslezský kraj","NOVÝ JIČÍN","Nový Jičín"
"Hojanovice","166,00","Vysočina","HUMPOLEC","Pelhřimov"
"Hojkov","286,00","Vysočina","JIHLAVA","Jihlava"
"Hojovice","277,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Holany","498,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Holasice","778,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Holasovice","1 516,00","Moravskoslezský kraj","OPAVA","Opava"
"Holčovice","886,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Holedeč","798,00","Ústecký kraj","ŽATEC","Louny"
"Holenice","207,00","Liberecký kraj","TURNOV","Semily"
"Holešov","9 759,00","Zlínský kraj","HOLEŠOV","Kroměříž"
"Holetín","1 090,00","Pardubický kraj","HLINSKO","Chrudim"
"Holice","5 895,00","Pardubický kraj","HOLICE","Pardubice"
"Holín","722,00","Královéhradecký kraj","JIČÍN","Jičín"
"Holohlavy","608,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Holotín","122,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Holoubkov","806,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Holovousy","107,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Holovousy","650,00","Královéhradecký kraj","HOŘICE","Jičín"
"Holštejn","220,00","Jihomoravský kraj","BLANSKO","Blansko"
"Holubice","941,00","Jihomoravský kraj","SLAVKOV U BRNA","Vyškov"
"Holubice","751,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Holubov","945,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Holýšov","3 132,00","Plzeňský kraj","STOD","Domažlice"
"Homole","1 425,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Homole u Panny","455,00","Ústecký kraj","ÚSTÍ NAD LABEM","Ústí nad Labem"
"Honbice","309,00","Pardubický kraj","CHRUDIM","Chrudim"
"Honětice","266,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Honezovice","448,00","Plzeňský kraj","STOD","Plzeň-jih"
"Hora Svaté Kateřiny","382,00","Ústecký kraj","LITVÍNOV","Most"
"Hora Svatého Šebestiána","543,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Hora Svatého Václava","200,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Hořany","301,00","Středočeský kraj","NYMBURK","Nymburk"
"Hořátev","659,00","Středočeský kraj","NYMBURK","Nymburk"
"Horažďovice","4 624,00","Plzeňský kraj","HORAŽĎOVICE","Klatovy"
"Horčápsko","164,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Hořenice","327,00","Královéhradecký kraj","JAROMĚŘ","Náchod"
"Hořepník","906,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Hořesedly","453,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Hořešovice","290,00","Středočeský kraj","SLANÝ","Kladno"
"Hořešovičky","167,00","Středočeský kraj","SLANÝ","Kladno"
"Hořice","7 700,00","Královéhradecký kraj","HOŘICE","Jičín"
"Hořice","255,00","Vysočina","HUMPOLEC","Pelhřimov"
"Hořice na Šumavě","820,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Hořičky","563,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Hořín","1 057,00","Středočeský kraj","MĚLNÍK","Mělník"
"Hořiněves","824,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Horka","610,00","Pardubický kraj","CHRUDIM","Chrudim"
"Horka I","557,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Horka II","578,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Horka nad Moravou","1 884,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Horka u Staré Paky","324,00","Liberecký kraj","JILEMNICE","Semily"
"Horky","301,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Horky","205,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Horky nad Jizerou","554,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Horní Bečva","2 718,00","Zlínský kraj","ROŽNOV POD RADHOŠTĚM","Vsetín"
"Horní Bělá","677,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Horní Benešov","1 727,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Horní Beřkovice","1 559,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Horní Bezděkov","252,00","Středočeský kraj","KLADNO","Kladno"
"Horní Blatná","1 098,00","Karlovarský kraj","OSTROV","Karlovy Vary"
"Horní Bludovice","1 465,00","Moravskoslezský kraj","HAVÍŘOV","Frýdek-Místek"
"Horní Bojanovice","748,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Horní Bradlo","848,00","Pardubický kraj","CHRUDIM","Chrudim"
"Horní Branná","1 890,00","Liberecký kraj","JILEMNICE","Semily"
"Horní Břečkov","394,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Horní Bříza","1 752,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Horní Brusnice","777,00","Královéhradecký kraj","DVŮR KRÁLOVÉ N. LAB.","Trutnov"
"Horní Bukovina","260,00","Středočeský kraj","MNICHOVO HRADIŠTĚ","Mladá Boleslav"
"Horní Cerekev","2 246,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Horní Čermná","1 000,00","Pardubický kraj","LANŠKROUN","Ústí nad Orlicí"
"Horní Domaslavice","790,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Horní Dubenky","689,00","Vysočina","JIHLAVA","Jihlava"
"Horní Dubňany","450,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Horní Dunajovice","820,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Horní Dvořiště","796,00","Jihočeský kraj","KAPLICE","Český Krumlov"
"Horní Habartice","535,00","Ústecký kraj","DĚČÍN","Děčín"
"Horní Heřmanice","177,00","Vysočina","TŘEBÍČ","Třebíč"
"Horní Heřmanice","874,00","Pardubický kraj","LANŠKROUN","Ústí nad Orlicí"
"Horní Jelení","1 956,00","Pardubický kraj","HOLICE","Pardubice"
"Horní Jiřetín","7 436,00","Ústecký kraj","LITVÍNOV","Most"
"Horní Kalná","470,00","Královéhradecký kraj","VRCHLABÍ","Trutnov"
"Horní Kamenice","313,00","Plzeňský kraj","STOD","Domažlice"
"Horní Kněžeklady","272,00","Jihočeský kraj","TÝN NAD VLTAVOU","České Budějovice"
"Horní Kounice","398,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Horní Kozolupy","498,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Horní Krupá","462,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Horní Kruty","686,00","Středočeský kraj","KOLÍN","Kolín"
"Horní Lapač","258,00","Zlínský kraj","HOLEŠOV","Kroměříž"
"Horní Lhota","441,00","Zlínský kraj","LUHAČOVICE","Zlín"
"Horní Libchava","639,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Horní Libochová","203,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Horní Lideč","780,00","Zlínský kraj","VSETÍN","Vsetín"
"Horní Loděnice","305,00","Olomoucký kraj","ŠTERNBERK","Olomouc"
"Horní Lomná","542,00","Moravskoslezský kraj","JABLUNKOV","Frýdek-Místek"
"Horní Loučky","361,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Horní Lukavice","540,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Horní Maršov","1 355,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Horní Město","1 411,00","Moravskoslezský kraj","RÝMAŘOV","Bruntál"
"Horní Meziříčko","165,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Horní Moštěnice","1 805,00","Olomoucký kraj","PŘEROV","Přerov"
"Horní Myslová","99,00","Vysočina","TELČ","Jihlava"
"Horní Němčí","1 082,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Horní Němčice","191,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Horní Nětčice","307,00","Olomoucký kraj","LIPNÍK NAD BEČVOU","Přerov"
"Horní Olešnice","617,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Horní Paseka","790,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Horní Pěna","614,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Horní Planá","2 268,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Horní Počaply","844,00","Středočeský kraj","MĚLNÍK","Mělník"
"Horní Podluží","1 025,00","Ústecký kraj","VARNSDORF","Děčín"
"Horní Pohleď","196,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Horní Police","893,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Horní Poříčí","403,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Horní Poříčí","413,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Horní Radechová","822,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Horní Radouň","592,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Horní Radslavice","186,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Horní Rápotice","170,00","Vysočina","HUMPOLEC","Pelhřimov"
"Horní Řasnice","502,00","Liberecký kraj","FRÝDLANT","Liberec"
"Horní Ředice","787,00","Pardubický kraj","HOLICE","Pardubice"
"Horní Řepčice","183,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Horní Rožínka","116,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Horní Skrýchov","104,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Horní Slatina","244,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Horní Slavkov","2 095,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Horní Slivno","286,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Horní Smrčné","84,00","Vysočina","TŘEBÍČ","Třebíč"
"Horní Smržov","105,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Horní Štěpánov","1 434,00","Olomoucký kraj","KONICE","Prostějov"
"Horní Stropnice","1 869,00","Jihočeský kraj","TRHOVÉ SVINY","České Budějovice"
"Horní Studénky","499,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Horní Suchá","4 501,00","Moravskoslezský kraj","HAVÍŘOV","Karviná"
"Horní Těšice","130,00","Olomoucký kraj","HRANICE","Přerov"
"Horní Tošanovice","472,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Horní Třešňovec","485,00","Pardubický kraj","LANŠKROUN","Ústí nad Orlicí"
"Horní Újezd","346,00","Vysočina","TŘEBÍČ","Třebíč"
"Horní Újezd","562,00","Olomoucký kraj","HRANICE","Přerov"
"Horní Ves","485,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Horní Věstonice","549,00","Jihomoravský kraj","MIKULOV","Břeclav"
"Horní Vilémovice","124,00","Vysočina","TŘEBÍČ","Třebíč"
"Horní Vltavice","319,00","Jihočeský kraj","VIMPERK","Prachatice"
"Horní Životice","432,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Hornice","119,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Hornosín","150,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Horoměřice","1 530,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Horosedly","271,00","Jihočeský kraj","PÍSEK","Písek"
"Horoušany","521,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Hořovice","4 472,00","Středočeský kraj","HOŘOVICE","Beroun"
"Hořovičky","641,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Horšice","566,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Horská Kvilda","186,00","Plzeňský kraj","SUŠICE","Klatovy"
"Horšovský Týn","3 805,00","Plzeňský kraj","HORŠOVSKÝ TÝN","Domažlice"
"Horušice","314,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Hory","391,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Hosín","782,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Hoslovice","429,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Hospozín","664,00","Středočeský kraj","SLANÝ","Kladno"
"Hospříz","276,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Hošťálková","1 818,00","Zlínský kraj","VSETÍN","Vsetín"
"Hošťálkovy","493,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Hošťalovice","257,00","Pardubický kraj","CHRUDIM","Chrudim"
"Hostašovice","668,00","Moravskoslezský kraj","NOVÝ JIČÍN","Nový Jičín"
"Hoštejn","310,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Hostějov","98,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Hostěnice","539,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Hostěradice","1 551,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Hostěrádky-Rešov","832,00","Jihomoravský kraj","SLAVKOV U BRNA","Vyškov"
"Hostětice","166,00","Vysočina","TELČ","Jihlava"
"Hostětín","224,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Hoštice","414,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Hoštice","271,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Hoštice-Heroltice","656,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Hostim","547,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Hostín","314,00","Středočeský kraj","MĚLNÍK","Mělník"
"Hostín u Vojkovic","380,00","Středočeský kraj","KRALUPY NAD VLTAVOU","Mělník"
"Hostinné","4 084,00","Královéhradecký kraj","VRCHLABÍ","Trutnov"
"Hostišová","350,00","Zlínský kraj","ZLÍN","Zlín"
"Hostivice","4 113,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Hošťka","383,00","Plzeňský kraj","TACHOV","Tachov"
"Hoštka","1 316,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Hostomice","2 323,00","Ústecký kraj","BÍLINA","Teplice"
"Hostomice","2 079,00","Středočeský kraj","HOŘOVICE","Beroun"
"Hostouň","1 185,00","Středočeský kraj","KLADNO","Kladno"
"Hostouň","1 401,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Hostovlice","403,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Hosty","319,00","Jihočeský kraj","TÝN NAD VLTAVOU","České Budějovice"
"Hovězí","1 879,00","Zlínský kraj","VSETÍN","Vsetín"
"Hovorany","2 295,00","Jihomoravský kraj","KYJOV","Hodonín"
"Hovorčovice","724,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Hraběšice","202,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Hraběšín","290,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Hrabětice","1 135,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Hrabišín","901,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Hrabová","619,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Hrabůvka","354,00","Olomoucký kraj","HRANICE","Přerov"
"Hrabyně","634,00","Moravskoslezský kraj","OPAVA","Opava"
"Hracholusky","619,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Hracholusky","149,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Hrachoviště","184,00","Jihočeský kraj","TŘEBOŇ","Jindřichův Hradec"
"Hradčany","449,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Hradčany","393,00","Jihomoravský kraj","TIŠNOV","Brno-venkov"
"Hradčany","327,00","Olomoucký kraj","PŘEROV","Přerov"
"Hradčany-Kobeřice","628,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Hradce","44,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Hradčovice","1 060,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Hradec","546,00","Plzeňský kraj","STOD","Plzeň-jih"
"Hradec","289,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Hradec Králové","57 118,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Hradec nad Moravicí","4 348,00","Moravskoslezský kraj","OPAVA","Opava"
"Hradec nad Svitavou","1 826,00","Pardubický kraj","SVITAVY","Svitavy"
"Hradec-Nová Ves","549,00","Olomoucký kraj","JESENÍK","Jeseník"
"Hradečno","521,00","Středočeský kraj","KLADNO","Kladno"
"Hrádek","1 147,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Hrádek","984,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Hrádek","205,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Hrádek","140,00","Pardubický kraj","ÚSTÍ NAD ORLICÍ","Ústí nad Orlicí"
"Hrádek","1 201,00","Moravskoslezský kraj","JABLUNKOV","Frýdek-Místek"
"Hrádek","1 906,00","Plzeňský kraj","SUŠICE","Klatovy"
"Hrádek nad Nisou","6 960,00","Liberecký kraj","LIBEREC","Liberec"
"Hradešice","655,00","Plzeňský kraj","HORAŽĎOVICE","Klatovy"
"Hradešín","267,00","Středočeský kraj","ČESKÝ BROD","Kolín"
"Hradiště","103,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Hradiště","525,00","Plzeňský kraj","NEPOMUK","Plzeň-jih"
"Hradiště","70,00","Středočeský kraj","VLAŠIM","Benešov"
"Hradiště","225,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Hradiště","3 601,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Hradištko","618,00","Středočeský kraj","NYMBURK","Nymburk"
"Hradištko","994,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Hranice","14 997,00","Olomoucký kraj","HRANICE","Přerov"
"Hranice","3 160,00","Karlovarský kraj","AŠ","Cheb"
"Hraničné Petrovice","251,00","Olomoucký kraj","ŠTERNBERK","Olomouc"
"Hrazany","410,00","Jihočeský kraj","MILEVSKO","Písek"
"Hrčava","268,00","Moravskoslezský kraj","JABLUNKOV","Frýdek-Místek"
"Hrdějovice","913,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Hrdibořice","248,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Hrdlív","385,00","Středočeský kraj","SLANÝ","Kladno"
"Hrdlořezy","644,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Hřebeč","1 450,00","Středočeský kraj","KLADNO","Kladno"
"Hřebečníky","506,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Hředle","847,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Hředle","478,00","Středočeský kraj","HOŘOVICE","Beroun"
"Hrejkovice","781,00","Jihočeský kraj","MILEVSKO","Písek"
"Hřensko","311,00","Ústecký kraj","DĚČÍN","Děčín"
"Hřibiny-Ledská","471,00","Královéhradecký kraj","KOSTELEC NAD ORLICÍ","Rychnov nad Kněžnou"
"Hřibojedy","329,00","Královéhradecký kraj","DVŮR KRÁLOVÉ N. LAB.","Trutnov"
"Hřiměždice","493,00","Středočeský kraj","DOBŘÍŠ","Příbram"
"Hříšice","330,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Hříškov","637,00","Ústecký kraj","LOUNY","Louny"
"Hřivice","1 074,00","Ústecký kraj","LOUNY","Louny"
"Hřivínův Újezd","533,00","Zlínský kraj","ZLÍN","Zlín"
"Hrob","3 475,00","Ústecký kraj","TEPLICE","Teplice"
"Hrobce","638,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Hrobčice","2 077,00","Ústecký kraj","BÍLINA","Teplice"
"Hrobice","434,00","Zlínský kraj","VIZOVICE","Zlín"
"Hrobice","117,00","Pardubický kraj","PARDUBICE","Pardubice"
"Hrochův Týnec","1 806,00","Pardubický kraj","CHRUDIM","Chrudim"
"Hromnice","1 564,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Hronov","7 315,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Hrotovice","1 332,00","Vysočina","TŘEBÍČ","Třebíč"
"Hroubovice","472,00","Pardubický kraj","CHRUDIM","Chrudim"
"Hroznatín","164,00","Vysočina","TŘEBÍČ","Třebíč"
"Hroznětín","1 333,00","Karlovarský kraj","OSTROV","Karlovy Vary"
"Hroznová Lhota","1 067,00","Jihomoravský kraj","VESELÍ NAD MORAVOU","Hodonín"
"Hrubá Skála","947,00","Liberecký kraj","TURNOV","Semily"
"Hrubá Vrbka","911,00","Jihomoravský kraj","VESELÍ NAD MORAVOU","Hodonín"
"Hrubčice","986,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Hrubý Jeseník","599,00","Středočeský kraj","NYMBURK","Nymburk"
"Hrusice","572,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Hruška","414,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Hrušky","1 855,00","Jihomoravský kraj","BŘECLAV","Břeclav"
"Hrušky","849,00","Jihomoravský kraj","SLAVKOV U BRNA","Vyškov"
"Hrušov","309,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Hrušová","452,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Hrušovany","395,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Hrušovany nad Jevišovkou","2 076,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Hrušovany u Brna","1 853,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Hrutov","217,00","Vysočina","JIHLAVA","Jihlava"
"Hubenov","143,00","Vysočina","JIHLAVA","Jihlava"
"Hudčice","417,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Hudlice","1 392,00","Středočeský kraj","BEROUN","Beroun"
"Hukvaldy","1 994,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Hulice","309,00","Středočeský kraj","VLAŠIM","Benešov"
"Hulín","4 788,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Humburky","265,00","Královéhradecký kraj","NOVÝ BYDŽOV","Hradec Králové"
"Humpolec","7 706,00","Vysočina","HUMPOLEC","Pelhřimov"
"Huntířov","752,00","Ústecký kraj","DĚČÍN","Děčín"
"Hůrky","344,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Hurtova Lhota","214,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Hůry","332,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Husí Lhota","129,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Husinec","1 166,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Husinec","560,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Huslenky","2 222,00","Zlínský kraj","VSETÍN","Vsetín"
