"obce","Počet obyvatel dle Sčítání lidu 1991","kraj","orp","okres"
"Branžež","192,00","Středočeský kraj","MNICHOVO HRADIŠTĚ","Mladá Boleslav"
"Braškov","795,00","Středočeský kraj","KLADNO","Kladno"
"Břasy","2 214,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Bratčice","622,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Bratčice","417,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Bratkovice","255,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Bratřejov","754,00","Zlínský kraj","VIZOVICE","Zlín"
"Bratřice","196,00","Vysočina","PACOV","Pelhřimov"
"Bratříkovice","133,00","Moravskoslezský kraj","OPAVA","Opava"
"Bratřínov","91,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Bratronice","716,00","Středočeský kraj","KLADNO","Kladno"
"Bratronice","67,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Bratrušov","546,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Bravantice","714,00","Moravskoslezský kraj","BÍLOVEC","Nový Jičín"
"Brázdim","537,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Brdy","51,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Břeclav","24 979,00","Jihomoravský kraj","BŘECLAV","Břeclav"
"Břehov","106,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Břehy","891,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Břest","882,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Břestek","611,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Břevnice","164,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Břežany","126,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Břežany","182,00","Plzeňský kraj","HORAŽĎOVICE","Klatovy"
"Břežany","904,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Břežany I","281,00","Středočeský kraj","KOLÍN","Kolín"
"Břežany II","483,00","Středočeský kraj","ČESKÝ BROD","Kolín"
"Březejc","142,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Březí","221,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Březí","1 523,00","Jihomoravský kraj","MIKULOV","Břeclav"
"Březí","209,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Březí","102,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Březí nad Oslavou","221,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Březina","294,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Březina","329,00","Středočeský kraj","MNICHOVO HRADIŠTĚ","Mladá Boleslav"
"Březina","183,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Březina","9,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Březina","52,00","Královéhradecký kraj","JIČÍN","Jičín"
"Březina","628,00","Jihomoravský kraj","ŠLAPANICE","Blansko"
"Březina","425,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Březina (dříve okr.Tišnov)","194,00","Jihomoravský kraj","TIŠNOV","Brno-venkov"
"Březinky","148,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Březiny","146,00","Pardubický kraj","POLIČKA","Svitavy"
"Březnice","205,00","Jihočeský kraj","TÁBOR","Tábor"
"Březnice","1 063,00","Zlínský kraj","ZLÍN","Zlín"
"Březnice","3 614,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Březník","697,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Březno","1 134,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Březno","596,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Březolupy","1 535,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Březová","254,00","Středočeský kraj","HOŘOVICE","Beroun"
"Březová","427,00","Zlínský kraj","VIZOVICE","Zlín"
"Březová","1 319,00","Moravskoslezský kraj","VÍTKOV","Opava"
"Březová","1 186,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Březová","549,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Březová","2 717,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Březová nad Svitavou","1 376,00","Pardubický kraj","SVITAVY","Svitavy"
"Březová-Oleško","254,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Březovice","264,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Březské","242,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Březsko","227,00","Olomoucký kraj","KONICE","Prostějov"
"Březůvky","634,00","Zlínský kraj","ZLÍN","Zlín"
"Břidličná","4 013,00","Moravskoslezský kraj","RÝMAŘOV","Bruntál"
"Bříšťany","241,00","Královéhradecký kraj","HOŘICE","Jičín"
"Bříství","269,00","Středočeský kraj","ČESKÝ BROD","Nymburk"
"Bříza","320,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Brloh","960,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Brloh","227,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Brňany","431,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Brněnec","1 559,00","Pardubický kraj","SVITAVY","Svitavy"
"Brníčko","604,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Brnířov","356,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Brniště","1 248,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Brno","388 296,00","Jihomoravský kraj","BRNO","Brno-město"
"Brod nad Dyjí","459,00","Jihomoravský kraj","MIKULOV","Břeclav"
"Brod nad Tichou","223,00","Plzeňský kraj","TACHOV","Tachov"
"Brodce","931,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Brodec","69,00","Ústecký kraj","LOUNY","Louny"
"Brodek u Konice","1 012,00","Olomoucký kraj","KONICE","Prostějov"
"Brodek u Přerova","1 954,00","Olomoucký kraj","PŘEROV","Přerov"
"Brodek u Prostějova","1 270,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Brodeslavy","79,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Broumov","8 076,00","Královéhradecký kraj","BROUMOV","Náchod"
"Broumov","106,00","Plzeňský kraj","TACHOV","Tachov"
"Broumy","780,00","Středočeský kraj","BEROUN","Beroun"
"Brozany nad Ohří","1 047,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Brtnice","3 592,00","Vysočina","JIHLAVA","Jihlava"
"Brtnička","141,00","Vysočina","JIHLAVA","Jihlava"
"Brťov-Jeneč","391,00","Jihomoravský kraj","BLANSKO","Blansko"
"Brumov","249,00","Jihomoravský kraj","TIŠNOV","Blansko"
"Brumov-Bylnice","5 924,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Zlín"
"Brumovice","930,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Brumovice","1 429,00","Moravskoslezský kraj","OPAVA","Opava"
"Bruntál","16 800,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Brusné","377,00","Zlínský kraj","BYSTŘICE POD HOSTÝNEM","Kroměříž"
"Brušperk","3 590,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Bruzovice","675,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Břvany","279,00","Ústecký kraj","LOUNY","Louny"
"Brzánky","75,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Brzice","207,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Brzkov","242,00","Vysočina","JIHLAVA","Jihlava"
"Bublava","260,00","Karlovarský kraj","KRASLICE","Sokolov"
"Bubovice","213,00","Středočeský kraj","BEROUN","Beroun"
"Buchlovice","2 369,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Bučí","137,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Bučina","239,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Bučovice","6 165,00","Jihomoravský kraj","BUČOVICE","Vyškov"
"Budčeves","211,00","Královéhradecký kraj","JIČÍN","Jičín"
"Budeč","158,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Budeč","232,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Budětice","364,00","Plzeňský kraj","SUŠICE","Klatovy"
"Budětsko","465,00","Olomoucký kraj","KONICE","Prostějov"
"Budíkov","284,00","Vysočina","HUMPOLEC","Pelhřimov"
"Budiměřice","536,00","Středočeský kraj","NYMBURK","Nymburk"
"Budíškovice","834,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Budislav","477,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Budislav","435,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Budišov","1 131,00","Vysočina","TŘEBÍČ","Třebíč"
"Budišov nad Budišovkou","3 340,00","Moravskoslezský kraj","VÍTKOV","Opava"
"Budišovice","417,00","Moravskoslezský kraj","OPAVA","Opava"
"Budkov","94,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Budkov","398,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Budyně","43,00","Jihočeský kraj","VODŇANY","Strakonice"
"Budyně nad Ohří","1 880,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Bujanov","510,00","Jihočeský kraj","KAPLICE","Český Krumlov"
"Bujesily","74,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Buk","302,00","Jihočeský kraj","VIMPERK","Prachatice"
"Buk","371,00","Olomoucký kraj","PŘEROV","Přerov"
"Bukov","202,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Buková","358,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Buková","231,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Buková u Příbramě","332,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Bukovany","81,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Bukovany","523,00","Středočeský kraj","BENEŠOV","Benešov"
"Bukovany","776,00","Jihomoravský kraj","KYJOV","Hodonín"
"Bukovany","354,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Bukovany","1 808,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Bukovec","94,00","Plzeňský kraj","STOD","Domažlice"
"Bukovec","1 348,00","Moravskoslezský kraj","JABLUNKOV","Frýdek-Místek"
"Bukovice","433,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Bukovice","73,00","Jihomoravský kraj","TIŠNOV","Blansko"
"Bukovina","322,00","Jihomoravský kraj","BLANSKO","Blansko"
"Bukovina nad Labem","208,00","Pardubický kraj","PARDUBICE","Pardubice"
"Bukovina u Čisté","189,00","Liberecký kraj","JILEMNICE","Semily"
"Bukovina u Přelouče","69,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Bukovinka","355,00","Jihomoravský kraj","BLANSKO","Blansko"
"Bukovka","388,00","Pardubický kraj","PARDUBICE","Pardubice"
"Bukovník","98,00","Plzeňský kraj","SUŠICE","Klatovy"
"Bukovno","526,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Bukvice","136,00","Královéhradecký kraj","JIČÍN","Jičín"
"Bulhary","776,00","Jihomoravský kraj","BŘECLAV","Břeclav"
"Bulovka","703,00","Liberecký kraj","FRÝDLANT","Liberec"
"Buřenice","257,00","Vysočina","PACOV","Pelhřimov"
"Buš","207,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Bušanovice","246,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Bušín","447,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Bušovice","514,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Buštěhrad","2 263,00","Středočeský kraj","KLADNO","Kladno"
"Butoves","73,00","Královéhradecký kraj","JIČÍN","Jičín"
"Buzice","166,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Býchory","506,00","Středočeský kraj","KOLÍN","Kolín"
"Býčkovice","257,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Býkev","323,00","Středočeský kraj","MĚLNÍK","Mělník"
"Bykoš","187,00","Středočeský kraj","BEROUN","Beroun"
"Býkov-Láryšov","161,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Býkovice","190,00","Jihomoravský kraj","BLANSKO","Blansko"
"Bylany","351,00","Pardubický kraj","CHRUDIM","Chrudim"
"Bynovec","215,00","Ústecký kraj","DĚČÍN","Děčín"
"Byšice","1 144,00","Středočeský kraj","MĚLNÍK","Mělník"
"Býškovice","371,00","Olomoucký kraj","HRANICE","Přerov"
"Býšovec","148,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Býšť","798,00","Pardubický kraj","HOLICE","Pardubice"
"Bystrá","92,00","Vysočina","HUMPOLEC","Pelhřimov"
"Bystrá nad Jizerou","149,00","Liberecký kraj","SEMILY","Semily"
"Bystřany","1 814,00","Ústecký kraj","TEPLICE","Teplice"
"Bystré","1 602,00","Pardubický kraj","POLIČKA","Svitavy"
"Bystré","231,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Bystřec","1 064,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Bystřice","3 803,00","Středočeský kraj","BENEŠOV","Benešov"
"Bystřice","4 859,00","Moravskoslezský kraj","TŘINEC","Frýdek-Místek"
"Bystřice","318,00","Královéhradecký kraj","JIČÍN","Jičín"
"Bystřice nad Pernštejnem","9 304,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Bystřice pod Hostýnem","8 441,00","Zlínský kraj","BYSTŘICE POD HOSTÝNEM","Kroměříž"
"Bystřice pod Lopeníkem","872,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Bystřička","922,00","Zlínský kraj","VSETÍN","Vsetín"
"Bystročice","606,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Bystrovany","627,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Byzhradec","241,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Bžany","663,00","Ústecký kraj","TEPLICE","Teplice"
"Bzenec","4 113,00","Jihomoravský kraj","KYJOV","Hodonín"
"Bzová","441,00","Středočeský kraj","HOŘOVICE","Beroun"
"Čachotín","175,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Čachovice","757,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Čachrov","577,00","Plzeňský kraj","KLATOVY","Klatovy"
"Čakov","189,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Čakov","112,00","Středočeský kraj","BENEŠOV","Benešov"
"Čaková","286,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Čakovičky","186,00","Středočeský kraj","NERATOVICE","Mělník"
"Čankovice","284,00","Pardubický kraj","CHRUDIM","Chrudim"
"Čáslav","10 107,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Čáslavice","639,00","Vysočina","TŘEBÍČ","Třebíč"
"Čáslavsko","173,00","Vysočina","PACOV","Pelhřimov"
"Částkov","275,00","Plzeňský kraj","TACHOV","Tachov"
"Částkov","407,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Častohostice","200,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Častolovice","1 438,00","Královéhradecký kraj","KOSTELEC NAD ORLICÍ","Rychnov nad Kněžnou"
"Častrov","635,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Časy","178,00","Pardubický kraj","PARDUBICE","Pardubice"
"Čavisov","418,00","Moravskoslezský kraj","OSTRAVA","Opava"
"Čebín","1 574,00","Jihomoravský kraj","KUŘIM","Brno-venkov"
"Cebiv","272,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Čečelice","577,00","Středočeský kraj","MĚLNÍK","Mělník"
"Čečelovice","180,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Čechočovice","295,00","Vysočina","TŘEBÍČ","Třebíč"
"Čechtice","1 434,00","Středočeský kraj","VLAŠIM","Benešov"
"Čechtín","315,00","Vysočina","TŘEBÍČ","Třebíč"
"Čechy","344,00","Olomoucký kraj","PŘEROV","Přerov"
"Čechy pod Kosířem","919,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Čečkovice","103,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Čečovice","79,00","Plzeňský kraj","STOD","Domažlice"
"Cehnice","520,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Čehovice","525,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Čejč","1 222,00","Jihomoravský kraj","HODONÍN","Hodonín"
"Čejetice","866,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Čejkovice","39,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Čejkovice","274,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Čejkovice","2 562,00","Jihomoravský kraj","HODONÍN","Hodonín"
"Cejle","379,00","Vysočina","JIHLAVA","Jihlava"
"Čejov","439,00","Vysočina","HUMPOLEC","Pelhřimov"
"Cekov","119,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Čeladná","2 016,00","Moravskoslezský kraj","FRÝDLANT N. OSTRAVICÍ","Frýdek-Místek"
"Čelákovice","10 295,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Čelčice","469,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Čelechovice","99,00","Olomoucký kraj","PŘEROV","Přerov"
"Čelechovice na Hané","1 141,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Čelistná","125,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Čeložnice","392,00","Jihomoravský kraj","KYJOV","Hodonín"
"Čeminy","258,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Čenkov","373,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Čenkov u Bechyně","52,00","Jihočeský kraj","TÝN NAD VLTAVOU","České Budějovice"
"Čenkovice","201,00","Pardubický kraj","LANŠKROUN","Ústí nad Orlicí"
"Cep","184,00","Jihočeský kraj","TŘEBOŇ","Jindřichův Hradec"
"Čeperka","854,00","Pardubický kraj","PARDUBICE","Pardubice"
"Čepí","404,00","Pardubický kraj","PARDUBICE","Pardubice"
"Čepřovice","205,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Čeradice","233,00","Ústecký kraj","ŽATEC","Louny"
"Čerčany","2 656,00","Středočeský kraj","BENEŠOV","Benešov"
"Cerekvice nad Bystřicí","540,00","Královéhradecký kraj","HOŘICE","Jičín"
"Cerekvice nad Loučnou","826,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Cerekvička-Rosice","120,00","Vysočina","JIHLAVA","Jihlava"
"Cerhenice","1 498,00","Středočeský kraj","KOLÍN","Kolín"
"Cerhonice","151,00","Jihočeský kraj","PÍSEK","Písek"
"Cerhovice","963,00","Středočeský kraj","HOŘOVICE","Beroun"
"Čermákovice","105,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Čermná","259,00","Plzeňský kraj","HORŠOVSKÝ TÝN","Domažlice"
"Čermná","357,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Čermná nad Orlicí","955,00","Královéhradecký kraj","KOSTELEC NAD ORLICÍ","Rychnov nad Kněžnou"
"Čermná ve Slezsku","281,00","Moravskoslezský kraj","VÍTKOV","Opava"
"Černá","325,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Černá Hora","1 904,00","Jihomoravský kraj","BLANSKO","Blansko"
"Černá u Bohdanče","224,00","Pardubický kraj","PARDUBICE","Pardubice"
"Černá v Pošumaví","798,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Černá Voda","645,00","Olomoucký kraj","JESENÍK","Jeseník"
"Černava","182,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Černčice","445,00","Královéhradecký kraj","NOVÉ MĚSTO NAD METUJÍ","Náchod"
"Černčice","1 287,00","Ústecký kraj","LOUNY","Louny"
"Černé Voděrady","272,00","Středočeský kraj","ŘÍČANY","Kolín"
"Černěves","212,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Černíč","158,00","Vysočina","TELČ","Jihlava"
"Černíkov","374,00","Plzeňský kraj","KLATOVY","Domažlice"
"Černíkovice","749,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Černíkovice","86,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Černíky","125,00","Středočeský kraj","ČESKÝ BROD","Nymburk"
"Černilov","1 902,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Černín","165,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Černíny","437,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Černiv","146,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Černolice","149,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Černošice","4 351,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Černošín","1 117,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Černotín","696,00","Olomoucký kraj","HRANICE","Přerov"
"Černouček","211,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Černousy","327,00","Liberecký kraj","FRÝDLANT","Liberec"
"Černov","123,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Černovice","337,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Černovice","199,00","Plzeňský kraj","STOD","Domažlice"
"Čerňovice","111,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Černovice","359,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Černovice","1 901,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Černožice","1 193,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Černuc","868,00","Středočeský kraj","SLANÝ","Kladno"
"Černvír","172,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Černý Důl","778,00","Královéhradecký kraj","VRCHLABÍ","Trutnov"
"Černýšovice","93,00","Jihočeský kraj","TÁBOR","Tábor"
"Červená Hora","186,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Červená Lhota","207,00","Vysočina","TŘEBÍČ","Třebíč"
"Červená Řečice","1 073,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Červená Třemešná","124,00","Královéhradecký kraj","HOŘICE","Jičín"
"Červená Voda","3 067,00","Pardubický kraj","KRÁLÍKY","Ústí nad Orlicí"
"Červené Janovice","735,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Červené Pečky","1 587,00","Středočeský kraj","KOLÍN","Kolín"
"Červené Poříčí","257,00","Plzeňský kraj","KLATOVY","Klatovy"
"Červenka","1 257,00","Olomoucký kraj","LITOVEL","Olomouc"
"Červený Hrádek","220,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Červený Kostelec","8 598,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Červený Újezd","341,00","Středočeský kraj","VOTICE","Benešov"
"Červený Újezd","768,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Česká","524,00","Jihomoravský kraj","KUŘIM","Brno-venkov"
"Česká Bělá","891,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Česká Bříza","457,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Česká Čermná","431,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Česká Kamenice","5 646,00","Ústecký kraj","DĚČÍN","Děčín"
"Česká Kubice","569,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Česká Lípa","39 463,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Česká Metuje","343,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Česká Rybná","342,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Česká Skalice","5 594,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Česká Třebová","17 091,00","Pardubický kraj","ČESKÁ TŘEBOVÁ","Ústí nad Orlicí"
