"obce","Počet obyvatel","Počet obyvatel nad 65 let","Počet obyvatel ve věku 0 až 14 let","Počet obyvatel ve věku 15-59 muži","Počet obyvatel ve věku 15-59 ženy","Počet obyvatel ve věku 60-64 let ženy","Počet obyvatel ve věku 60-64 muži","kraj","orp","okres"
"Přemyslovice","1 283,00","212,00","190,00","416,00","388,00","40,00","37,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Přepeře","130,00","26,00","16,00","41,00","39,00","3,00","5,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Přepychy","616,00","134,00","73,00","192,00","186,00","17,00","14,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Přepychy","73,00","14,00","4,00","28,00","22,00","3,00","2,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Přerov","46 858,00","6 815,00","6 368,00","15 271,00","15 353,00","1 660,00","1 391,00","Olomoucký kraj","PŘEROV","Přerov"
"Přerov nad Labem","1 077,00","142,00","148,00","374,00","352,00","33,00","28,00","Středočeský kraj","LYSÁ NAD LABEM","Nymburk"
"Přerubenice","63,00","13,00","9,00","20,00","18,00","2,00","1,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Přeskače","105,00","19,00","16,00","32,00","32,00","2,00","4,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Přešovice","143,00","37,00","13,00","45,00","37,00","7,00","4,00","Vysočina","TŘEBÍČ","Třebíč"
"Přestanov","338,00","40,00","62,00","114,00","102,00","9,00","11,00","Ústecký kraj","ÚSTÍ NAD LABEM","Ústí nad Labem"
"Přestavlky","231,00","26,00","46,00","74,00","73,00","7,00","5,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Přestavlky","205,00","19,00","39,00","73,00","63,00","4,00","7,00","Pardubický kraj","CHRUDIM","Chrudim"
"Přestavlky","207,00","36,00","19,00","89,00","51,00","8,00","4,00","Plzeňský kraj","STOD","Plzeň-jih"
"Přestavlky","257,00","44,00","37,00","80,00","80,00","7,00","9,00","Olomoucký kraj","PŘEROV","Přerov"
"Přestavlky u Čerčan","263,00","34,00","38,00","94,00","82,00","7,00","8,00","Středočeský kraj","BENEŠOV","Benešov"
"Přeštěnice","297,00","37,00","53,00","99,00","95,00","8,00","5,00","Jihočeský kraj","MILEVSKO","Písek"
"Přeštice","6 475,00","879,00","990,00","2 114,00","2 086,00","218,00","188,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Přešťovice","432,00","77,00","56,00","137,00","123,00","15,00","24,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Převýšov","328,00","55,00","41,00","107,00","105,00","9,00","11,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Přezletice","797,00","115,00","127,00","251,00","249,00","26,00","29,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Přibice","2","2","2","2","2","2","2","Jihomoravský kraj","POHOŘELICE","Brno-venkov"
"Příbor","8 764,00","1 241,00","1 327,00","2 908,00","2 801,00","278,00","209,00","Moravskoslezský kraj","KOPŘIVNICE","Nový Jičín"
"Příbram","34 884,00","4 872,00","4 873,00","11 654,00","11 679,00","982,00","824,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Příbram na Moravě","568,00","120,00","83,00","176,00","154,00","19,00","16,00","Jihomoravský kraj","ROSICE","Brno-venkov"
"Příbraz","227,00","52,00","33,00","69,00","47,00","15,00","11,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Přibyslav","3 930,00","562,00","613,00","1 313,00","1 240,00","103,00","99,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Přibyslav","167,00","20,00","23,00","59,00","58,00","4,00","3,00","Královéhradecký kraj","NOVÉ MĚSTO NAD METUJÍ","Náchod"
"Přibyslavice","442,00","80,00","64,00","141,00","139,00","12,00","6,00","Jihomoravský kraj","ROSICE","Brno-venkov"
"Přibyslavice","784,00","104,00","119,00","265,00","251,00","23,00","22,00","Vysočina","TŘEBÍČ","Třebíč"
"Příchovice","989,00","141,00","178,00","310,00","307,00","24,00","29,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Příčina","178,00","29,00","29,00","54,00","55,00","5,00","6,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Příčovy","253,00","29,00","39,00","89,00","83,00","7,00","6,00","Středočeský kraj","SEDLČANY","Příbram"
"Přídolí","581,00","57,00","112,00","207,00","183,00","8,00","14,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Příkazy","1 198,00","183,00","171,00","391,00","370,00","46,00","37,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Příkosice","352,00","68,00","49,00","111,00","97,00","14,00","13,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Příkrý","245,00","47,00","44,00","80,00","56,00","8,00","10,00","Liberecký kraj","SEMILY","Semily"
"Přílepy","862,00","126,00","147,00","278,00","269,00","23,00","19,00","Zlínský kraj","HOLEŠOV","Kroměříž"
"Přílepy","195,00","20,00","28,00","68,00","65,00","6,00","8,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Příluka","156,00","21,00","24,00","54,00","48,00","3,00","6,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Přimda","1 418,00","144,00","226,00","540,00","455,00","22,00","31,00","Plzeňský kraj","TACHOV","Tachov"
"Přísečná","200,00","35,00","18,00","64,00","74,00","4,00","5,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Příseka","332,00","43,00","42,00","113,00","112,00","10,00","12,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Přišimasy","545,00","66,00","110,00","178,00","172,00","8,00","11,00","Středočeský kraj","ČESKÝ BROD","Kolín"
"Přísnotice","796,00","122,00","121,00","270,00","242,00","18,00","23,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Příšov","245,00","36,00","51,00","74,00","67,00","8,00","9,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Příšovice","1 260,00","125,00","197,00","440,00","432,00","35,00","31,00","Liberecký kraj","TURNOV","Liberec"
"Přistoupim","402,00","60,00","69,00","124,00","126,00","16,00","7,00","Středočeský kraj","ČESKÝ BROD","Kolín"
"Příštpo","275,00","55,00","40,00","89,00","76,00","11,00","4,00","Vysočina","TŘEBÍČ","Třebíč"
"Přítluky","757,00","98,00","103,00","281,00","242,00","18,00","15,00","Jihomoravský kraj","BŘECLAV","Břeclav"
"Přívětice","203,00","32,00","33,00","66,00","55,00","9,00","8,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Přívrat","333,00","36,00","65,00","114,00","100,00","5,00","13,00","Pardubický kraj","ČESKÁ TŘEBOVÁ","Ústí nad Orlicí"
"Prlov","523,00","58,00","78,00","189,00","165,00","18,00","15,00","Zlínský kraj","VSETÍN","Vsetín"
"Proboštov","2 455,00","267,00","370,00","860,00","817,00","65,00","76,00","Ústecký kraj","TEPLICE","Teplice"
"Probulov","51,00","20,00","3,00","17,00","10,00","1,00","0,00","Jihočeský kraj","PÍSEK","Písek"
"Prodašice","92,00","11,00","15,00","33,00","29,00","1,00","3,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Prokopov","97,00","16,00","17,00","31,00","27,00","3,00","3,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Proruby","52,00","8,00","2,00","17,00","19,00","4,00","2,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Proseč","72,00","13,00","14,00","19,00","18,00","2,00","6,00","Vysočina","HUMPOLEC","Pelhřimov"
"Proseč","2 114,00","298,00","386,00","650,00","645,00","68,00","67,00","Pardubický kraj","CHRUDIM","Chrudim"
"Proseč pod Ještědem","266,00","50,00","30,00","96,00","81,00","6,00","3,00","Liberecký kraj","LIBEREC","Liberec"
"Proseč pod Křemešníkem","86,00","19,00","7,00","34,00","25,00","0,00","1,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Prosečné","538,00","53,00","84,00","186,00","178,00","21,00","16,00","Královéhradecký kraj","VRCHLABÍ","Trutnov"
"Prosenice","825,00","134,00","121,00","261,00","257,00","28,00","24,00","Olomoucký kraj","PŘEROV","Přerov"
"Prosenická Lhota","456,00","64,00","68,00","163,00","143,00","13,00","5,00","Středočeský kraj","SEDLČANY","Příbram"
"Prosetín","795,00","118,00","129,00","261,00","258,00","17,00","12,00","Pardubický kraj","CHRUDIM","Chrudim"
"Prosetín","419,00","54,00","84,00","129,00","129,00","11,00","12,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Prosíčka","112,00","16,00","19,00","36,00","32,00","5,00","4,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Prosiměřice","747,00","120,00","122,00","244,00","234,00","19,00","8,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Prostějov","47 058,00","7 121,00","6 367,00","14 941,00","15 727,00","1 604,00","1 298,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Prostějovičky","283,00","50,00","50,00","87,00","82,00","9,00","5,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Prostiboř","146,00","18,00","20,00","55,00","43,00","5,00","5,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Prostřední Bečva","1 666,00","233,00","245,00","561,00","540,00","45,00","42,00","Zlínský kraj","ROŽNOV POD RADHOŠTĚM","Vsetín"
"Prostřední Poříčí","265,00","45,00","47,00","85,00","69,00","8,00","11,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Protivanov","1 066,00","139,00","150,00","359,00","373,00","22,00","23,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Protivín","4 999,00","683,00","781,00","1 679,00","1 582,00","137,00","137,00","Jihočeský kraj","PÍSEK","Písek"
"Provodín","669,00","67,00","91,00","258,00","228,00","14,00","11,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Provodov","738,00","145,00","110,00","231,00","214,00","20,00","18,00","Zlínský kraj","ZLÍN","Zlín"
"Provodov-Šonov","1 092,00","126,00","191,00","367,00","349,00","29,00","30,00","Královéhradecký kraj","NOVÉ MĚSTO NAD METUJÍ","Náchod"
"Provodovice","148,00","21,00","17,00","48,00","48,00","5,00","9,00","Olomoucký kraj","HRANICE","Přerov"
"Prštice","899,00","123,00","107,00","339,00","290,00","20,00","20,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Průhonice","2 164,00","268,00","364,00","695,00","703,00","77,00","57,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Prušánky","2 131,00","287,00","321,00","722,00","685,00","64,00","52,00","Jihomoravský kraj","HODONÍN","Hodonín"
"Prusice","2","2","2","2","2","2","2","Středočeský kraj","ŘÍČANY","Kolín"
"Prusinovice","1 221,00","184,00","190,00","411,00","373,00","34,00","29,00","Zlínský kraj","HOLEŠOV","Kroměříž"
"Prusy-Boškůvky","615,00","102,00","92,00","210,00","169,00","22,00","20,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Prysk","421,00","60,00","56,00","139,00","133,00","17,00","16,00","Liberecký kraj","NOVÝ BOR","Česká Lípa"
"Pržno","920,00","91,00","131,00","393,00","263,00","24,00","18,00","Moravskoslezský kraj","FRÝDLANT N. OSTRAVICÍ","Frýdek-Místek"
"Pržno","682,00","118,00","93,00","232,00","194,00","21,00","24,00","Zlínský kraj","VSETÍN","Vsetín"
"Pšánky","50,00","12,00","8,00","11,00","14,00","2,00","3,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Psáře","119,00","26,00","16,00","36,00","25,00","7,00","9,00","Středočeský kraj","VLAŠIM","Benešov"
"Psárov","143,00","33,00","14,00","49,00","37,00","5,00","5,00","Jihočeský kraj","TÁBOR","Tábor"
"Psáry","2 556,00","175,00","446,00","923,00","916,00","50,00","46,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Pšov","607,00","93,00","73,00","221,00","183,00","20,00","17,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Pšovlky","245,00","32,00","37,00","82,00","73,00","10,00","11,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Pstruží","779,00","106,00","121,00","269,00","243,00","20,00","20,00","Moravskoslezský kraj","FRÝDLANT N. OSTRAVICÍ","Frýdek-Místek"
"Ptení","1 106,00","156,00","160,00","371,00","354,00","31,00","34,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Ptenín","224,00","47,00","30,00","64,00","68,00","7,00","8,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Ptice","518,00","54,00","83,00","177,00","171,00","13,00","20,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Ptýrov","177,00","34,00","25,00","59,00","51,00","4,00","4,00","Středočeský kraj","MNICHOVO HRADIŠTĚ","Mladá Boleslav"
"Puchlovice","127,00","23,00","18,00","35,00","43,00","3,00","5,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Puclice","325,00","50,00","47,00","108,00","104,00","9,00","7,00","Plzeňský kraj","HORŠOVSKÝ TÝN","Domažlice"
"Pucov","114,00","30,00","14,00","32,00","30,00","5,00","3,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Puklice","744,00","102,00","119,00","267,00","229,00","12,00","15,00","Vysočina","JIHLAVA","Jihlava"
"Pulečný","286,00","40,00","50,00","97,00","86,00","6,00","7,00","Liberecký kraj","JABLONEC NAD NISOU","Jablonec n.Nisou"
"Pustá Kamenice","327,00","49,00","55,00","111,00","103,00","5,00","4,00","Pardubický kraj","POLIČKA","Svitavy"
"Pustá Polom","1 447,00","223,00","247,00","463,00","434,00","39,00","41,00","Moravskoslezský kraj","OPAVA","Opava"
"Pustá Rybná","167,00","38,00","18,00","55,00","44,00","6,00","6,00","Pardubický kraj","POLIČKA","Svitavy"
"Pustějov","954,00","129,00","167,00","295,00","295,00","44,00","24,00","Moravskoslezský kraj","BÍLOVEC","Nový Jičín"
"Pustiměř","1 624,00","210,00","293,00","516,00","520,00","44,00","41,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Pustina","69,00","9,00","9,00","22,00","22,00","6,00","1,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Pustověty","165,00","25,00","25,00","54,00","53,00","4,00","4,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Putim","451,00","78,00","65,00","143,00","136,00","15,00","14,00","Jihočeský kraj","PÍSEK","Písek"
"Putimov","256,00","24,00","35,00","96,00","88,00","5,00","8,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Pyšel","454,00","62,00","89,00","141,00","144,00","8,00","10,00","Vysočina","TŘEBÍČ","Třebíč"
"Pyšely","2","2","2","2","2","2","2","Středočeský kraj","BENEŠOV","Benešov"
"Rabakov","47,00","11,00","6,00","11,00","11,00","4,00","4,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Rabí","478,00","99,00","57,00","147,00","147,00","15,00","13,00","Plzeňský kraj","SUŠICE","Klatovy"
"Rabštejnská Lhota","658,00","71,00","105,00","226,00","235,00","12,00","9,00","Pardubický kraj","CHRUDIM","Chrudim"
"Ráby","587,00","75,00","69,00","248,00","167,00","12,00","16,00","Pardubický kraj","PARDUBICE","Pardubice"
"Rabyně","2","2","2","2","2","2","2","Středočeský kraj","BENEŠOV","Benešov"
"Račetice","351,00","25,00","63,00","128,00","124,00","7,00","4,00","Ústecký kraj","KADAŇ","Chomutov"
"Račice","53,00","8,00","11,00","15,00","16,00","1,00","2,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Račice","315,00","34,00","42,00","103,00","104,00","11,00","21,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Račice","151,00","27,00","19,00","47,00","42,00","8,00","8,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Račice nad Trotinou","161,00","19,00","26,00","55,00","52,00","2,00","7,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Račice-Pístovice","1 036,00","163,00","153,00","342,00","329,00","23,00","26,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Račín","88,00","16,00","16,00","27,00","24,00","3,00","2,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Račiněves","457,00","63,00","78,00","139,00","149,00","15,00","13,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Racková","735,00","90,00","117,00","242,00","247,00","19,00","20,00","Zlínský kraj","ZLÍN","Zlín"
"Rácovice","103,00","22,00","20,00","26,00","30,00","1,00","4,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Radčice","158,00","38,00","13,00","50,00","45,00","5,00","7,00","Liberecký kraj","ŽELEZNÝ BROD","Jablonec n.Nisou"
"Radějov","827,00","153,00","118,00","259,00","248,00","29,00","20,00","Jihomoravský kraj","VESELÍ NAD MORAVOU","Hodonín"
"Radějovice","35,00","11,00","2,00","9,00","10,00","2,00","1,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Radějovice","230,00","19,00","36,00","73,00","84,00","5,00","13,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Radenice","158,00","29,00","34,00","42,00","41,00","4,00","8,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Radenín","453,00","90,00","63,00","139,00","126,00","19,00","16,00","Jihočeský kraj","TÁBOR","Tábor"
"Radešín","117,00","20,00","20,00","37,00","38,00","2,00","0,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Radešínská Svratka","604,00","83,00","98,00","214,00","179,00","18,00","12,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Radětice","228,00","35,00","34,00","82,00","64,00","8,00","5,00","Jihočeský kraj","TÁBOR","Tábor"
"Radětice","141,00","19,00","22,00","49,00","45,00","2,00","4,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Radhošť","2","2","2","2","2","2","2","Pardubický kraj","VYSOKÉ MÝTO","Pardubice"
"Radhostice","178,00","23,00","30,00","57,00","53,00","5,00","10,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Radíč","214,00","31,00","31,00","71,00","67,00","6,00","8,00","Středočeský kraj","SEDLČANY","Příbram"
"Radíkov","137,00","20,00","15,00","49,00","47,00","2,00","4,00","Olomoucký kraj","HRANICE","Přerov"
"Radíkovice","179,00","20,00","29,00","64,00","61,00","4,00","1,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Radim","1 035,00","145,00","172,00","329,00","336,00","37,00","16,00","Středočeský kraj","KOLÍN","Kolín"
"Radim","325,00","58,00","45,00","109,00","97,00","8,00","8,00","Královéhradecký kraj","JIČÍN","Jičín"
"Radiměř","1 109,00","145,00","180,00","370,00","352,00","32,00","30,00","Pardubický kraj","SVITAVY","Svitavy"
"Radimovice","249,00","35,00","27,00","86,00","83,00","7,00","11,00","Liberecký kraj","TURNOV","Liberec"
"Radimovice u Tábora","60,00","8,00","8,00","19,00","20,00","2,00","3,00","Jihočeský kraj","TÁBOR","Tábor"
"Radimovice u Želče","367,00","38,00","71,00","125,00","117,00","8,00","8,00","Jihočeský kraj","TÁBOR","Tábor"
"Radkov","174,00","35,00","19,00","61,00","50,00","3,00","6,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Radkov","117,00","14,00","14,00","48,00","36,00","4,00","1,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Radkov","139,00","26,00","13,00","49,00","37,00","7,00","7,00","Jihočeský kraj","TÁBOR","Tábor"
"Radkov","231,00","42,00","43,00","73,00","60,00","9,00","4,00","Vysočina","TELČ","Jihlava"
"Radkova Lhota","204,00","103,00","19,00","40,00","33,00","5,00","4,00","Olomoucký kraj","PŘEROV","Přerov"
"Radkovice","89,00","25,00","11,00","32,00","20,00","1,00","0,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Radkovice u Budče","147,00","27,00","35,00","38,00","37,00","6,00","4,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Radkovice u Hrotovic","346,00","45,00","65,00","109,00","113,00","3,00","11,00","Vysočina","TŘEBÍČ","Třebíč"
"Radkovy","172,00","23,00","26,00","56,00","57,00","5,00","5,00","Olomoucký kraj","PŘEROV","Přerov"
"Rádlo","611,00","68,00","102,00","198,00","206,00","18,00","19,00","Liberecký kraj","JABLONEC NAD NISOU","Jablonec n.Nisou"
"Radnice","1 755,00","272,00","268,00","582,00","530,00","56,00","47,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Radňoves","104,00","16,00","16,00","38,00","30,00","3,00","1,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Radňovice","332,00","50,00","63,00","101,00","97,00","12,00","9,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Radomyšl","1 147,00","150,00","190,00","388,00","367,00","30,00","22,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Radonice","1 173,00","110,00","205,00","403,00","395,00","31,00","29,00","Ústecký kraj","KADAŇ","Chomutov"
"Radonice","651,00","74,00","106,00","231,00","208,00","15,00","17,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Radonín","76,00","14,00","9,00","27,00","23,00","1,00","2,00","Vysočina","TŘEBÍČ","Třebíč"
