"obce","Počet obyvatel dle Sčítání lidu 1980","kraj","orp","okres"
"Bratčice","462,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Bratkovice","338,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Bratřejov","813,00","Zlínský kraj","VIZOVICE","Zlín"
"Bratřice","220,00","Vysočina","PACOV","Pelhřimov"
"Bratříkovice","151,00","Moravskoslezský kraj","OPAVA","Opava"
"Bratřínov","100,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Bratronice","759,00","Středočeský kraj","KLADNO","Kladno"
"Bratronice","97,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Bratrušov","579,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Bravantice","864,00","Moravskoslezský kraj","BÍLOVEC","Nový Jičín"
"Brázdim","543,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Brdy","187,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Břeclav","22 671,00","Jihomoravský kraj","BŘECLAV","Břeclav"
"Břehov","118,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Břehy","860,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Břest","883,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Břestek","750,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Břevnice","165,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Břežany","133,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Břežany","235,00","Plzeňský kraj","HORAŽĎOVICE","Klatovy"
"Břežany","984,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Břežany I","361,00","Středočeský kraj","KOLÍN","Kolín"
"Břežany II","587,00","Středočeský kraj","ČESKÝ BROD","Kolín"
"Březejc","142,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Březí","260,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Březí","1 289,00","Jihomoravský kraj","MIKULOV","Břeclav"
"Březí","240,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Březí","123,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Březí nad Oslavou","249,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Březina","354,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Březina","359,00","Středočeský kraj","MNICHOVO HRADIŠTĚ","Mladá Boleslav"
"Březina","232,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Březina","13,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Březina","67,00","Královéhradecký kraj","JIČÍN","Jičín"
"Březina","693,00","Jihomoravský kraj","ŠLAPANICE","Blansko"
"Březina","547,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Březina (dříve okr.Tišnov)","237,00","Jihomoravský kraj","TIŠNOV","Brno-venkov"
"Březinky","210,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Březiny","163,00","Pardubický kraj","POLIČKA","Svitavy"
"Březnice","211,00","Jihočeský kraj","TÁBOR","Tábor"
"Březnice","1 175,00","Zlínský kraj","ZLÍN","Zlín"
"Březnice","3 808,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Březník","782,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Březno","1 405,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Březno","580,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Březolupy","1 637,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Březová","260,00","Středočeský kraj","HOŘOVICE","Beroun"
"Březová","450,00","Zlínský kraj","VIZOVICE","Zlín"
"Březová","1 252,00","Moravskoslezský kraj","VÍTKOV","Opava"
"Březová","1 238,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Březová","549,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Březová","3 096,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Březová nad Svitavou","1 500,00","Pardubický kraj","SVITAVY","Svitavy"
"Březová-Oleško","302,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Březovice","281,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Březské","176,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Březsko","234,00","Olomoucký kraj","KONICE","Prostějov"
"Březůvky","686,00","Zlínský kraj","ZLÍN","Zlín"
"Břidličná","3 698,00","Moravskoslezský kraj","RÝMAŘOV","Bruntál"
"Bříšťany","259,00","Královéhradecký kraj","HOŘICE","Jičín"
"Bříství","302,00","Středočeský kraj","ČESKÝ BROD","Nymburk"
"Bříza","383,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Brloh","928,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Brloh","251,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Brňany","488,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Brněnec","1 608,00","Pardubický kraj","SVITAVY","Svitavy"
"Brníčko","689,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Brnířov","322,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Brniště","1 272,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Brno","371 463,00","Jihomoravský kraj","BRNO","Brno-město"
"Brod nad Dyjí","533,00","Jihomoravský kraj","MIKULOV","Břeclav"
"Brod nad Tichou","250,00","Plzeňský kraj","TACHOV","Tachov"
"Brodce","1 061,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Brodec","92,00","Ústecký kraj","LOUNY","Louny"
"Brodek u Konice","1 137,00","Olomoucký kraj","KONICE","Prostějov"
"Brodek u Přerova","2 081,00","Olomoucký kraj","PŘEROV","Přerov"
"Brodek u Prostějova","1 247,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Brodeslavy","74,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Broumov","7 834,00","Královéhradecký kraj","BROUMOV","Náchod"
"Broumov","125,00","Plzeňský kraj","TACHOV","Tachov"
"Broumy","816,00","Středočeský kraj","BEROUN","Beroun"
"Brozany nad Ohří","1 149,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Brtnice","3 541,00","Vysočina","JIHLAVA","Jihlava"
"Brtnička","151,00","Vysočina","JIHLAVA","Jihlava"
"Brťov-Jeneč","380,00","Jihomoravský kraj","BLANSKO","Blansko"
"Brumov","270,00","Jihomoravský kraj","TIŠNOV","Blansko"
"Brumov-Bylnice","5 795,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Zlín"
"Brumovice","1 010,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Brumovice","1 421,00","Moravskoslezský kraj","OPAVA","Opava"
"Bruntál","14 029,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Brusné","410,00","Zlínský kraj","BYSTŘICE POD HOSTÝNEM","Kroměříž"
"Brušperk","3 558,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Bruzovice","757,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Břvany","361,00","Ústecký kraj","LOUNY","Louny"
"Brzánky","111,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Brzice","278,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Brzkov","247,00","Vysočina","JIHLAVA","Jihlava"
"Bublava","363,00","Karlovarský kraj","KRASLICE","Sokolov"
"Bubovice","265,00","Středočeský kraj","BEROUN","Beroun"
"Buchlovice","2 403,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Bučí","168,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Bučina","273,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Bučovice","6 395,00","Jihomoravský kraj","BUČOVICE","Vyškov"
"Budčeves","219,00","Královéhradecký kraj","JIČÍN","Jičín"
"Budeč","183,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Budeč","255,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Budětice","373,00","Plzeňský kraj","SUŠICE","Klatovy"
"Budětsko","488,00","Olomoucký kraj","KONICE","Prostějov"
"Budíkov","316,00","Vysočina","HUMPOLEC","Pelhřimov"
"Budiměřice","621,00","Středočeský kraj","NYMBURK","Nymburk"
"Budíškovice","942,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Budislav","540,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Budislav","501,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Budišov","1 153,00","Vysočina","TŘEBÍČ","Třebíč"
"Budišov nad Budišovkou","3 513,00","Moravskoslezský kraj","VÍTKOV","Opava"
"Budišovice","405,00","Moravskoslezský kraj","OPAVA","Opava"
"Budkov","115,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Budkov","441,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Budyně","43,00","Jihočeský kraj","VODŇANY","Strakonice"
"Budyně nad Ohří","2 197,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Bujanov","590,00","Jihočeský kraj","KAPLICE","Český Krumlov"
"Bujesily","80,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Buk","263,00","Jihočeský kraj","VIMPERK","Prachatice"
"Buk","426,00","Olomoucký kraj","PŘEROV","Přerov"
"Bukov","215,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Buková","416,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Buková","259,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Buková u Příbramě","331,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Bukovany","111,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Bukovany","564,00","Středočeský kraj","BENEŠOV","Benešov"
"Bukovany","829,00","Jihomoravský kraj","KYJOV","Hodonín"
"Bukovany","354,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Bukovany","2 083,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Bukovec","125,00","Plzeňský kraj","STOD","Domažlice"
"Bukovec","1 309,00","Moravskoslezský kraj","JABLUNKOV","Frýdek-Místek"
"Bukovice","403,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Bukovice","86,00","Jihomoravský kraj","TIŠNOV","Blansko"
"Bukovina","332,00","Jihomoravský kraj","BLANSKO","Blansko"
"Bukovina nad Labem","230,00","Pardubický kraj","PARDUBICE","Pardubice"
"Bukovina u Čisté","193,00","Liberecký kraj","JILEMNICE","Semily"
"Bukovina u Přelouče","78,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Bukovinka","391,00","Jihomoravský kraj","BLANSKO","Blansko"
"Bukovka","346,00","Pardubický kraj","PARDUBICE","Pardubice"
"Bukovník","121,00","Plzeňský kraj","SUŠICE","Klatovy"
"Bukovno","587,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Bukvice","169,00","Královéhradecký kraj","JIČÍN","Jičín"
"Bulhary","832,00","Jihomoravský kraj","BŘECLAV","Břeclav"
"Bulovka","811,00","Liberecký kraj","FRÝDLANT","Liberec"
"Buřenice","329,00","Vysočina","PACOV","Pelhřimov"
"Buš","179,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Bušanovice","265,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Bušín","470,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Bušovice","589,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Buštěhrad","2 676,00","Středočeský kraj","KLADNO","Kladno"
"Butoves","138,00","Královéhradecký kraj","JIČÍN","Jičín"
"Buzice","190,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Býchory","531,00","Středočeský kraj","KOLÍN","Kolín"
"Býčkovice","303,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Býkev","359,00","Středočeský kraj","MĚLNÍK","Mělník"
"Bykoš","229,00","Středočeský kraj","BEROUN","Beroun"
"Býkov-Láryšov","215,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Býkovice","227,00","Jihomoravský kraj","BLANSKO","Blansko"
"Bylany","347,00","Pardubický kraj","CHRUDIM","Chrudim"
"Bynovec","216,00","Ústecký kraj","DĚČÍN","Děčín"
"Byšice","1 168,00","Středočeský kraj","MĚLNÍK","Mělník"
"Býškovice","422,00","Olomoucký kraj","HRANICE","Přerov"
"Býšovec","174,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Býšť","797,00","Pardubický kraj","HOLICE","Pardubice"
"Bystrá","126,00","Vysočina","HUMPOLEC","Pelhřimov"
"Bystrá nad Jizerou","187,00","Liberecký kraj","SEMILY","Semily"
"Bystřany","1 996,00","Ústecký kraj","TEPLICE","Teplice"
"Bystré","1 576,00","Pardubický kraj","POLIČKA","Svitavy"
"Bystré","252,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Bystřec","1 042,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Bystřice","3 845,00","Středočeský kraj","BENEŠOV","Benešov"
"Bystřice","4 795,00","Moravskoslezský kraj","TŘINEC","Frýdek-Místek"
"Bystřice","299,00","Královéhradecký kraj","JIČÍN","Jičín"
"Bystřice nad Pernštejnem","9 510,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Bystřice pod Hostýnem","8 462,00","Zlínský kraj","BYSTŘICE POD HOSTÝNEM","Kroměříž"
"Bystřice pod Lopeníkem","1 013,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Bystřička","940,00","Zlínský kraj","VSETÍN","Vsetín"
"Bystročice","667,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Bystrovany","649,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Byzhradec","228,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Bžany","916,00","Ústecký kraj","TEPLICE","Teplice"
"Bzenec","4 079,00","Jihomoravský kraj","KYJOV","Hodonín"
"Bzová","508,00","Středočeský kraj","HOŘOVICE","Beroun"
"Čachotín","177,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Čachovice","849,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Čachrov","670,00","Plzeňský kraj","KLATOVY","Klatovy"
"Čakov","228,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Čakov","109,00","Středočeský kraj","BENEŠOV","Benešov"
"Čaková","343,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Čakovičky","206,00","Středočeský kraj","NERATOVICE","Mělník"
"Čankovice","290,00","Pardubický kraj","CHRUDIM","Chrudim"
"Čáslav","9 950,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Čáslavice","687,00","Vysočina","TŘEBÍČ","Třebíč"
"Čáslavsko","261,00","Vysočina","PACOV","Pelhřimov"
"Částkov","290,00","Plzeňský kraj","TACHOV","Tachov"
"Částkov","469,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Častohostice","220,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Častolovice","1 415,00","Královéhradecký kraj","KOSTELEC NAD ORLICÍ","Rychnov nad Kněžnou"
"Častrov","771,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Časy","199,00","Pardubický kraj","PARDUBICE","Pardubice"
"Čavisov","370,00","Moravskoslezský kraj","OSTRAVA","Opava"
"Čebín","1 564,00","Jihomoravský kraj","KUŘIM","Brno-venkov"
"Cebiv","236,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Čečelice","673,00","Středočeský kraj","MĚLNÍK","Mělník"
"Čečelovice","211,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Čechočovice","313,00","Vysočina","TŘEBÍČ","Třebíč"
"Čechtice","1 564,00","Středočeský kraj","VLAŠIM","Benešov"
"Čechtín","302,00","Vysočina","TŘEBÍČ","Třebíč"
"Čechy","405,00","Olomoucký kraj","PŘEROV","Přerov"
"Čechy pod Kosířem","990,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Čečkovice","111,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Čečovice","67,00","Plzeňský kraj","STOD","Domažlice"
"Cehnice","561,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Čehovice","570,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Čejč","1 248,00","Jihomoravský kraj","HODONÍN","Hodonín"
"Čejetice","896,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Čejkovice","57,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Čejkovice","218,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Čejkovice","2 653,00","Jihomoravský kraj","HODONÍN","Hodonín"
"Cejle","407,00","Vysočina","JIHLAVA","Jihlava"
"Čejov","553,00","Vysočina","HUMPOLEC","Pelhřimov"
"Cekov","156,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Čeladná","2 179,00","Moravskoslezský kraj","FRÝDLANT N. OSTRAVICÍ","Frýdek-Místek"
"Čelákovice","10 390,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Čelčice","479,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Čelechovice","94,00","Olomoucký kraj","PŘEROV","Přerov"
"Čelechovice na Hané","1 382,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Čelistná","122,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Čeložnice","466,00","Jihomoravský kraj","KYJOV","Hodonín"
"Čeminy","268,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Čenkov","419,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Čenkov u Bechyně","57,00","Jihočeský kraj","TÝN NAD VLTAVOU","České Budějovice"
"Čenkovice","211,00","Pardubický kraj","LANŠKROUN","Ústí nad Orlicí"
"Cep","194,00","Jihočeský kraj","TŘEBOŇ","Jindřichův Hradec"
"Čeperka","825,00","Pardubický kraj","PARDUBICE","Pardubice"
"Čepí","405,00","Pardubický kraj","PARDUBICE","Pardubice"
"Čepřovice","247,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Čeradice","261,00","Ústecký kraj","ŽATEC","Louny"
"Čerčany","2 124,00","Středočeský kraj","BENEŠOV","Benešov"
"Cerekvice nad Bystřicí","594,00","Královéhradecký kraj","HOŘICE","Jičín"
"Cerekvice nad Loučnou","773,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Cerekvička-Rosice","123,00","Vysočina","JIHLAVA","Jihlava"
"Cerhenice","1 534,00","Středočeský kraj","KOLÍN","Kolín"
"Cerhonice","233,00","Jihočeský kraj","PÍSEK","Písek"
"Cerhovice","1 009,00","Středočeský kraj","HOŘOVICE","Beroun"
"Čermákovice","155,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Čermná","311,00","Plzeňský kraj","HORŠOVSKÝ TÝN","Domažlice"
"Čermná","414,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Čermná nad Orlicí","1 025,00","Královéhradecký kraj","KOSTELEC NAD ORLICÍ","Rychnov nad Kněžnou"
"Čermná ve Slezsku","332,00","Moravskoslezský kraj","VÍTKOV","Opava"
"Černá","401,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Černá Hora","2 002,00","Jihomoravský kraj","BLANSKO","Blansko"
"Černá u Bohdanče","217,00","Pardubický kraj","PARDUBICE","Pardubice"
"Černá v Pošumaví","807,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Černá Voda","781,00","Olomoucký kraj","JESENÍK","Jeseník"
"Černava","214,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Černčice","411,00","Královéhradecký kraj","NOVÉ MĚSTO NAD METUJÍ","Náchod"
"Černčice","1 396,00","Ústecký kraj","LOUNY","Louny"
"Černé Voděrady","304,00","Středočeský kraj","ŘÍČANY","Kolín"
"Černěves","234,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Černíč","185,00","Vysočina","TELČ","Jihlava"
"Černíkov","381,00","Plzeňský kraj","KLATOVY","Domažlice"
"Černíkovice","781,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Černíkovice","71,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Černíky","150,00","Středočeský kraj","ČESKÝ BROD","Nymburk"
"Černilov","1 815,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Černín","192,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Černíny","527,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Černiv","153,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Černolice","198,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Černošice","4 537,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Černošín","1 296,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Černotín","749,00","Olomoucký kraj","HRANICE","Přerov"
"Černouček","257,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Černousy","367,00","Liberecký kraj","FRÝDLANT","Liberec"
"Černov","124,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Černovice","428,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Černovice","234,00","Plzeňský kraj","STOD","Domažlice"
"Čerňovice","148,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Černovice","378,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Černovice","2 003,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Černožice","1 111,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Černuc","1 034,00","Středočeský kraj","SLANÝ","Kladno"
"Černvír","166,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Černý Důl","929,00","Královéhradecký kraj","VRCHLABÍ","Trutnov"
"Černýšovice","129,00","Jihočeský kraj","TÁBOR","Tábor"
"Červená Hora","204,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Červená Lhota","221,00","Vysočina","TŘEBÍČ","Třebíč"
"Červená Řečice","1 272,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Červená Třemešná","148,00","Královéhradecký kraj","HOŘICE","Jičín"
"Červená Voda","3 056,00","Pardubický kraj","KRÁLÍKY","Ústí nad Orlicí"
"Červené Janovice","750,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Červené Pečky","1 731,00","Středočeský kraj","KOLÍN","Kolín"
"Červené Poříčí","314,00","Plzeňský kraj","KLATOVY","Klatovy"
"Červenka","1 270,00","Olomoucký kraj","LITOVEL","Olomouc"
"Červený Hrádek","241,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Červený Kostelec","9 196,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Červený Újezd","354,00","Středočeský kraj","VOTICE","Benešov"
"Červený Újezd","684,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Česká","576,00","Jihomoravský kraj","KUŘIM","Brno-venkov"
"Česká Bělá","934,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Česká Bříza","480,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Česká Čermná","423,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Česká Kamenice","5 585,00","Ústecký kraj","DĚČÍN","Děčín"
"Česká Kubice","582,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Česká Lípa","24 862,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Česká Metuje","394,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Česká Rybná","403,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Česká Skalice","5 039,00","Královéhradecký kraj","NÁCHOD","Náchod"
