"obce","Počet obyvatel","Počet obyvatel nad 65 let","Počet obyvatel ve věku 0 až 14 let","Počet obyvatel ve věku 15-59 muži","Počet obyvatel ve věku 15-59 ženy","Počet obyvatel ve věku 60-64 let ženy","Počet obyvatel ve věku 60-64 muži","kraj","orp","okres"
"Dlouhá Lhota","112,00","18,00","11,00","41,00","32,00","7,00","3,00","Jihomoravský kraj","BLANSKO","Blansko"
"Dlouhá Loučka","572,00","56,00","112,00","204,00","181,00","10,00","9,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Dlouhá Loučka","1 856,00","246,00","309,00","621,00","589,00","43,00","48,00","Olomoucký kraj","UNIČOV","Olomouc"
"Dlouhá Stráň","62,00","8,00","7,00","21,00","18,00","3,00","5,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Dlouhá Třebová","1 250,00","134,00","215,00","438,00","405,00","25,00","33,00","Pardubický kraj","ÚSTÍ NAD ORLICÍ","Ústí nad Orlicí"
"Dlouhá Ves","804,00","121,00","124,00","273,00","235,00","19,00","32,00","Plzeňský kraj","SUŠICE","Klatovy"
"Dlouhá Ves","348,00","42,00","61,00","122,00","102,00","13,00","8,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Dlouhé","274,00","29,00","46,00","94,00","90,00","6,00","9,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Dlouhomilov","466,00","89,00","60,00","146,00","149,00","12,00","10,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Dlouhoňovice","794,00","74,00","144,00","269,00","277,00","15,00","15,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Dlouhopolsko","226,00","59,00","25,00","69,00","59,00","8,00","6,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Dlouhý Most","627,00","74,00","112,00","212,00","196,00","13,00","20,00","Liberecký kraj","LIBEREC","Liberec"
"Dlouhý Újezd","294,00","26,00","54,00","106,00","94,00","6,00","8,00","Plzeňský kraj","TACHOV","Tachov"
"Dnešice","748,00","114,00","120,00","240,00","231,00","20,00","23,00","Plzeňský kraj","STOD","Plzeň-jih"
"Dobelice","273,00","35,00","45,00","99,00","80,00","7,00","7,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Dobev","689,00","99,00","98,00","244,00","213,00","18,00","17,00","Jihočeský kraj","PÍSEK","Písek"
"Dobkovice","648,00","58,00","116,00","243,00","202,00","14,00","15,00","Ústecký kraj","DĚČÍN","Děčín"
"Dobrá","2 965,00","388,00","476,00","977,00","932,00","98,00","94,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Dobrá Voda","2","2","2","2","2","2","2","Plzeňský kraj","KLATOVY","Klatovy"
"Dobrá Voda","206,00","29,00","34,00","74,00","59,00","6,00","4,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Dobrá Voda u Českých Budějovic","2 317,00","470,00","311,00","700,00","687,00","84,00","65,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Dobrá Voda u Hořic","519,00","71,00","88,00","162,00","170,00","16,00","12,00","Královéhradecký kraj","HOŘICE","Jičín"
"Dobrá Voda u Pacova","80,00","13,00","12,00","27,00","25,00","2,00","1,00","Vysočina","PACOV","Pelhřimov"
"Dobřany","5 779,00","608,00","988,00","1 959,00","1 942,00","139,00","143,00","Plzeňský kraj","STOD","Plzeň-jih"
"Dobřany","116,00","20,00","19,00","38,00","35,00","1,00","3,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Dobratice","1 047,00","148,00","186,00","329,00","332,00","25,00","27,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Dobrčice","191,00","27,00","27,00","70,00","55,00","6,00","6,00","Olomoucký kraj","PŘEROV","Přerov"
"Dobré","846,00","128,00","163,00","268,00","249,00","15,00","23,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Dobré Pole","401,00","37,00","77,00","146,00","133,00","4,00","4,00","Jihomoravský kraj","MIKULOV","Břeclav"
"Dobřejovice","658,00","68,00","97,00","244,00","224,00","6,00","19,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Dobřeň","144,00","27,00","19,00","50,00","38,00","3,00","7,00","Středočeský kraj","MĚLNÍK","Mělník"
"Dobřenice","578,00","87,00","80,00","188,00","188,00","22,00","13,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Dobříč","383,00","69,00","49,00","125,00","115,00","14,00","11,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Dobříč","263,00","46,00","37,00","95,00","76,00","4,00","5,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Dobřichov","713,00","96,00","106,00","227,00","250,00","19,00","15,00","Středočeský kraj","KOLÍN","Kolín"
"Dobřichovice","2 874,00","378,00","522,00","900,00","938,00","75,00","61,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Dobříkov","457,00","71,00","78,00","145,00","134,00","16,00","13,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Dobříň","488,00","85,00","66,00","163,00","153,00","14,00","7,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Dobřínsko","369,00","45,00","72,00","111,00","122,00","10,00","9,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Dobříš","7 926,00","1 138,00","1 184,00","2 605,00","2 599,00","215,00","185,00","Středočeský kraj","DOBŘÍŠ","Příbram"
"Dobřív","1 110,00","173,00","164,00","372,00","347,00","30,00","24,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Dobrkovice","282,00","44,00","39,00","92,00","85,00","14,00","8,00","Zlínský kraj","ZLÍN","Zlín"
"Dobrná","420,00","34,00","87,00","154,00","129,00","7,00","9,00","Ústecký kraj","DĚČÍN","Děčín"
"Dobrochov","264,00","39,00","42,00","89,00","84,00","5,00","5,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Dobročkovice","215,00","40,00","40,00","52,00","69,00","5,00","9,00","Jihomoravský kraj","BUČOVICE","Vyškov"
"Dobročovice","150,00","15,00","22,00","60,00","53,00","0,00","0,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Dobrohošť","47,00","8,00","12,00","12,00","15,00","0,00","0,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Dobroměřice","1 329,00","159,00","217,00","463,00","429,00","37,00","24,00","Ústecký kraj","LOUNY","Louny"
"Dobromilice","817,00","130,00","152,00","255,00","237,00","23,00","20,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Dobronice u Bechyně","102,00","27,00","6,00","35,00","28,00","4,00","2,00","Jihočeský kraj","TÁBOR","Tábor"
"Dobronín","1 913,00","170,00","386,00","651,00","642,00","32,00","32,00","Vysočina","JIHLAVA","Jihlava"
"Dobroslavice","679,00","90,00","100,00","218,00","218,00","26,00","27,00","Moravskoslezský kraj","HLUČÍN","Opava"
"Dobroutov","260,00","26,00","53,00","88,00","83,00","3,00","7,00","Vysočina","JIHLAVA","Jihlava"
"Dobrovice","2 954,00","447,00","424,00","992,00","955,00","71,00","65,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Dobrovítov","124,00","30,00","17,00","36,00","34,00","3,00","4,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Dobrovíz","468,00","91,00","66,00","149,00","138,00","14,00","10,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Dobršín","110,00","20,00","20,00","34,00","29,00","3,00","4,00","Plzeňský kraj","SUŠICE","Klatovy"
"Dobruška","7 085,00","959,00","1 167,00","2 344,00","2 270,00","187,00","158,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Dobšice","112,00","17,00","15,00","41,00","37,00","1,00","1,00","Jihočeský kraj","TÝN NAD VLTAVOU","České Budějovice"
"Dobšice","2 363,00","155,00","372,00","883,00","885,00","36,00","32,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Dobšice","182,00","37,00","22,00","60,00","51,00","6,00","6,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Dobšín","218,00","40,00","27,00","75,00","65,00","5,00","6,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Dohalice","443,00","51,00","97,00","146,00","139,00","7,00","3,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Doksany","368,00","46,00","46,00","123,00","129,00","11,00","13,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Doksy","1 156,00","152,00","154,00","381,00","388,00","45,00","36,00","Středočeský kraj","KLADNO","Kladno"
"Doksy","5 025,00","707,00","788,00","1 662,00","1 621,00","136,00","111,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Dolánky nad Ohří","240,00","41,00","21,00","86,00","73,00","15,00","4,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Dolany","2 162,00","285,00","327,00","733,00","703,00","64,00","50,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Dolany","180,00","26,00","21,00","59,00","70,00","0,00","4,00","Středočeský kraj","KLADNO","Kladno"
"Dolany","2","2","2","2","2","2","2","Středočeský kraj","KRALUPY NAD VLTAVOU","Mělník"
"Dolany","326,00","49,00","45,00","117,00","103,00","7,00","5,00","Pardubický kraj","PARDUBICE","Pardubice"
"Dolany","750,00","104,00","132,00","242,00","225,00","20,00","27,00","Plzeňský kraj","KLATOVY","Klatovy"
"Dolce","281,00","45,00","38,00","96,00","83,00","11,00","8,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Dolenice","161,00","28,00","24,00","53,00","50,00","2,00","4,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Dolní Bečva","1 805,00","249,00","254,00","605,00","587,00","49,00","61,00","Zlínský kraj","ROŽNOV POD RADHOŠTĚM","Vsetín"
"Dolní Bělá","466,00","54,00","69,00","160,00","155,00","15,00","13,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Dolní Benešov","4 314,00","531,00","700,00","1 433,00","1 402,00","137,00","111,00","Moravskoslezský kraj","HLUČÍN","Opava"
"Dolní Beřkovice","1 298,00","153,00","268,00","420,00","401,00","25,00","31,00","Středočeský kraj","MĚLNÍK","Mělník"
"Dolní Bezděkov","180,00","25,00","35,00","53,00","55,00","5,00","7,00","Pardubický kraj","CHRUDIM","Chrudim"
"Dolní Bojanovice","2 859,00","356,00","479,00","999,00","888,00","77,00","60,00","Jihomoravský kraj","HODONÍN","Hodonín"
"Dolní Bousov","2 275,00","356,00","357,00","717,00","733,00","52,00","60,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Dolní Branná","938,00","91,00","153,00","336,00","310,00","21,00","27,00","Královéhradecký kraj","VRCHLABÍ","Trutnov"
"Dolní Břežany","1 790,00","174,00","293,00","625,00","626,00","39,00","33,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Dolní Brusnice","328,00","38,00","59,00","116,00","101,00","7,00","7,00","Královéhradecký kraj","DVŮR KRÁLOVÉ N. LAB.","Trutnov"
"Dolní Bukovsko","1 473,00","204,00","248,00","481,00","466,00","44,00","30,00","Jihočeský kraj","TÝN NAD VLTAVOU","České Budějovice"
"Dolní Cerekev","1 173,00","151,00","218,00","380,00","380,00","19,00","25,00","Vysočina","JIHLAVA","Jihlava"
"Dolní Čermná","1 371,00","172,00","254,00","453,00","441,00","32,00","19,00","Pardubický kraj","LANŠKROUN","Ústí nad Orlicí"
"Dolní Chvatliny","437,00","63,00","70,00","151,00","128,00","13,00","12,00","Středočeský kraj","KOLÍN","Kolín"
"Dolní Dobrouč","2 543,00","336,00","496,00","812,00","764,00","72,00","63,00","Pardubický kraj","ÚSTÍ NAD ORLICÍ","Ústí nad Orlicí"
"Dolní Domaslavice","977,00","129,00","153,00","318,00","313,00","36,00","28,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Dolní Dubňany","469,00","77,00","76,00","152,00","150,00","9,00","5,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Dolní Dunajovice","1 717,00","218,00","260,00","586,00","570,00","49,00","34,00","Jihomoravský kraj","MIKULOV","Břeclav"
"Dolní Dvořiště","1 235,00","110,00","239,00","425,00","414,00","27,00","20,00","Jihočeský kraj","KAPLICE","Český Krumlov"
"Dolní Dvůr","243,00","34,00","33,00","80,00","80,00","7,00","9,00","Královéhradecký kraj","VRCHLABÍ","Trutnov"
"Dolní Habartice","552,00","68,00","86,00","191,00","181,00","13,00","13,00","Ústecký kraj","DĚČÍN","Děčín"
"Dolní Hbity","816,00","139,00","114,00","260,00","253,00","28,00","22,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Dolní Heřmanice","460,00","68,00","77,00","147,00","148,00","15,00","5,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Dolní Hořice","795,00","153,00","102,00","271,00","226,00","20,00","23,00","Jihočeský kraj","TÁBOR","Tábor"
"Dolní Hrachovice","135,00","17,00","24,00","46,00","42,00","3,00","3,00","Jihočeský kraj","TÁBOR","Tábor"
"Dolní Hradiště","37,00","7,00","1,00","16,00","12,00","1,00","0,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Dolní Kalná","619,00","91,00","101,00","206,00","188,00","18,00","15,00","Královéhradecký kraj","VRCHLABÍ","Trutnov"
"Dolní Kounice","2 403,00","294,00","423,00","815,00","776,00","49,00","46,00","Jihomoravský kraj","IVANČICE","Brno-venkov"
"Dolní Kralovice","920,00","115,00","124,00","339,00","298,00","30,00","14,00","Středočeský kraj","VLAŠIM","Benešov"
"Dolní Krupá","174,00","34,00","28,00","54,00","49,00","4,00","5,00","Středočeský kraj","MNICHOVO HRADIŠTĚ","Mladá Boleslav"
"Dolní Krupá","345,00","44,00","71,00","118,00","99,00","6,00","7,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Dolní Lánov","680,00","85,00","98,00","246,00","225,00","14,00","12,00","Královéhradecký kraj","VRCHLABÍ","Trutnov"
"Dolní Lažany","137,00","23,00","27,00","46,00","38,00","2,00","1,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Dolní Lhota","583,00","58,00","111,00","200,00","199,00","9,00","6,00","Zlínský kraj","LUHAČOVICE","Zlín"
"Dolní Lhota","2","2","2","2","2","2","2","Moravskoslezský kraj","OSTRAVA","Opava"
"Dolní Libochová","154,00","23,00","35,00","44,00","44,00","5,00","3,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Dolní Lochov","50,00","15,00","6,00","15,00","11,00","2,00","1,00","Královéhradecký kraj","JIČÍN","Jičín"
"Dolní Lomná","876,00","118,00","159,00","281,00","277,00","25,00","16,00","Moravskoslezský kraj","JABLUNKOV","Frýdek-Místek"
"Dolní Loučky","2","2","2","2","2","2","2","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Dolní Lukavice","801,00","137,00","135,00","254,00","234,00","25,00","16,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Dolní Lutyně","2","2","2","2","2","2","2","Moravskoslezský kraj","ORLOVÁ","Karviná"
"Dolní Město","849,00","166,00","117,00","280,00","242,00","23,00","21,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Dolní Morava","286,00","24,00","62,00","107,00","87,00","4,00","2,00","Pardubický kraj","KRÁLÍKY","Ústí nad Orlicí"
"Dolní Moravice","379,00","39,00","71,00","140,00","112,00","12,00","5,00","Moravskoslezský kraj","RÝMAŘOV","Bruntál"
"Dolní Němčí","2 957,00","341,00","474,00","1 008,00","993,00","73,00","68,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Dolní Nětčice","270,00","41,00","36,00","89,00","86,00","12,00","6,00","Olomoucký kraj","LIPNÍK NAD BEČVOU","Přerov"
"Dolní Nivy","277,00","31,00","49,00","83,00","99,00","7,00","8,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Dolní Novosedly","189,00","42,00","12,00","72,00","58,00","3,00","2,00","Jihočeský kraj","PÍSEK","Písek"
"Dolní Olešnice","369,00","37,00","59,00","138,00","123,00","10,00","2,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Dolní Pěna","114,00","15,00","17,00","37,00","36,00","6,00","3,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Dolní Podluží","1 199,00","137,00","213,00","402,00","400,00","23,00","24,00","Ústecký kraj","VARNSDORF","Děčín"
"Dolní Pohleď","102,00","13,00","10,00","43,00","31,00","2,00","3,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Dolní Poustevna","1 941,00","158,00","370,00","680,00","646,00","50,00","37,00","Ústecký kraj","RUMBURK","Děčín"
"Dolní Přím","525,00","93,00","67,00","183,00","149,00","20,00","13,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Dolní Radechová","685,00","108,00","112,00","220,00","200,00","20,00","25,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Dolní Řasnice","519,00","61,00","99,00","189,00","146,00","13,00","11,00","Liberecký kraj","FRÝDLANT","Liberec"
"Dolní Ředice","794,00","100,00","135,00","264,00","266,00","14,00","15,00","Pardubický kraj","HOLICE","Pardubice"
"Dolní Roveň","1 899,00","251,00","306,00","652,00","598,00","46,00","46,00","Pardubický kraj","HOLICE","Pardubice"
"Dolní Rožínka","657,00","106,00","114,00","211,00","190,00","19,00","17,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Dolní Rychnov","1 337,00","105,00","288,00","441,00","435,00","34,00","34,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Dolní Slivno","312,00","43,00","53,00","120,00","86,00","5,00","5,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Dolní Sokolovec","93,00","19,00","11,00","31,00","28,00","2,00","2,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Dolní Stakory","193,00","27,00","25,00","73,00","64,00","1,00","3,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Dolní Studénky","1 278,00","200,00","203,00","422,00","391,00","33,00","29,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Dolní Těšice","37,00","10,00","6,00","6,00","12,00","1,00","2,00","Olomoucký kraj","HRANICE","Přerov"
"Dolní Tošanovice","292,00","33,00","57,00","97,00","86,00","13,00","6,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Dolní Třebonín","827,00","103,00","153,00","270,00","266,00","18,00","17,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Dolní Újezd","1 963,00","252,00","361,00","634,00","617,00","52,00","47,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Dolní Újezd","1 138,00","144,00","200,00","374,00","364,00","24,00","32,00","Olomoucký kraj","LIPNÍK NAD BEČVOU","Přerov"
"Dolní Věstonice","331,00","38,00","50,00","115,00","106,00","10,00","12,00","Jihomoravský kraj","MIKULOV","Břeclav"
"Dolní Vilémovice","393,00","55,00","65,00","131,00","118,00","14,00","10,00","Vysočina","TŘEBÍČ","Třebíč"
"Dolní Vilímeč","97,00","21,00","16,00","30,00","25,00","3,00","2,00","Vysočina","TELČ","Jihlava"
"Dolní Zálezly","529,00","68,00","82,00","177,00","167,00","16,00","19,00","Ústecký kraj","ÚSTÍ NAD LABEM","Ústí nad Labem"
"Dolní Žandov","1 204,00","118,00","200,00","416,00","414,00","22,00","34,00","Karlovarský kraj","CHEB","Cheb"
"Dolní Žďár","115,00","23,00","18,00","36,00","35,00","1,00","2,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Dolní Zimoř","67,00","11,00","5,00","25,00","23,00","0,00","3,00","Středočeský kraj","MĚLNÍK","Mělník"
"Dolní Životice","1 143,00","148,00","184,00","443,00","312,00","18,00","38,00","Moravskoslezský kraj","OPAVA","Opava"
"Doloplazy","563,00","68,00","89,00","191,00","196,00","12,00","7,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Doloplazy","1 235,00","157,00","219,00","408,00","400,00","30,00","21,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Domamil","283,00","49,00","47,00","92,00","81,00","5,00","9,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Domanín","1 020,00","129,00","172,00","343,00","319,00","29,00","28,00","Jihomoravský kraj","KYJOV","Hodonín"
"Domanín","308,00","39,00","67,00","98,00","93,00","5,00","6,00","Jihočeský kraj","TŘEBOŇ","Jindřichův Hradec"
"Dománovice","132,00","15,00","27,00","47,00","35,00","5,00","3,00","Středočeský kraj","KOLÍN","Kolín"
"Domašín","98,00","7,00","8,00","48,00","31,00","2,00","2,00","Ústecký kraj","KADAŇ","Chomutov"
"Domašov","591,00","67,00","112,00","196,00","187,00","12,00","17,00","Jihomoravský kraj","ROSICE","Brno-venkov"
"Domašov nad Bystřicí","482,00","54,00","84,00","152,00","170,00","12,00","10,00","Olomoucký kraj","ŠTERNBERK","Olomouc"
"Domašov u Šternberka","285,00","36,00","54,00","96,00","88,00","4,00","7,00","Olomoucký kraj","ŠTERNBERK","Olomouc"
"Domaželice","453,00","66,00","77,00","153,00","138,00","10,00","9,00","Olomoucký kraj","PŘEROV","Přerov"
"Domažlice","10 944,00","1 622,00","1 539,00","3 610,00","3 649,00","274,00","250,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
