"obce","Počet obyvatel dle Sčítání lidu 1910","kraj","orp","okres"
"Neuměř","234,00","Plzeňský kraj","STOD","Domažlice"
"Neuměřice","682,00","Středočeský kraj","SLANÝ","Kladno"
"Neumětely","627,00","Středočeský kraj","HOŘOVICE","Beroun"
"Neurazy","2 462,00","Plzeňský kraj","NEPOMUK","Plzeň-jih"
"Neustupov","1 901,00","Středočeský kraj","VOTICE","Benešov"
"Nevcehle","374,00","Vysočina","TELČ","Jihlava"
"Neveklov","3 746,00","Středočeský kraj","BENEŠOV","Benešov"
"Neveklovice","201,00","Středočeský kraj","MNICHOVO HRADIŠTĚ","Mladá Boleslav"
"Nevězice","574,00","Jihočeský kraj","PÍSEK","Písek"
"Nevid","284,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Nevojice","362,00","Jihomoravský kraj","BUČOVICE","Vyškov"
"Nevolice","249,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Nevratice","484,00","Královéhradecký kraj","HOŘICE","Jičín"
"Nevřeň","368,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Nezabudice","246,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Nezabylice","655,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Nezamyslice","472,00","Plzeňský kraj","SUŠICE","Klatovy"
"Nezamyslice","1 416,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Nezbavětice","298,00","Plzeňský kraj","PLZEŇ","Plzeň-město"
"Nezdenice","631,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Nezdice","435,00","Plzeňský kraj","PŘEŠTICE","Klatovy"
"Nezdice na Šumavě","2 075,00","Plzeňský kraj","SUŠICE","Klatovy"
"Nezdřev","246,00","Plzeňský kraj","NEPOMUK","Plzeň-jih"
"Nezvěstice","694,00","Plzeňský kraj","PLZEŇ","Plzeň-město"
"Nicov","672,00","Jihočeský kraj","VIMPERK","Prachatice"
"Nihošovice","626,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Níhov","249,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Nikolčice","1 052,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Niměřice","814,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Nimpšov","282,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Nišovice","417,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Nítkovice","552,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Niva","953,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Nivnice","2 500,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Nižbor","2 148,00","Středočeský kraj","BEROUN","Beroun"
"Nížkov","972,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Nížkovice","952,00","Jihomoravský kraj","SLAVKOV U BRNA","Vyškov"
"Nižní Lhoty","405,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Norberčany","875,00","Olomoucký kraj","ŠTERNBERK","Olomouc"
"Nosálov","491,00","Středočeský kraj","MĚLNÍK","Mělník"
"Nosislav","1 462,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Nošovice","818,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Nová Buková","262,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Nová Bystřice","7 511,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Nová Cerekev","2 302,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Nová Dědina","655,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Nová Hradečná","1 001,00","Olomoucký kraj","UNIČOV","Olomouc"
"Nová Lhota","1 472,00","Jihomoravský kraj","VESELÍ NAD MORAVOU","Hodonín"
"Nová Olešná","567,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Nová Paka","9 230,00","Královéhradecký kraj","NOVÁ PAKA","Jičín"
"Nová Pec","2 303,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Nová Pláň","292,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Nová Říše","1 129,00","Vysočina","TELČ","Jihlava"
"Nová Role","1 583,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Nová Sídla","453,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Nová Telib","282,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Nová Včelnice","1 996,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Nová Ves","380,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Nová Ves","237,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Nová Ves","329,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Nová Ves","552,00","Plzeňský kraj","STOD","Plzeň-jih"
"Nová Ves","686,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Nová Ves","301,00","Královéhradecký kraj","KOSTELEC NAD ORLICÍ","Rychnov nad Kněžnou"
"Nová Ves","730,00","Jihomoravský kraj","IVANČICE","Brno-venkov"
"Nová Ves","302,00","Ústecký kraj","LOUNY","Louny"
"Nová Ves","2 167,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Nová Ves I","1 375,00","Středočeský kraj","KOLÍN","Kolín"
"Nová Ves nad Lužnicí","1 682,00","Jihočeský kraj","TŘEBOŇ","Jindřichův Hradec"
"Nová Ves nad Nisou","2 084,00","Liberecký kraj","JABLONEC NAD NISOU","Jablonec n.Nisou"
"Nová Ves nad Popelkou","1 229,00","Liberecký kraj","SEMILY","Semily"
"Nová Ves pod Pleší","527,00","Středočeský kraj","DOBŘÍŠ","Příbram"
"Nová Ves u Bakova","475,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Nová Ves u Chotěboře","1 010,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Nová Ves u Chýnova","330,00","Jihočeský kraj","TÁBOR","Tábor"
"Nová Ves u Jarošova","269,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Nová Ves u Leštiny","224,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Nová Ves u Mladé Vožice","767,00","Jihočeský kraj","TÁBOR","Tábor"
"Nová Ves u Nového Města na Mor.","457,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Nová Ves u Světlé","684,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Nová Ves v Horách","2 268,00","Ústecký kraj","LITVÍNOV","Most"
"Nové Bránice","576,00","Jihomoravský kraj","IVANČICE","Brno-venkov"
"Nové Dvory","300,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Nové Dvory","453,00","Středočeský kraj","DOBŘÍŠ","Příbram"
"Nové Dvory","621,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Nové Hamry","2 916,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Nové Heřminovy","834,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Nové Hrady","4 642,00","Jihočeský kraj","TRHOVÉ SVINY","České Budějovice"
"Nové Hrady","1 021,00","Pardubický kraj","VYSOKÉ MÝTO","Chrudim"
"Nové Hutě","1 906,00","Jihočeský kraj","VIMPERK","Prachatice"
"Nové Lublice","513,00","Moravskoslezský kraj","VÍTKOV","Opava"
"Nové Město","442,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Nové Město na Moravě","5 761,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Nové Město nad Metují","6 212,00","Královéhradecký kraj","NOVÉ MĚSTO NAD METUJÍ","Náchod"
"Nové Město pod Smrkem","7 510,00","Liberecký kraj","FRÝDLANT","Liberec"
"Nové Mitrovice","1 250,00","Plzeňský kraj","BLOVICE","Plzeň-jih"
"Nové Sady","204,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Nové Sady","492,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Nové Sedlice","485,00","Moravskoslezský kraj","OPAVA","Opava"
"Nové Sedlo","1 260,00","Ústecký kraj","ŽATEC","Louny"
"Nové Sedlo","8 966,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Nové Strašecí","3 352,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Nové Syrovice","953,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Nové Veselí","878,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Noviny pod Ralskem","495,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Novosedlice","4 842,00","Ústecký kraj","TEPLICE","Teplice"
"Novosedly","1 348,00","Jihomoravský kraj","MIKULOV","Břeclav"
"Novosedly","663,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Novosedly nad Nežárkou","1 661,00","Jihočeský kraj","TŘEBOŇ","Jindřichův Hradec"
"Nový Bor","9 537,00","Liberecký kraj","NOVÝ BOR","Česká Lípa"
"Nový Bydžov","10 486,00","Královéhradecký kraj","NOVÝ BYDŽOV","Hradec Králové"
"Nový Dům","418,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Nový Dvůr","188,00","Středočeský kraj","NYMBURK","Nymburk"
"Nový Hrádek","1 724,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Nový Hrozenkov","3 237,00","Zlínský kraj","VSETÍN","Vsetín"
"Nový Jáchymov","452,00","Středočeský kraj","BEROUN","Beroun"
"Nový Jičín","18 910,00","Moravskoslezský kraj","NOVÝ JIČÍN","Nový Jičín"
"Nový Jimramov","385,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Nový Knín","2 381,00","Středočeský kraj","DOBŘÍŠ","Příbram"
"Nový Kostel","3 057,00","Karlovarský kraj","CHEB","Cheb"
"Nový Kramolín","654,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Nový Malín","3 353,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Nový Oldřichov","2 178,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Nový Ples","497,00","Královéhradecký kraj","JAROMĚŘ","Náchod"
"Nový Poddvorov","252,00","Jihomoravský kraj","HODONÍN","Hodonín"
"Nový Přerov","829,00","Jihomoravský kraj","MIKULOV","Břeclav"
"Nový Rychnov","1 907,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Nový Šaldorf-Sedlešovice","1 291,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Nový Telečkov","142,00","Vysočina","TŘEBÍČ","Třebíč"
"Nový Vestec","117,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Nučice","1 438,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Nučice","439,00","Středočeský kraj","ŘÍČANY","Kolín"
"Nupaky","165,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Nýdek","1 747,00","Moravskoslezský kraj","TŘINEC","Frýdek-Místek"
"Nyklovice","285,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Nymburk","10 886,00","Středočeský kraj","NYMBURK","Nymburk"
"Nýřany","7 230,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Nýrov","253,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Nýrsko","4 572,00","Plzeňský kraj","KLATOVY","Klatovy"
"Občov","179,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Obecnice","1 858,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Obědkovice","396,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Obědovice","376,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Obora","458,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Obora","1 570,00","Plzeňský kraj","TACHOV","Tachov"
"Obora","576,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Obora","344,00","Ústecký kraj","LOUNY","Louny"
"Obořiště","711,00","Středočeský kraj","DOBŘÍŠ","Příbram"
"Oborná","511,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Obory","499,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Obrataň","1 676,00","Vysočina","PACOV","Pelhřimov"
"Obříství","1 161,00","Středočeský kraj","NERATOVICE","Mělník"
"Obrnice","1 558,00","Ústecký kraj","MOST","Most"
"Obrubce","401,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Obruby","379,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Obyčtov","405,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Obytce","453,00","Plzeňský kraj","KLATOVY","Klatovy"
"Očelice","454,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Rychnov nad Kněžnou"
"Ochoz","270,00","Olomoucký kraj","KONICE","Prostějov"
"Ochoz u Brna","1 054,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Očihov","884,00","Ústecký kraj","PODBOŘANY","Louny"
"Ocmanice","360,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Odolena Voda","1 442,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Odrava","744,00","Karlovarský kraj","CHEB","Cheb"
"Odřepsy","571,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Odrovice","326,00","Jihomoravský kraj","POHOŘELICE","Brno-venkov"
"Odry","7 625,00","Moravskoslezský kraj","ODRY","Nový Jičín"
"Odunec","224,00","Vysočina","TŘEBÍČ","Třebíč"
"Ohaře","750,00","Středočeský kraj","KOLÍN","Kolín"
"Ohařice","229,00","Královéhradecký kraj","JIČÍN","Jičín"
"Ohaveč","125,00","Královéhradecký kraj","JIČÍN","Jičín"
"Ohníč","2 074,00","Ústecký kraj","BÍLINA","Teplice"
"Ohnišov","978,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Ohnišťany","736,00","Královéhradecký kraj","NOVÝ BYDŽOV","Hradec Králové"
"Ohrazenice","728,00","Liberecký kraj","TURNOV","Semily"
"Ohrazenice","597,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Ohrobec","210,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Ohrozim","657,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Okarec","219,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Okna","355,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Okoř","169,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Okounov","854,00","Ústecký kraj","KADAŇ","Chomutov"
"Okřesaneč","409,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Okřešice","229,00","Vysočina","TŘEBÍČ","Třebíč"
"Okřínek","448,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Okříšky","1 083,00","Vysočina","TŘEBÍČ","Třebíč"
"Okrouhlá","611,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Okrouhlá","181,00","Jihočeský kraj","MILEVSKO","Písek"
"Okrouhlá","646,00","Liberecký kraj","NOVÝ BOR","Česká Lípa"
"Okrouhlá Radouň","542,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Okrouhlice","1 519,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Okrouhlička","491,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Okrouhlo","545,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Olbramice","477,00","Moravskoslezský kraj","OSTRAVA","Nový Jičín"
"Olbramice","325,00","Olomoucký kraj","LITOVEL","Olomouc"
"Olbramkostel","642,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Olbramov","778,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Olbramovice","1 086,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Olbramovice","1 645,00","Středočeský kraj","VOTICE","Benešov"
"Oldřichov","499,00","Jihočeský kraj","TÁBOR","Tábor"
"Oldřichov","142,00","Olomoucký kraj","PŘEROV","Přerov"
"Oldřichov v Hájích","1 478,00","Liberecký kraj","LIBEREC","Liberec"
"Oldřichovice","426,00","Zlínský kraj","OTROKOVICE","Zlín"
"Oldřiš","1 072,00","Pardubický kraj","POLIČKA","Svitavy"
"Oldřišov","1 428,00","Moravskoslezský kraj","OPAVA","Opava"
"Oleksovice","1 177,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Olešenka","302,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Oleška","1 659,00","Středočeský kraj","ŘÍČANY","Kolín"
"Oleško","183,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Olešná","798,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Olešná","425,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Olešná","407,00","Jihočeský kraj","PÍSEK","Písek"
"Olešná","727,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Olešná","604,00","Středočeský kraj","HOŘOVICE","Beroun"
"Olešnice","2 081,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Olešnice","748,00","Královéhradecký kraj","KOSTELEC NAD ORLICÍ","Rychnov nad Kněžnou"
"Olešnice","1 525,00","Jihočeský kraj","TRHOVÉ SVINY","České Budějovice"
"Olešnice v Orlických horách","2 041,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Olešník","1 047,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Olomouc","59 852,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Olomučany","1 455,00","Jihomoravský kraj","BLANSKO","Blansko"
"Oloví","3 664,00","Karlovarský kraj","KRASLICE","Sokolov"
"Olšany","270,00","Plzeňský kraj","HORAŽĎOVICE","Klatovy"
"Olšany","190,00","Vysočina","TELČ","Jihlava"
"Olšany","538,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Olšany","859,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Olšany u Prostějova","1 762,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Olší","455,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Olší","141,00","Vysočina","TELČ","Jihlava"
"Olšovec","597,00","Olomoucký kraj","HRANICE","Přerov"
"Olšovice","191,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Omice","628,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Omlenice","1 105,00","Jihočeský kraj","KAPLICE","Český Krumlov"
"Ondratice","766,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Ondřejov","219,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Ondřejov","1 096,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Onomyšl","807,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Onšov","694,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Onšov","130,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Opařany","2 730,00","Jihočeský kraj","TÁBOR","Tábor"
"Opatov","2 090,00","Pardubický kraj","SVITAVY","Svitavy"
"Opatov","482,00","Vysočina","JIHLAVA","Jihlava"
"Opatov","1 340,00","Vysočina","TŘEBÍČ","Třebíč"
"Opatovec","1 285,00","Pardubický kraj","SVITAVY","Svitavy"
"Opatovice","630,00","Olomoucký kraj","HRANICE","Přerov"
"Opatovice","894,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Opatovice I","430,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Opatovice nad Labem","1 624,00","Pardubický kraj","PARDUBICE","Pardubice"
"Opava","47 361,00","Moravskoslezský kraj","OPAVA","Opava"
"Oplany","357,00","Středočeský kraj","ŘÍČANY","Kolín"
"Oplocany","805,00","Olomoucký kraj","PŘEROV","Přerov"
"Oplot","600,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Opočnice","951,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Opočno","3 070,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Opočno","388,00","Ústecký kraj","LOUNY","Louny"
"Opolany","1 530,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Oponešice","364,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Oprostovice","162,00","Olomoucký kraj","PŘEROV","Přerov"
"Oráčov","716,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Ořech","504,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Ořechov","449,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Ořechov","120,00","Vysočina","TELČ","Jihlava"
"Ořechov","932,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Ořechov","2 657,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Orel","929,00","Pardubický kraj","CHRUDIM","Chrudim"
"Orlické Podhůří","1 221,00","Pardubický kraj","ÚSTÍ NAD ORLICÍ","Ústí nad Orlicí"
"Orlické Záhoří","2 765,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Orličky","800,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Orlík nad Vltavou","822,00","Jihočeský kraj","PÍSEK","Písek"
"Orlová","21 116,00","Moravskoslezský kraj","ORLOVÁ","Karviná"
"Orlovice","627,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Osečany","572,00","Středočeský kraj","SEDLČANY","Příbram"
"Oseček","322,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Osečná","2 398,00","Liberecký kraj","LIBEREC","Liberec"
"Osečnice","613,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Osek","344,00","Jihočeský kraj","MILEVSKO","Písek"
"Osek","884,00","Středočeský kraj","HOŘOVICE","Beroun"
"Osek","1 339,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Osek","6 251,00","Ústecký kraj","TEPLICE","Teplice"
"Osek","916,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Osek nad Bečvou","1 269,00","Olomoucký kraj","LIPNÍK NAD BEČVOU","Přerov"
"Oselce","1 260,00","Plzeňský kraj","NEPOMUK","Plzeň-jih"
"Ošelín","712,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Osice","740,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Osíčko","550,00","Zlínský kraj","BYSTŘICE POD HOSTÝNEM","Kroměříž"
"Osičky","295,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Osík","1 244,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Osiky","300,00","Jihomoravský kraj","TIŠNOV","Blansko"
"Oskava","3 315,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Oskořínek","827,00","Středočeský kraj","NYMBURK","Nymburk"
"Oslavany","4 073,00","Jihomoravský kraj","IVANČICE","Brno-venkov"
"Oslavice","502,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Oslavička","162,00","Vysočina","VELKÉ MEZIŘÍČÍ","Třebíč"
"Oslnovice","157,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Oslov","759,00","Jihočeský kraj","PÍSEK","Písek"
"Osoblaha","2 853,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Osov","560,00","Středočeský kraj","HOŘOVICE","Beroun"
"Osová Bítýška","838,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Osové","124,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Ostašov","164,00","Vysočina","TŘEBÍČ","Třebíč"
"Ostopovice","685,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Ostrá","675,00","Středočeský kraj","LYSÁ NAD LABEM","Nymburk"
"Ostrata","294,00","Zlínský kraj","ZLÍN","Zlín"
"Ostrava","186 084,00","Moravskoslezský kraj","OSTRAVA","Ostrava"
"Ostravice","2 250,00","Moravskoslezský kraj","FRÝDLANT N. OSTRAVICÍ","Frýdek-Místek"
"Ostředek","824,00","Středočeský kraj","BENEŠOV","Benešov"
"Ostřešany","1 082,00","Pardubický kraj","PARDUBICE","Pardubice"
"Ostřetice","223,00","Plzeňský kraj","KLATOVY","Klatovy"
"Ostřetín","1 295,00","Pardubický kraj","HOLICE","Pardubice"
