"obce","Počet obyvatel dle Sčítání lidu 2001","kraj","orp","okres"
"Bratkovice","259,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Bratřejov","759,00","Zlínský kraj","VIZOVICE","Zlín"
"Bratřice","182,00","Vysočina","PACOV","Pelhřimov"
"Bratříkovice","164,00","Moravskoslezský kraj","OPAVA","Opava"
"Bratřínov","108,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Bratronice","765,00","Středočeský kraj","KLADNO","Kladno"
"Bratronice","53,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Bratrušov","577,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Bravantice","793,00","Moravskoslezský kraj","BÍLOVEC","Nový Jičín"
"Brázdim","602,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Brdy","44,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Břeclav","25 485,00","Jihomoravský kraj","BŘECLAV","Břeclav"
"Břehov","108,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Břehy","919,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Břest","965,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Břestek","698,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Břevnice","164,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Břežany","113,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Břežany","155,00","Plzeňský kraj","HORAŽĎOVICE","Klatovy"
"Břežany","920,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Břežany I","289,00","Středočeský kraj","KOLÍN","Kolín"
"Břežany II","502,00","Středočeský kraj","ČESKÝ BROD","Kolín"
"Březejc","137,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Březí","176,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Březí","1 539,00","Jihomoravský kraj","MIKULOV","Břeclav"
"Březí","254,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Březí","81,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Březí nad Oslavou","208,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Březina","298,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Březina","335,00","Středočeský kraj","MNICHOVO HRADIŠTĚ","Mladá Boleslav"
"Březina","159,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Březina","7,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Březina","52,00","Královéhradecký kraj","JIČÍN","Jičín"
"Březina","593,00","Jihomoravský kraj","ŠLAPANICE","Blansko"
"Březina","386,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Březina (dříve okr.Tišnov)","230,00","Jihomoravský kraj","TIŠNOV","Brno-venkov"
"Březinky","143,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Březiny","139,00","Pardubický kraj","POLIČKA","Svitavy"
"Březnice","225,00","Jihočeský kraj","TÁBOR","Tábor"
"Březnice","1 109,00","Zlínský kraj","ZLÍN","Zlín"
"Březnice","3 659,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Březník","652,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Březno","1 211,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Březno","585,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Březolupy","1 548,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Březová","239,00","Středočeský kraj","HOŘOVICE","Beroun"
"Březová","443,00","Zlínský kraj","VIZOVICE","Zlín"
"Březová","1 294,00","Moravskoslezský kraj","VÍTKOV","Opava"
"Březová","1 131,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Březová","547,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Březová","2 781,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Březová nad Svitavou","1 379,00","Pardubický kraj","SVITAVY","Svitavy"
"Březová-Oleško","372,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Březovice","278,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Březské","239,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Březsko","223,00","Olomoucký kraj","KONICE","Prostějov"
"Březůvky","629,00","Zlínský kraj","ZLÍN","Zlín"
"Břidličná","3 811,00","Moravskoslezský kraj","RÝMAŘOV","Bruntál"
"Bříšťany","224,00","Královéhradecký kraj","HOŘICE","Jičín"
"Bříství","273,00","Středočeský kraj","ČESKÝ BROD","Nymburk"
"Bříza","355,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Brloh","1 036,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Brloh","235,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Brňany","409,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Brněnec","1 427,00","Pardubický kraj","SVITAVY","Svitavy"
"Brníčko","615,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Brnířov","355,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Brniště","1 332,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Brno","376 172,00","Jihomoravský kraj","BRNO","Brno-město"
"Brod nad Dyjí","486,00","Jihomoravský kraj","MIKULOV","Břeclav"
"Brod nad Tichou","239,00","Plzeňský kraj","TACHOV","Tachov"
"Brodce","990,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Brodec","66,00","Ústecký kraj","LOUNY","Louny"
"Brodek u Konice","933,00","Olomoucký kraj","KONICE","Prostějov"
"Brodek u Přerova","1 915,00","Olomoucký kraj","PŘEROV","Přerov"
"Brodek u Prostějova","1 395,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Brodeslavy","78,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Broumov","8 361,00","Královéhradecký kraj","BROUMOV","Náchod"
"Broumov","125,00","Plzeňský kraj","TACHOV","Tachov"
"Broumy","798,00","Středočeský kraj","BEROUN","Beroun"
"Brozany nad Ohří","1 041,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Brtnice","3 656,00","Vysočina","JIHLAVA","Jihlava"
"Brtnička","119,00","Vysočina","JIHLAVA","Jihlava"
"Brťov-Jeneč","360,00","Jihomoravský kraj","BLANSKO","Blansko"
"Brumov","236,00","Jihomoravský kraj","TIŠNOV","Blansko"
"Brumov-Bylnice","6 091,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Zlín"
"Brumovice","944,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Brumovice","1 451,00","Moravskoslezský kraj","OPAVA","Opava"
"Bruntál","17 627,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Brusné","363,00","Zlínský kraj","BYSTŘICE POD HOSTÝNEM","Kroměříž"
"Brušperk","3 587,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Bruzovice","712,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Břvany","311,00","Ústecký kraj","LOUNY","Louny"
"Brzánky","83,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Brzice","201,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Brzkov","254,00","Vysočina","JIHLAVA","Jihlava"
"Bublava","336,00","Karlovarský kraj","KRASLICE","Sokolov"
"Bubovice","241,00","Středočeský kraj","BEROUN","Beroun"
"Buchlovice","2 448,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Bučí","137,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Bučina","216,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Bučovice","6 321,00","Jihomoravský kraj","BUČOVICE","Vyškov"
"Budčeves","186,00","Královéhradecký kraj","JIČÍN","Jičín"
"Budeč","180,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Budeč","231,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Budětice","315,00","Plzeňský kraj","SUŠICE","Klatovy"
"Budětsko","423,00","Olomoucký kraj","KONICE","Prostějov"
"Budíkov","269,00","Vysočina","HUMPOLEC","Pelhřimov"
"Budiměřice","558,00","Středočeský kraj","NYMBURK","Nymburk"
"Budíškovice","814,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Budislav","449,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Budislav","435,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Budišov","1 163,00","Vysočina","TŘEBÍČ","Třebíč"
"Budišov nad Budišovkou","3 233,00","Moravskoslezský kraj","VÍTKOV","Opava"
"Budišovice","451,00","Moravskoslezský kraj","OPAVA","Opava"
"Budkov","81,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Budkov","378,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Budyně","37,00","Jihočeský kraj","VODŇANY","Strakonice"
"Budyně nad Ohří","1 879,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Bujanov","577,00","Jihočeský kraj","KAPLICE","Český Krumlov"
"Bujesily","67,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Buk","284,00","Jihočeský kraj","VIMPERK","Prachatice"
"Buk","373,00","Olomoucký kraj","PŘEROV","Přerov"
"Bukov","190,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Buková","350,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Buková","197,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Buková u Příbramě","304,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Bukovany","71,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Bukovany","597,00","Středočeský kraj","BENEŠOV","Benešov"
"Bukovany","769,00","Jihomoravský kraj","KYJOV","Hodonín"
"Bukovany","413,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Bukovany","1 840,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Bukovec","84,00","Plzeňský kraj","STOD","Domažlice"
"Bukovec","1 356,00","Moravskoslezský kraj","JABLUNKOV","Frýdek-Místek"
"Bukovice","380,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Bukovice","57,00","Jihomoravský kraj","TIŠNOV","Blansko"
"Bukovina","322,00","Jihomoravský kraj","BLANSKO","Blansko"
"Bukovina nad Labem","215,00","Pardubický kraj","PARDUBICE","Pardubice"
"Bukovina u Čisté","182,00","Liberecký kraj","JILEMNICE","Semily"
"Bukovina u Přelouče","71,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Bukovinka","304,00","Jihomoravský kraj","BLANSKO","Blansko"
"Bukovka","395,00","Pardubický kraj","PARDUBICE","Pardubice"
"Bukovník","72,00","Plzeňský kraj","SUŠICE","Klatovy"
"Bukovno","560,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Bukvice","148,00","Královéhradecký kraj","JIČÍN","Jičín"
"Bulhary","813,00","Jihomoravský kraj","BŘECLAV","Břeclav"
"Bulovka","807,00","Liberecký kraj","FRÝDLANT","Liberec"
"Buřenice","220,00","Vysočina","PACOV","Pelhřimov"
"Buš","210,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Bušanovice","259,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Bušín","428,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Bušovice","521,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Buštěhrad","2 273,00","Středočeský kraj","KLADNO","Kladno"
"Butoves","172,00","Královéhradecký kraj","JIČÍN","Jičín"
"Buzice","136,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Býchory","503,00","Středočeský kraj","KOLÍN","Kolín"
"Býčkovice","282,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Býkev","329,00","Středočeský kraj","MĚLNÍK","Mělník"
"Bykoš","196,00","Středočeský kraj","BEROUN","Beroun"
"Býkov-Láryšov","158,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Býkovice","173,00","Jihomoravský kraj","BLANSKO","Blansko"
"Bylany","328,00","Pardubický kraj","CHRUDIM","Chrudim"
"Bynovec","223,00","Ústecký kraj","DĚČÍN","Děčín"
"Byšice","1 155,00","Středočeský kraj","MĚLNÍK","Mělník"
"Býškovice","365,00","Olomoucký kraj","HRANICE","Přerov"
"Býšovec","140,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Býšť","982,00","Pardubický kraj","HOLICE","Pardubice"
"Bystrá","88,00","Vysočina","HUMPOLEC","Pelhřimov"
"Bystrá nad Jizerou","122,00","Liberecký kraj","SEMILY","Semily"
"Bystřany","1 841,00","Ústecký kraj","TEPLICE","Teplice"
"Bystré","1 692,00","Pardubický kraj","POLIČKA","Svitavy"
"Bystré","216,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Bystřec","1 043,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Bystřice","3 872,00","Středočeský kraj","BENEŠOV","Benešov"
"Bystřice","4 991,00","Moravskoslezský kraj","TŘINEC","Frýdek-Místek"
"Bystřice","307,00","Královéhradecký kraj","JIČÍN","Jičín"
"Bystřice nad Pernštejnem","9 068,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Bystřice pod Hostýnem","8 787,00","Zlínský kraj","BYSTŘICE POD HOSTÝNEM","Kroměříž"
"Bystřice pod Lopeníkem","800,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Bystřička","976,00","Zlínský kraj","VSETÍN","Vsetín"
"Bystročice","597,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Bystrovany","676,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Byzhradec","224,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Bžany","705,00","Ústecký kraj","TEPLICE","Teplice"
"Bzenec","4 200,00","Jihomoravský kraj","KYJOV","Hodonín"
"Bzová","414,00","Středočeský kraj","HOŘOVICE","Beroun"
"Čachotín","179,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Čachovice","742,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Čachrov","538,00","Plzeňský kraj","KLATOVY","Klatovy"
"Čakov","201,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Čakov","109,00","Středočeský kraj","BENEŠOV","Benešov"
"Čaková","294,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Čakovičky","241,00","Středočeský kraj","NERATOVICE","Mělník"
"Čankovice","338,00","Pardubický kraj","CHRUDIM","Chrudim"
"Čáslav","9 904,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Čáslavice","578,00","Vysočina","TŘEBÍČ","Třebíč"
"Čáslavsko","116,00","Vysočina","PACOV","Pelhřimov"
"Částkov","306,00","Plzeňský kraj","TACHOV","Tachov"
"Částkov","383,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Častohostice","179,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Častolovice","1 618,00","Královéhradecký kraj","KOSTELEC NAD ORLICÍ","Rychnov nad Kněžnou"
"Častrov","513,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Časy","182,00","Pardubický kraj","PARDUBICE","Pardubice"
"Čavisov","436,00","Moravskoslezský kraj","OSTRAVA","Opava"
"Čebín","1 570,00","Jihomoravský kraj","KUŘIM","Brno-venkov"
"Cebiv","288,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Čečelice","563,00","Středočeský kraj","MĚLNÍK","Mělník"
"Čečelovice","150,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Čechočovice","283,00","Vysočina","TŘEBÍČ","Třebíč"
"Čechtice","1 424,00","Středočeský kraj","VLAŠIM","Benešov"
"Čechtín","312,00","Vysočina","TŘEBÍČ","Třebíč"
"Čechy","331,00","Olomoucký kraj","PŘEROV","Přerov"
"Čechy pod Kosířem","929,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Čečkovice","97,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Čečovice","68,00","Plzeňský kraj","STOD","Domažlice"
"Cehnice","438,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Čehovice","520,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Čejč","1 243,00","Jihomoravský kraj","HODONÍN","Hodonín"
"Čejetice","854,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Čejkovice","35,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Čejkovice","286,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Čejkovice","2 564,00","Jihomoravský kraj","HODONÍN","Hodonín"
"Cejle","393,00","Vysočina","JIHLAVA","Jihlava"
"Čejov","439,00","Vysočina","HUMPOLEC","Pelhřimov"
"Cekov","120,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Čeladná","2 035,00","Moravskoslezský kraj","FRÝDLANT N. OSTRAVICÍ","Frýdek-Místek"
"Čelákovice","10 031,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Čelčice","558,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Čelechovice","95,00","Olomoucký kraj","PŘEROV","Přerov"
"Čelechovice na Hané","1 180,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Čelistná","104,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Čeložnice","379,00","Jihomoravský kraj","KYJOV","Hodonín"
"Čeminy","225,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Čenkov","381,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Čenkov u Bechyně","55,00","Jihočeský kraj","TÝN NAD VLTAVOU","České Budějovice"
"Čenkovice","188,00","Pardubický kraj","LANŠKROUN","Ústí nad Orlicí"
"Cep","178,00","Jihočeský kraj","TŘEBOŇ","Jindřichův Hradec"
"Čeperka","927,00","Pardubický kraj","PARDUBICE","Pardubice"
"Čepí","410,00","Pardubický kraj","PARDUBICE","Pardubice"
"Čepřovice","194,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Čeradice","245,00","Ústecký kraj","ŽATEC","Louny"
"Čerčany","2 609,00","Středočeský kraj","BENEŠOV","Benešov"
"Cerekvice nad Bystřicí","773,00","Královéhradecký kraj","HOŘICE","Jičín"
"Cerekvice nad Loučnou","798,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Cerekvička-Rosice","131,00","Vysočina","JIHLAVA","Jihlava"
"Cerhenice","1 482,00","Středočeský kraj","KOLÍN","Kolín"
"Cerhonice","127,00","Jihočeský kraj","PÍSEK","Písek"
"Cerhovice","932,00","Středočeský kraj","HOŘOVICE","Beroun"
"Čermákovice","91,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Čermná","220,00","Plzeňský kraj","HORŠOVSKÝ TÝN","Domažlice"
"Čermná","370,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Čermná nad Orlicí","996,00","Královéhradecký kraj","KOSTELEC NAD ORLICÍ","Rychnov nad Kněžnou"
"Čermná ve Slezsku","311,00","Moravskoslezský kraj","VÍTKOV","Opava"
"Černá","310,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Černá Hora","1 913,00","Jihomoravský kraj","BLANSKO","Blansko"
"Černá u Bohdanče","256,00","Pardubický kraj","PARDUBICE","Pardubice"
"Černá v Pošumaví","826,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Černá Voda","665,00","Olomoucký kraj","JESENÍK","Jeseník"
"Černava","223,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Černčice","452,00","Královéhradecký kraj","NOVÉ MĚSTO NAD METUJÍ","Náchod"
"Černčice","1 402,00","Ústecký kraj","LOUNY","Louny"
"Černé Voděrady","281,00","Středočeský kraj","ŘÍČANY","Kolín"
"Černěves","212,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Černíč","150,00","Vysočina","TELČ","Jihlava"
"Černíkov","333,00","Plzeňský kraj","KLATOVY","Domažlice"
"Černíkovice","758,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Černíkovice","79,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Černíky","96,00","Středočeský kraj","ČESKÝ BROD","Nymburk"
"Černilov","2 169,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Černín","146,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Černíny","400,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Černiv","133,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Černolice","179,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Černošice","4 631,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Černošín","1 055,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Černotín","750,00","Olomoucký kraj","HRANICE","Přerov"
"Černouček","260,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Černousy","330,00","Liberecký kraj","FRÝDLANT","Liberec"
"Černov","115,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Černovice","378,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Černovice","205,00","Plzeňský kraj","STOD","Domažlice"
"Čerňovice","105,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Černovice","332,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Černovice","1 846,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Černožice","1 230,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Černuc","914,00","Středočeský kraj","SLANÝ","Kladno"
"Černvír","157,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Černý Důl","759,00","Královéhradecký kraj","VRCHLABÍ","Trutnov"
"Černýšovice","86,00","Jihočeský kraj","TÁBOR","Tábor"
"Červená Hora","186,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Červená Lhota","188,00","Vysočina","TŘEBÍČ","Třebíč"
"Červená Řečice","987,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Červená Třemešná","131,00","Královéhradecký kraj","HOŘICE","Jičín"
"Červená Voda","3 227,00","Pardubický kraj","KRÁLÍKY","Ústí nad Orlicí"
"Červené Janovice","721,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Červené Pečky","1 614,00","Středočeský kraj","KOLÍN","Kolín"
"Červené Poříčí","223,00","Plzeňský kraj","KLATOVY","Klatovy"
"Červenka","1 314,00","Olomoucký kraj","LITOVEL","Olomouc"
"Červený Hrádek","223,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Červený Kostelec","8 467,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Červený Újezd","303,00","Středočeský kraj","VOTICE","Benešov"
"Červený Újezd","763,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Česká","655,00","Jihomoravský kraj","KUŘIM","Brno-venkov"
"Česká Bělá","921,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Česká Bříza","445,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Česká Čermná","437,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Česká Kamenice","5 492,00","Ústecký kraj","DĚČÍN","Děčín"
"Česká Kubice","619,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Česká Lípa","39 358,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Česká Metuje","333,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Česká Rybná","376,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Česká Skalice","5 407,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Česká Třebová","17 036,00","Pardubický kraj","ČESKÁ TŘEBOVÁ","Ústí nad Orlicí"
