"obce","Počet obyvatel dle Sčítání lidu 1930","kraj","orp","okres"
"Břasy","3 931,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Bratčice","850,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Bratčice","651,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Bratkovice","660,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Bratřejov","754,00","Zlínský kraj","VIZOVICE","Zlín"
"Bratřice","368,00","Vysočina","PACOV","Pelhřimov"
"Bratříkovice","303,00","Moravskoslezský kraj","OPAVA","Opava"
"Bratřínov","186,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Bratronice","1 043,00","Středočeský kraj","KLADNO","Kladno"
"Bratronice","247,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Bratrušov","1 090,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Bravantice","1 187,00","Moravskoslezský kraj","BÍLOVEC","Nový Jičín"
"Brázdim","686,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Brdy","1 449,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Břeclav","19 454,00","Jihomoravský kraj","BŘECLAV","Břeclav"
"Břehov","240,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Břehy","545,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Břest","1 253,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Břestek","880,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Břevnice","233,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Břežany","270,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Břežany","577,00","Plzeňský kraj","HORAŽĎOVICE","Klatovy"
"Břežany","1 216,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Břežany I","686,00","Středočeský kraj","KOLÍN","Kolín"
"Břežany II","871,00","Středočeský kraj","ČESKÝ BROD","Kolín"
"Březejc","176,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Březí","412,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Březí","1 757,00","Jihomoravský kraj","MIKULOV","Břeclav"
"Březí","362,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Březí","322,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Březí nad Oslavou","311,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Březina","596,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Březina","397,00","Středočeský kraj","MNICHOVO HRADIŠTĚ","Mladá Boleslav"
"Březina","449,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Březina","26,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Březina","158,00","Královéhradecký kraj","JIČÍN","Jičín"
"Březina","675,00","Jihomoravský kraj","ŠLAPANICE","Blansko"
"Březina","671,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Březina (dříve okr.Tišnov)","198,00","Jihomoravský kraj","TIŠNOV","Brno-venkov"
"Březinky","191,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Březiny","574,00","Pardubický kraj","POLIČKA","Svitavy"
"Březnice","398,00","Jihočeský kraj","TÁBOR","Tábor"
"Březnice","1 116,00","Zlínský kraj","ZLÍN","Zlín"
"Březnice","2 926,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Březník","934,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Březno","3 758,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Březno","780,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Březolupy","1 416,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Březová","415,00","Středočeský kraj","HOŘOVICE","Beroun"
"Březová","430,00","Zlínský kraj","VIZOVICE","Zlín"
"Březová","1 616,00","Moravskoslezský kraj","VÍTKOV","Opava"
"Březová","1 068,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Březová","1 726,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Březová","5 119,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Březová nad Svitavou","2 238,00","Pardubický kraj","SVITAVY","Svitavy"
"Březová-Oleško","254,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Březovice","530,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Březské","292,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Březsko","464,00","Olomoucký kraj","KONICE","Prostějov"
"Březůvky","693,00","Zlínský kraj","ZLÍN","Zlín"
"Břidličná","2 167,00","Moravskoslezský kraj","RÝMAŘOV","Bruntál"
"Bříšťany","439,00","Královéhradecký kraj","HOŘICE","Jičín"
"Bříství","548,00","Středočeský kraj","ČESKÝ BROD","Nymburk"
"Bříza","729,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Brloh","1 996,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Brloh","475,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Brňany","738,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Brněnec","1 866,00","Pardubický kraj","SVITAVY","Svitavy"
"Brníčko","1 015,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Brnířov","352,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Brniště","2 132,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Brno","283 984,00","Jihomoravský kraj","BRNO","Brno-město"
"Brod nad Dyjí","999,00","Jihomoravský kraj","MIKULOV","Břeclav"
"Brod nad Tichou","480,00","Plzeňský kraj","TACHOV","Tachov"
"Brodce","1 186,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Brodec","303,00","Ústecký kraj","LOUNY","Louny"
"Brodek u Konice","2 061,00","Olomoucký kraj","KONICE","Prostějov"
"Brodek u Přerova","2 170,00","Olomoucký kraj","PŘEROV","Přerov"
"Brodek u Prostějova","1 460,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Brodeslavy","140,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Broumov","10 931,00","Královéhradecký kraj","BROUMOV","Náchod"
"Broumov","732,00","Plzeňský kraj","TACHOV","Tachov"
"Broumy","959,00","Středočeský kraj","BEROUN","Beroun"
"Brozany nad Ohří","1 384,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Brtnice","4 758,00","Vysočina","JIHLAVA","Jihlava"
"Brtnička","264,00","Vysočina","JIHLAVA","Jihlava"
"Brťov-Jeneč","487,00","Jihomoravský kraj","BLANSKO","Blansko"
"Brumov","310,00","Jihomoravský kraj","TIŠNOV","Blansko"
"Brumov-Bylnice","4 394,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Zlín"
"Brumovice","1 379,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Brumovice","2 557,00","Moravskoslezský kraj","OPAVA","Opava"
"Bruntál","10 285,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Brusné","388,00","Zlínský kraj","BYSTŘICE POD HOSTÝNEM","Kroměříž"
"Brušperk","3 123,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Bruzovice","1 036,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Břvany","695,00","Ústecký kraj","LOUNY","Louny"
"Brzánky","220,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Brzice","698,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Brzkov","323,00","Vysočina","JIHLAVA","Jihlava"
"Bublava","4 106,00","Karlovarský kraj","KRASLICE","Sokolov"
"Bubovice","404,00","Středočeský kraj","BEROUN","Beroun"
"Buchlovice","2 081,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Bučí","192,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Bučina","439,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Bučovice","5 642,00","Jihomoravský kraj","BUČOVICE","Vyškov"
"Budčeves","347,00","Královéhradecký kraj","JIČÍN","Jičín"
"Budeč","224,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Budeč","399,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Budětice","731,00","Plzeňský kraj","SUŠICE","Klatovy"
"Budětsko","857,00","Olomoucký kraj","KONICE","Prostějov"
"Budíkov","474,00","Vysočina","HUMPOLEC","Pelhřimov"
"Budiměřice","913,00","Středočeský kraj","NYMBURK","Nymburk"
"Budíškovice","1 013,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Budislav","623,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Budislav","998,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Budišov","1 136,00","Vysočina","TŘEBÍČ","Třebíč"
"Budišov nad Budišovkou","6 738,00","Moravskoslezský kraj","VÍTKOV","Opava"
"Budišovice","425,00","Moravskoslezský kraj","OPAVA","Opava"
"Budkov","237,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Budkov","616,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Budyně","135,00","Jihočeský kraj","VODŇANY","Strakonice"
"Budyně nad Ohří","3 230,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Bujanov","810,00","Jihočeský kraj","KAPLICE","Český Krumlov"
"Bujesily","147,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Buk","679,00","Jihočeský kraj","VIMPERK","Prachatice"
"Buk","561,00","Olomoucký kraj","PŘEROV","Přerov"
"Bukov","314,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Buková","646,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Buková","537,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Buková u Příbramě","389,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Bukovany","252,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Bukovany","499,00","Středočeský kraj","BENEŠOV","Benešov"
"Bukovany","784,00","Jihomoravský kraj","KYJOV","Hodonín"
"Bukovany","444,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Bukovany","1 612,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Bukovec","259,00","Plzeňský kraj","STOD","Domažlice"
"Bukovec","1 152,00","Moravskoslezský kraj","JABLUNKOV","Frýdek-Místek"
"Bukovice","437,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Bukovice","140,00","Jihomoravský kraj","TIŠNOV","Blansko"
"Bukovina","393,00","Jihomoravský kraj","BLANSKO","Blansko"
"Bukovina nad Labem","300,00","Pardubický kraj","PARDUBICE","Pardubice"
"Bukovina u Čisté","373,00","Liberecký kraj","JILEMNICE","Semily"
"Bukovina u Přelouče","148,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Bukovinka","387,00","Jihomoravský kraj","BLANSKO","Blansko"
"Bukovka","371,00","Pardubický kraj","PARDUBICE","Pardubice"
"Bukovník","275,00","Plzeňský kraj","SUŠICE","Klatovy"
"Bukovno","1 070,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Bukvice","299,00","Královéhradecký kraj","JIČÍN","Jičín"
"Bulhary","1 144,00","Jihomoravský kraj","BŘECLAV","Břeclav"
"Bulovka","1 905,00","Liberecký kraj","FRÝDLANT","Liberec"
"Buřenice","718,00","Vysočina","PACOV","Pelhřimov"
"Buš","234,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Bušanovice","611,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Bušín","850,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Bušovice","793,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Buštěhrad","3 210,00","Středočeský kraj","KLADNO","Kladno"
"Butoves","206,00","Královéhradecký kraj","JIČÍN","Jičín"
"Buzice","426,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Býchory","550,00","Středočeský kraj","KOLÍN","Kolín"
"Býčkovice","664,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Býkev","478,00","Středočeský kraj","MĚLNÍK","Mělník"
"Bykoš","426,00","Středočeský kraj","BEROUN","Beroun"
"Býkov-Láryšov","366,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Býkovice","336,00","Jihomoravský kraj","BLANSKO","Blansko"
"Bylany","481,00","Pardubický kraj","CHRUDIM","Chrudim"
"Bynovec","529,00","Ústecký kraj","DĚČÍN","Děčín"
"Byšice","1 301,00","Středočeský kraj","MĚLNÍK","Mělník"
"Býškovice","516,00","Olomoucký kraj","HRANICE","Přerov"
"Býšovec","300,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Býšť","1 288,00","Pardubický kraj","HOLICE","Pardubice"
"Bystrá","251,00","Vysočina","HUMPOLEC","Pelhřimov"
"Bystrá nad Jizerou","471,00","Liberecký kraj","SEMILY","Semily"
"Bystřany","2 945,00","Ústecký kraj","TEPLICE","Teplice"
"Bystré","1 981,00","Pardubický kraj","POLIČKA","Svitavy"
"Bystré","491,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Bystřec","1 421,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Bystřice","5 613,00","Středočeský kraj","BENEŠOV","Benešov"
"Bystřice","3 552,00","Moravskoslezský kraj","TŘINEC","Frýdek-Místek"
"Bystřice","575,00","Královéhradecký kraj","JIČÍN","Jičín"
"Bystřice nad Pernštejnem","4 170,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Bystřice pod Hostýnem","6 049,00","Zlínský kraj","BYSTŘICE POD HOSTÝNEM","Kroměříž"
"Bystřice pod Lopeníkem","915,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Bystřička","525,00","Zlínský kraj","VSETÍN","Vsetín"
"Bystročice","810,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Bystrovany","892,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Byzhradec","335,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Bžany","2 208,00","Ústecký kraj","TEPLICE","Teplice"
"Bzenec","4 562,00","Jihomoravský kraj","KYJOV","Hodonín"
"Bzová","668,00","Středočeský kraj","HOŘOVICE","Beroun"
"Čachotín","352,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Čachovice","1 060,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Čachrov","2 931,00","Plzeňský kraj","KLATOVY","Klatovy"
"Čakov","397,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Čakov","243,00","Středočeský kraj","BENEŠOV","Benešov"
"Čaková","701,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Čakovičky","394,00","Středočeský kraj","NERATOVICE","Mělník"
"Čankovice","506,00","Pardubický kraj","CHRUDIM","Chrudim"
"Čáslav","10 635,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Čáslavice","822,00","Vysočina","TŘEBÍČ","Třebíč"
"Čáslavsko","559,00","Vysočina","PACOV","Pelhřimov"
"Částkov","619,00","Plzeňský kraj","TACHOV","Tachov"
"Částkov","546,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Častohostice","335,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Častolovice","1 464,00","Královéhradecký kraj","KOSTELEC NAD ORLICÍ","Rychnov nad Kněžnou"
"Častrov","1 514,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Časy","327,00","Pardubický kraj","PARDUBICE","Pardubice"
"Čavisov","341,00","Moravskoslezský kraj","OSTRAVA","Opava"
"Čebín","1 123,00","Jihomoravský kraj","KUŘIM","Brno-venkov"
"Cebiv","585,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Čečelice","917,00","Středočeský kraj","MĚLNÍK","Mělník"
"Čečelovice","372,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Čechočovice","341,00","Vysočina","TŘEBÍČ","Třebíč"
"Čechtice","2 417,00","Středočeský kraj","VLAŠIM","Benešov"
"Čechtín","357,00","Vysočina","TŘEBÍČ","Třebíč"
"Čechy","478,00","Olomoucký kraj","PŘEROV","Přerov"
"Čechy pod Kosířem","1 261,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Čečkovice","179,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Čečovice","334,00","Plzeňský kraj","STOD","Domažlice"
"Cehnice","840,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Čehovice","710,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Čejč","1 005,00","Jihomoravský kraj","HODONÍN","Hodonín"
"Čejetice","1 295,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Čejkovice","125,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Čejkovice","348,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Čejkovice","2 476,00","Jihomoravský kraj","HODONÍN","Hodonín"
"Cejle","678,00","Vysočina","JIHLAVA","Jihlava"
"Čejov","786,00","Vysočina","HUMPOLEC","Pelhřimov"
"Cekov","322,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Čeladná","2 655,00","Moravskoslezský kraj","FRÝDLANT N. OSTRAVICÍ","Frýdek-Místek"
"Čelákovice","5 411,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Čelčice","667,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Čelechovice","170,00","Olomoucký kraj","PŘEROV","Přerov"
"Čelechovice na Hané","1 808,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Čelistná","116,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Čeložnice","519,00","Jihomoravský kraj","KYJOV","Hodonín"
"Čeminy","536,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Čenkov","623,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Čenkov u Bechyně","107,00","Jihočeský kraj","TÝN NAD VLTAVOU","České Budějovice"
"Čenkovice","714,00","Pardubický kraj","LANŠKROUN","Ústí nad Orlicí"
"Cep","448,00","Jihočeský kraj","TŘEBOŇ","Jindřichův Hradec"
"Čeperka","632,00","Pardubický kraj","PARDUBICE","Pardubice"
"Čepí","458,00","Pardubický kraj","PARDUBICE","Pardubice"
"Čepřovice","558,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Čeradice","818,00","Ústecký kraj","ŽATEC","Louny"
"Čerčany","1 299,00","Středočeský kraj","BENEŠOV","Benešov"
"Cerekvice nad Bystřicí","956,00","Královéhradecký kraj","HOŘICE","Jičín"
"Cerekvice nad Loučnou","1 069,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Cerekvička-Rosice","305,00","Vysočina","JIHLAVA","Jihlava"
"Cerhenice","2 126,00","Středočeský kraj","KOLÍN","Kolín"
"Cerhonice","588,00","Jihočeský kraj","PÍSEK","Písek"
"Cerhovice","1 326,00","Středočeský kraj","HOŘOVICE","Beroun"
"Čermákovice","262,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Čermná","613,00","Plzeňský kraj","HORŠOVSKÝ TÝN","Domažlice"
"Čermná","1 038,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Čermná nad Orlicí","1 427,00","Královéhradecký kraj","KOSTELEC NAD ORLICÍ","Rychnov nad Kněžnou"
"Čermná ve Slezsku","499,00","Moravskoslezský kraj","VÍTKOV","Opava"
"Černá","568,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Černá Hora","1 536,00","Jihomoravský kraj","BLANSKO","Blansko"
"Černá u Bohdanče","236,00","Pardubický kraj","PARDUBICE","Pardubice"
"Černá v Pošumaví","2 631,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Černá Voda","2 182,00","Olomoucký kraj","JESENÍK","Jeseník"
"Černava","1 330,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Černčice","595,00","Královéhradecký kraj","NOVÉ MĚSTO NAD METUJÍ","Náchod"
"Černčice","1 496,00","Ústecký kraj","LOUNY","Louny"
"Černé Voděrady","442,00","Středočeský kraj","ŘÍČANY","Kolín"
"Černěves","361,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Černíč","248,00","Vysočina","TELČ","Jihlava"
"Černíkov","843,00","Plzeňský kraj","KLATOVY","Domažlice"
"Černíkovice","884,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Černíkovice","133,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Černíky","306,00","Středočeský kraj","ČESKÝ BROD","Nymburk"
"Černilov","2 520,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Černín","448,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Černíny","919,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Černiv","325,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Černolice","406,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Černošice","2 809,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Černošín","2 722,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Černotín","856,00","Olomoucký kraj","HRANICE","Přerov"
"Černouček","451,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Černousy","723,00","Liberecký kraj","FRÝDLANT","Liberec"
"Černov","181,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Černovice","892,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Černovice","269,00","Plzeňský kraj","STOD","Domažlice"
"Čerňovice","320,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Černovice","593,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Černovice","3 023,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Černožice","1 025,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Černuc","1 835,00","Středočeský kraj","SLANÝ","Kladno"
"Černvír","204,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Černý Důl","2 046,00","Královéhradecký kraj","VRCHLABÍ","Trutnov"
"Černýšovice","442,00","Jihočeský kraj","TÁBOR","Tábor"
"Červená Hora","233,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Červená Lhota","323,00","Vysočina","TŘEBÍČ","Třebíč"
"Červená Řečice","1 510,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Červená Třemešná","288,00","Královéhradecký kraj","HOŘICE","Jičín"
"Červená Voda","5 663,00","Pardubický kraj","KRÁLÍKY","Ústí nad Orlicí"
"Červené Janovice","1 026,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Červené Pečky","2 414,00","Středočeský kraj","KOLÍN","Kolín"
"Červené Poříčí","492,00","Plzeňský kraj","KLATOVY","Klatovy"
"Červenka","991,00","Olomoucký kraj","LITOVEL","Olomouc"
"Červený Hrádek","390,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Červený Kostelec","8 660,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Červený Újezd","609,00","Středočeský kraj","VOTICE","Benešov"
"Červený Újezd","794,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Česká","301,00","Jihomoravský kraj","KUŘIM","Brno-venkov"
"Česká Bělá","1 174,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Česká Bříza","697,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Česká Čermná","530,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Česká Kamenice","9 284,00","Ústecký kraj","DĚČÍN","Děčín"
"Česká Kubice","2 090,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Česká Lípa","18 174,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Česká Metuje","945,00","Královéhradecký kraj","NÁCHOD","Náchod"
