"obce","Počet obyvatel","Počet obyvatel nad 65 let","Počet obyvatel ve věku 0 až 14 let","Počet obyvatel ve věku 15-59 muži","Počet obyvatel ve věku 15-59 ženy","Počet obyvatel ve věku 60-64 let ženy","Počet obyvatel ve věku 60-64 muži","kraj","orp","okres"
"Vinařice","1 793,00","275,00","220,00","610,00","571,00","55,00","62,00","Středočeský kraj","KLADNO","Kladno"
"Vinařice","258,00","42,00","43,00","80,00","72,00","12,00","9,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Vinary","2","2","2","2","2","2","2","Pardubický kraj","VYSOKÉ MÝTO","Chrudim"
"Vinary","470,00","93,00","67,00","140,00","145,00","15,00","10,00","Královéhradecký kraj","NOVÝ BYDŽOV","Hradec Králové"
"Vincencov","83,00","25,00","11,00","17,00","16,00","8,00","6,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Vinec","253,00","37,00","33,00","80,00","85,00","8,00","10,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Viničné Šumice","1 107,00","173,00","163,00","354,00","347,00","38,00","32,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Vintířov","1 162,00","69,00","238,00","420,00","381,00","28,00","26,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Vír","730,00","96,00","106,00","242,00","232,00","27,00","27,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Víska","170,00","27,00","21,00","59,00","54,00","3,00","6,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Víska u Jevíčka","158,00","21,00","22,00","61,00","46,00","4,00","4,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Vísky","224,00","36,00","38,00","67,00","70,00","7,00","6,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Vísky","42,00","3,00","10,00","11,00","17,00","0,00","1,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Višňová","636,00","58,00","98,00","231,00","218,00","15,00","16,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Višňová","65,00","20,00","2,00","23,00","18,00","0,00","2,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Višňová","1 304,00","165,00","198,00","473,00","392,00","37,00","39,00","Liberecký kraj","FRÝDLANT","Liberec"
"Višňové","1 127,00","169,00","184,00","376,00","353,00","26,00","19,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Vítanov","443,00","82,00","76,00","136,00","118,00","18,00","13,00","Pardubický kraj","HLINSKO","Chrudim"
"Vitčice","176,00","33,00","22,00","59,00","55,00","4,00","3,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Vítějeves","371,00","76,00","42,00","122,00","102,00","15,00","14,00","Pardubický kraj","SVITAVY","Svitavy"
"Vitějovice","474,00","67,00","66,00","165,00","150,00","12,00","14,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Vítězná","1 259,00","175,00","210,00","412,00","381,00","39,00","42,00","Královéhradecký kraj","DVŮR KRÁLOVÉ N. LAB.","Trutnov"
"Vitice","1 012,00","131,00","172,00","349,00","305,00","25,00","30,00","Středočeský kraj","ČESKÝ BROD","Kolín"
"Vitín","303,00","36,00","42,00","110,00","96,00","10,00","9,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Vitiněves","309,00","36,00","43,00","110,00","98,00","11,00","11,00","Královéhradecký kraj","JIČÍN","Jičín"
"Vítkov","6 186,00","889,00","942,00","2 067,00","1 950,00","188,00","150,00","Moravskoslezský kraj","VÍTKOV","Opava"
"Vítkovice","406,00","42,00","70,00","136,00","139,00","8,00","11,00","Liberecký kraj","JILEMNICE","Semily"
"Vítonice","478,00","77,00","62,00","178,00","142,00","10,00","9,00","Zlínský kraj","BYSTŘICE POD HOSTÝNEM","Kroměříž"
"Vítonice","241,00","26,00","51,00","82,00","73,00","5,00","4,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Vižina","227,00","28,00","37,00","83,00","65,00","6,00","8,00","Středočeský kraj","HOŘOVICE","Beroun"
"Vizovice","4 521,00","584,00","698,00","1 500,00","1 467,00","138,00","134,00","Zlínský kraj","VIZOVICE","Zlín"
"Vlachova Lhota","233,00","32,00","34,00","74,00","76,00","7,00","10,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Zlín"
"Vlachovice","1 506,00","208,00","237,00","491,00","494,00","39,00","37,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Zlín"
"Vlachovice","107,00","10,00","21,00","37,00","33,00","2,00","4,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Vlachovo Březí","1 679,00","202,00","284,00","563,00","529,00","56,00","45,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Vlačice","256,00","33,00","30,00","90,00","87,00","7,00","9,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Vladislav","1 194,00","187,00","169,00","394,00","353,00","46,00","45,00","Vysočina","TŘEBÍČ","Třebíč"
"Vlasatice","2","2","2","2","2","2","2","Jihomoravský kraj","POHOŘELICE","Brno-venkov"
"Vlašim","12 033,00","1 778,00","1 691,00","3 941,00","3 850,00","389,00","384,00","Středočeský kraj","VLAŠIM","Benešov"
"Vlastec","183,00","23,00","31,00","59,00","62,00","3,00","5,00","Jihočeský kraj","PÍSEK","Písek"
"Vlastějovice","488,00","98,00","72,00","139,00","145,00","19,00","15,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Vlastiboř","307,00","49,00","39,00","101,00","101,00","8,00","9,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Vlastiboř","119,00","27,00","11,00","35,00","35,00","6,00","5,00","Liberecký kraj","ŽELEZNÝ BROD","Jablonec n.Nisou"
"Vlastibořice","246,00","59,00","35,00","72,00","68,00","7,00","5,00","Liberecký kraj","TURNOV","Liberec"
"Vlastislav","138,00","21,00","18,00","39,00","49,00","5,00","6,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Vlčatín","144,00","28,00","20,00","44,00","41,00","5,00","6,00","Vysočina","TŘEBÍČ","Třebíč"
"Vlčetínec","60,00","10,00","12,00","18,00","13,00","4,00","3,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Vlčeves","79,00","23,00","6,00","30,00","14,00","3,00","3,00","Jihočeský kraj","TÁBOR","Tábor"
"Vlčí","62,00","17,00","7,00","14,00","20,00","2,00","2,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Vlčí Habřina","301,00","62,00","43,00","95,00","84,00","8,00","9,00","Pardubický kraj","PARDUBICE","Pardubice"
"Vlčice","448,00","54,00","75,00","149,00","148,00","11,00","11,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Vlčice","2","2","2","2","2","2","2","Olomoucký kraj","JESENÍK","Jeseník"
"Vlčkov","2","2","2","2","2","2","2","Pardubický kraj","LITOMYŠL","Svitavy"
"Vlčková","377,00","51,00","45,00","134,00","127,00","7,00","13,00","Zlínský kraj","ZLÍN","Zlín"
"Vlčkovice v Podkrkonoší","412,00","59,00","84,00","129,00","114,00","18,00","8,00","Královéhradecký kraj","DVŮR KRÁLOVÉ N. LAB.","Trutnov"
"Vlčnov","3 027,00","479,00","446,00","974,00","951,00","95,00","82,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Vlčtejn","97,00","21,00","10,00","32,00","27,00","4,00","3,00","Plzeňský kraj","BLOVICE","Plzeň-jih"
"Vlkančice","2","2","2","2","2","2","2","Středočeský kraj","ŘÍČANY","Kolín"
"Vlkaneč","605,00","98,00","78,00","211,00","185,00","15,00","18,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Vlkanov","120,00","22,00","18,00","39,00","35,00","1,00","5,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Vlkanov","51,00","11,00","6,00","16,00","15,00","2,00","1,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Vlkava","405,00","55,00","58,00","125,00","135,00","9,00","23,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Vlkoš","1 059,00","149,00","149,00","376,00","332,00","28,00","25,00","Jihomoravský kraj","KYJOV","Hodonín"
"Vlkoš","728,00","116,00","105,00","243,00","217,00","26,00","21,00","Olomoucký kraj","PŘEROV","Přerov"
"Vlkov","16,00","5,00","1,00","6,00","4,00","0,00","0,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Vlkov","369,00","62,00","67,00","116,00","102,00","10,00","12,00","Královéhradecký kraj","JAROMĚŘ","Náchod"
"Vlkov","148,00","45,00","12,00","47,00","35,00","3,00","6,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Vlkov","254,00","46,00","33,00","84,00","75,00","8,00","8,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Vlkov pod Oškobrhem","119,00","23,00","15,00","41,00","35,00","4,00","1,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Vlkovice","131,00","19,00","15,00","44,00","46,00","6,00","1,00","Karlovarský kraj","MARIÁNSKÉ LÁZNĚ","Cheb"
"Vlksice","131,00","19,00","12,00","44,00","45,00","6,00","5,00","Jihočeský kraj","MILEVSKO","Písek"
"Vnorovy","3 029,00","431,00","430,00","1 030,00","974,00","89,00","75,00","Jihomoravský kraj","VESELÍ NAD MORAVOU","Hodonín"
"Vochov","583,00","71,00","69,00","195,00","206,00","18,00","24,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Voděrady","493,00","76,00","80,00","172,00","134,00","17,00","14,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Voděrady","657,00","96,00","108,00","220,00","201,00","19,00","13,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Voděrady","321,00","61,00","59,00","95,00","90,00","8,00","8,00","Pardubický kraj","ÚSTÍ NAD ORLICÍ","Ústí nad Orlicí"
"Vodice","188,00","61,00","13,00","53,00","40,00","10,00","11,00","Jihočeský kraj","TÁBOR","Tábor"
"Vodňany","6 877,00","1 022,00","1 080,00","2 213,00","2 194,00","183,00","185,00","Jihočeský kraj","VODŇANY","Strakonice"
"Vodochody","459,00","65,00","71,00","151,00","136,00","21,00","15,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Vodranty","71,00","18,00","2,00","21,00","23,00","3,00","4,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Vodslivy","90,00","13,00","11,00","32,00","31,00","2,00","1,00","Středočeský kraj","BENEŠOV","Benešov"
"Vohančice","150,00","23,00","28,00","50,00","43,00","2,00","4,00","Jihomoravský kraj","TIŠNOV","Brno-venkov"
"Vojkov","514,00","140,00","61,00","155,00","134,00","16,00","8,00","Středočeský kraj","VOTICE","Benešov"
"Vojkovice","754,00","111,00","120,00","257,00","230,00","13,00","23,00","Středočeský kraj","KRALUPY NAD VLTAVOU","Mělník"
"Vojkovice","595,00","75,00","95,00","211,00","183,00","19,00","12,00","Karlovarský kraj","OSTROV","Karlovy Vary"
"Vojkovice","523,00","71,00","75,00","188,00","165,00","10,00","14,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Vojkovice","1 083,00","118,00","178,00","343,00","381,00","27,00","36,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Vojníkov","67,00","24,00","2,00","22,00","12,00","3,00","4,00","Jihočeský kraj","PÍSEK","Písek"
"Vojnův Městec","721,00","127,00","106,00","231,00","199,00","25,00","33,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Vojslavice","98,00","17,00","8,00","37,00","27,00","7,00","2,00","Vysočina","HUMPOLEC","Pelhřimov"
"Vojtanov","201,00","28,00","30,00","79,00","55,00","4,00","5,00","Karlovarský kraj","CHEB","Cheb"
"Vojtěchov","414,00","72,00","70,00","128,00","120,00","13,00","11,00","Pardubický kraj","HLINSKO","Chrudim"
"Vokov","64,00","6,00","11,00","19,00","21,00","5,00","2,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Volanice","228,00","29,00","36,00","81,00","70,00","6,00","6,00","Královéhradecký kraj","JIČÍN","Jičín"
"Volárna","460,00","70,00","81,00","148,00","137,00","12,00","12,00","Středočeský kraj","KOLÍN","Kolín"
"Volary","4 041,00","435,00","674,00","1 449,00","1 288,00","101,00","94,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Volduchy","1 015,00","189,00","120,00","328,00","314,00","35,00","29,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Voleč","319,00","63,00","41,00","97,00","106,00","4,00","8,00","Pardubický kraj","PARDUBICE","Pardubice"
"Volenice","374,00","55,00","56,00","128,00","113,00","12,00","10,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Volenice","557,00","70,00","85,00","193,00","182,00","14,00","13,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Volevčice","95,00","17,00","12,00","30,00","28,00","4,00","4,00","Ústecký kraj","MOST","Most"
"Volevčice","45,00","11,00","7,00","12,00","12,00","2,00","1,00","Vysočina","TELČ","Jihlava"
"Volfartice","623,00","65,00","114,00","208,00","197,00","19,00","20,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Volfířov","677,00","93,00","128,00","218,00","197,00","17,00","24,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Volyně","3 115,00","481,00","369,00","1 057,00","1 032,00","89,00","87,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Vonoklasy","445,00","38,00","84,00","149,00","141,00","12,00","21,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Vortová","257,00","57,00","33,00","78,00","77,00","9,00","3,00","Pardubický kraj","HLINSKO","Chrudim"
"Votice","4 447,00","679,00","659,00","1 418,00","1 362,00","154,00","175,00","Středočeský kraj","VOTICE","Benešov"
"Voznice","491,00","78,00","57,00","164,00","157,00","12,00","23,00","Středočeský kraj","DOBŘÍŠ","Příbram"
"Vrábče","525,00","82,00","83,00","157,00","170,00","13,00","20,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Vraclav","749,00","119,00","127,00","249,00","223,00","18,00","13,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Vracov","4 544,00","643,00","679,00","1 518,00","1 470,00","137,00","97,00","Jihomoravský kraj","KYJOV","Hodonín"
"Vracovice","192,00","19,00","36,00","61,00","69,00","3,00","4,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Vracovice","367,00","59,00","52,00","123,00","114,00","7,00","12,00","Středočeský kraj","VLAŠIM","Benešov"
"Vračovice-Orlov","179,00","29,00","32,00","61,00","53,00","1,00","3,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Vraňany","842,00","127,00","134,00","283,00","258,00","19,00","21,00","Středočeský kraj","MĚLNÍK","Mělník"
"Vrančice","143,00","17,00","27,00","48,00","45,00","5,00","1,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Vrané nad Vltavou","2 089,00","270,00","379,00","656,00","638,00","78,00","68,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Vranov","133,00","23,00","18,00","48,00","35,00","6,00","3,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Vranov","651,00","108,00","81,00","219,00","211,00","20,00","12,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Vranov nad Dyjí","874,00","117,00","118,00","315,00","275,00","26,00","23,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Vranová","344,00","51,00","48,00","123,00","104,00","9,00","9,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Vranová Lhota","466,00","56,00","70,00","156,00","163,00","9,00","12,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Vranovice","270,00","39,00","47,00","79,00","90,00","9,00","6,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Vranovice","2","2","2","2","2","2","2","Jihomoravský kraj","POHOŘELICE","Brno-venkov"
"Vranovice-Kelčice","592,00","84,00","92,00","191,00","195,00","17,00","13,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Vranovská Ves","271,00","24,00","51,00","101,00","75,00","9,00","11,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Vraný","785,00","105,00","130,00","237,00","271,00","30,00","12,00","Středočeský kraj","SLANÝ","Kladno"
"Vratěnín","293,00","39,00","53,00","93,00","96,00","5,00","7,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Vratimov","2","2","2","2","2","2","2","Moravskoslezský kraj","OSTRAVA","Frýdek-Místek"
"Vratislávka","2","2","2","2","2","2","2","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Vrátkov","233,00","35,00","29,00","83,00","68,00","9,00","9,00","Středočeský kraj","ČESKÝ BROD","Kolín"
"Vrátno","114,00","18,00","22,00","38,00","29,00","1,00","6,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Vráto","256,00","24,00","43,00","89,00","85,00","8,00","7,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Vráž","908,00","133,00","125,00","280,00","298,00","40,00","32,00","Středočeský kraj","BEROUN","Beroun"
"Vráž","273,00","36,00","43,00","90,00","85,00","9,00","10,00","Jihočeský kraj","PÍSEK","Písek"
"Vražkov","415,00","49,00","63,00","152,00","129,00","12,00","10,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Vražné","820,00","84,00","130,00","276,00","275,00","26,00","29,00","Moravskoslezský kraj","ODRY","Nový Jičín"
"Vrážné","73,00","14,00","16,00","25,00","13,00","3,00","2,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Vrbátky","1 609,00","218,00","268,00","503,00","527,00","49,00","44,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Vrbatův Kostelec","323,00","58,00","40,00","119,00","92,00","6,00","8,00","Pardubický kraj","CHRUDIM","Chrudim"
"Vrbčany","327,00","50,00","57,00","104,00","99,00","10,00","7,00","Středočeský kraj","KOLÍN","Kolín"
"Vrbičany","223,00","37,00","38,00","66,00","73,00","5,00","4,00","Středočeský kraj","SLANÝ","Kladno"
"Vrbičany","314,00","38,00","58,00","113,00","87,00","10,00","8,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Vrbice","449,00","49,00","74,00","150,00","149,00","14,00","13,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Vrbice","181,00","23,00","30,00","56,00","61,00","8,00","3,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Vrbice","95,00","36,00","10,00","24,00","19,00","3,00","3,00","Královéhradecký kraj","JIČÍN","Jičín"
"Vrbice","176,00","44,00","22,00","46,00","50,00","7,00","7,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Vrbice","74,00","16,00","13,00","21,00","18,00","2,00","4,00","Jihočeský kraj","VIMPERK","Prachatice"
"Vrbice","127,00","25,00","18,00","36,00","39,00","5,00","4,00","Královéhradecký kraj","KOSTELEC NAD ORLICÍ","Rychnov nad Kněžnou"
"Vrbka","219,00","31,00","37,00","73,00","69,00","5,00","4,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Vrbno nad Lesy","159,00","23,00","13,00","59,00","52,00","8,00","4,00","Ústecký kraj","LOUNY","Louny"
"Vrbno pod Pradědem","5 889,00","769,00","807,00","1 958,00","1 967,00","212,00","176,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Vrbová Lhota","3","3","3","3","3","3","3","Středočeský kraj","PODĚBRADY","Kolín"
"Vrbovec","1 111,00","105,00","194,00","388,00","381,00","21,00","22,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Vrčeň","310,00","42,00","50,00","103,00","99,00","8,00","8,00","Plzeňský kraj","NEPOMUK","Plzeň-jih"
"Vrchlabí","13 044,00","1 944,00","1 733,00","4 311,00","4 191,00","476,00","389,00","Královéhradecký kraj","VRCHLABÍ","Trutnov"
"Vrchoslavice","592,00","76,00","97,00","199,00","195,00","15,00","10,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Vrchotovy Janovice","877,00","114,00","137,00","291,00","285,00","23,00","27,00","Středočeský kraj","VOTICE","Benešov"
"Vrchovany","110,00","16,00","23,00","37,00","25,00","5,00","4,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Vrchovnice","72,00","22,00","5,00","20,00","20,00","3,00","2,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Vrchy","2","2","2","2","2","2","2","Moravskoslezský kraj","NOVÝ JIČÍN","Nový Jičín"
"Vrcovice","135,00","16,00","27,00","43,00","39,00","7,00","3,00","Jihočeský kraj","PÍSEK","Písek"
"Vrdy","3 104,00","378,00","475,00","1 095,00","991,00","84,00","81,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Vřesina","2","2","2","2","2","2","2","Moravskoslezský kraj","OSTRAVA","Nový Jičín"
"Vřesina","1 366,00","213,00","205,00","465,00","438,00","25,00","20,00","Moravskoslezský kraj","HLUČÍN","Opava"
"Vřeskovice","301,00","58,00","34,00","108,00","84,00","8,00","9,00","Plzeňský kraj","KLATOVY","Klatovy"
"Vřesník","93,00","12,00","17,00","34,00","28,00","1,00","1,00","Královéhradecký kraj","HOŘICE","Jičín"
"Vřesová","524,00","23,00","130,00","213,00","139,00","5,00","14,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Vřesovice","460,00","73,00","107,00","132,00","121,00","14,00","13,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Vřesovice","586,00","116,00","67,00","200,00","168,00","17,00","18,00","Jihomoravský kraj","KYJOV","Hodonín"
"Vrhaveč","886,00","131,00","129,00","299,00","278,00","21,00","28,00","Plzeňský kraj","KLATOVY","Klatovy"
"Vroutek","1 974,00","276,00","279,00","703,00","609,00","55,00","52,00","Ústecký kraj","PODBOŘANY","Louny"
"Vršce","236,00","26,00","53,00","80,00","65,00","5,00","7,00","Královéhradecký kraj","JIČÍN","Jičín"
"Vrskmaň","237,00","27,00","23,00","92,00","84,00","4,00","7,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Vršovice","259,00","43,00","30,00","83,00","80,00","9,00","14,00","Ústecký kraj","LOUNY","Louny"
"Vršovice","479,00","65,00","91,00","169,00","142,00","6,00","6,00","Moravskoslezský kraj","OPAVA","Opava"
"Vršovka","109,00","17,00","19,00","32,00","32,00","6,00","3,00","Královéhradecký kraj","NOVÉ MĚSTO NAD METUJÍ","Náchod"
"Vrutice","289,00","43,00","57,00","89,00","81,00","9,00","10,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Všechlapy","612,00","85,00","92,00","192,00","197,00","24,00","22,00","Středočeský kraj","NYMBURK","Nymburk"
"Všechlapy","76,00","16,00","16,00","18,00","19,00","3,00","4,00","Středočeský kraj","VLAŠIM","Benešov"
"Všechovice","182,00","41,00","29,00","51,00","58,00","2,00","1,00","Jihomoravský kraj","TIŠNOV","Brno-venkov"
"Všechovice","859,00","117,00","130,00","293,00","267,00","21,00","31,00","Olomoucký kraj","HRANICE","Přerov"
"Všehrdy","126,00","7,00","16,00","54,00","43,00","1,00","5,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Všehrdy","50,00","2,00","8,00","22,00","15,00","3,00","0,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Všejany","560,00","80,00","70,00","198,00","175,00","13,00","24,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Všekary","88,00","15,00","14,00","28,00","28,00","1,00","2,00","Plzeňský kraj","STOD","Domažlice"
"Všelibice","526,00","77,00","76,00","192,00","159,00","11,00","11,00","Liberecký kraj","LIBEREC","Liberec"
"Všemina","1 093,00","142,00","177,00","363,00","359,00","29,00","23,00","Zlínský kraj","VIZOVICE","Zlín"
"Všemyslice","955,00","109,00","137,00","350,00","307,00","31,00","21,00","Jihočeský kraj","TÝN NAD VLTAVOU","České Budějovice"
