"obce","Počet obyvatel dle Sčítání lidu 1970","kraj","orp","okres"
"Horní Bříza","2 323,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Horní Brusnice","662,00","Královéhradecký kraj","DVŮR KRÁLOVÉ N. LAB.","Trutnov"
"Horní Bukovina","235,00","Středočeský kraj","MNICHOVO HRADIŠTĚ","Mladá Boleslav"
"Horní Cerekev","2 102,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Horní Čermná","989,00","Pardubický kraj","LANŠKROUN","Ústí nad Orlicí"
"Horní Domaslavice","740,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Horní Dubenky","679,00","Vysočina","JIHLAVA","Jihlava"
"Horní Dubňany","392,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Horní Dunajovice","757,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Horní Dvořiště","572,00","Jihočeský kraj","KAPLICE","Český Krumlov"
"Horní Habartice","513,00","Ústecký kraj","DĚČÍN","Děčín"
"Horní Heřmanice","158,00","Vysočina","TŘEBÍČ","Třebíč"
"Horní Heřmanice","659,00","Pardubický kraj","LANŠKROUN","Ústí nad Orlicí"
"Horní Jelení","1 837,00","Pardubický kraj","HOLICE","Pardubice"
"Horní Jiřetín","5 333,00","Ústecký kraj","LITVÍNOV","Most"
"Horní Kalná","406,00","Královéhradecký kraj","VRCHLABÍ","Trutnov"
"Horní Kamenice","323,00","Plzeňský kraj","STOD","Domažlice"
"Horní Kněžeklady","254,00","Jihočeský kraj","TÝN NAD VLTAVOU","České Budějovice"
"Horní Kounice","331,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Horní Kozolupy","392,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Horní Krupá","456,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Horní Kruty","598,00","Středočeský kraj","KOLÍN","Kolín"
"Horní Lapač","251,00","Zlínský kraj","HOLEŠOV","Kroměříž"
"Horní Lhota","520,00","Zlínský kraj","LUHAČOVICE","Zlín"
"Horní Libchava","458,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Horní Libochová","226,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Horní Lideč","985,00","Zlínský kraj","VSETÍN","Vsetín"
"Horní Loděnice","386,00","Olomoucký kraj","ŠTERNBERK","Olomouc"
"Horní Lomná","524,00","Moravskoslezský kraj","JABLUNKOV","Frýdek-Místek"
"Horní Loučky","373,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Horní Lukavice","467,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Horní Maršov","1 034,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Horní Město","1 302,00","Moravskoslezský kraj","RÝMAŘOV","Bruntál"
"Horní Meziříčko","142,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Horní Moštěnice","1 664,00","Olomoucký kraj","PŘEROV","Přerov"
"Horní Myslová","104,00","Vysočina","TELČ","Jihlava"
"Horní Němčí","1 082,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Horní Němčice","157,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Horní Nětčice","282,00","Olomoucký kraj","LIPNÍK NAD BEČVOU","Přerov"
"Horní Olešnice","496,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Horní Paseka","578,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Horní Pěna","534,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Horní Planá","1 967,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Horní Počaply","1 255,00","Středočeský kraj","MĚLNÍK","Mělník"
"Horní Podluží","826,00","Ústecký kraj","VARNSDORF","Děčín"
"Horní Pohleď","166,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Horní Police","804,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Horní Poříčí","325,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Horní Poříčí","391,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Horní Radechová","528,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Horní Radouň","474,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Horní Radslavice","174,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Horní Rápotice","166,00","Vysočina","HUMPOLEC","Pelhřimov"
"Horní Řasnice","456,00","Liberecký kraj","FRÝDLANT","Liberec"
"Horní Ředice","779,00","Pardubický kraj","HOLICE","Pardubice"
"Horní Řepčice","146,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Horní Rožínka","143,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Horní Skrýchov","89,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Horní Slatina","200,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Horní Slavkov","5 478,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Horní Slivno","291,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Horní Smrčné","63,00","Vysočina","TŘEBÍČ","Třebíč"
"Horní Smržov","124,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Horní Štěpánov","1 369,00","Olomoucký kraj","KONICE","Prostějov"
"Horní Stropnice","1 726,00","Jihočeský kraj","TRHOVÉ SVINY","České Budějovice"
"Horní Studénky","428,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Horní Suchá","4 498,00","Moravskoslezský kraj","HAVÍŘOV","Karviná"
"Horní Těšice","157,00","Olomoucký kraj","HRANICE","Přerov"
"Horní Tošanovice","558,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Horní Třešňovec","497,00","Pardubický kraj","LANŠKROUN","Ústí nad Orlicí"
"Horní Újezd","361,00","Vysočina","TŘEBÍČ","Třebíč"
"Horní Újezd","590,00","Olomoucký kraj","HRANICE","Přerov"
"Horní Ves","455,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Horní Věstonice","556,00","Jihomoravský kraj","MIKULOV","Břeclav"
"Horní Vilémovice","112,00","Vysočina","TŘEBÍČ","Třebíč"
"Horní Vltavice","423,00","Jihočeský kraj","VIMPERK","Prachatice"
"Horní Životice","421,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Hornice","120,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Hornosín","123,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Horoměřice","1 614,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Horosedly","188,00","Jihočeský kraj","PÍSEK","Písek"
"Horoušany","505,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Hořovice","5 675,00","Středočeský kraj","HOŘOVICE","Beroun"
"Hořovičky","498,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Horšice","456,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Horská Kvilda","28,00","Plzeňský kraj","SUŠICE","Klatovy"
"Horšovský Týn","4 052,00","Plzeňský kraj","HORŠOVSKÝ TÝN","Domažlice"
"Horušice","287,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Hory","321,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Hosín","661,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Hoslovice","352,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Hospozín","568,00","Středočeský kraj","SLANÝ","Kladno"
"Hospříz","279,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Hošťálková","1 903,00","Zlínský kraj","VSETÍN","Vsetín"
"Hošťálkovy","738,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Hošťalovice","246,00","Pardubický kraj","CHRUDIM","Chrudim"
"Hostašovice","759,00","Moravskoslezský kraj","NOVÝ JIČÍN","Nový Jičín"
"Hoštejn","328,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Hostějov","99,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Hostěnice","534,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Hostěradice","1 456,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Hostěrádky-Rešov","808,00","Jihomoravský kraj","SLAVKOV U BRNA","Vyškov"
"Hostětice","150,00","Vysočina","TELČ","Jihlava"
"Hostětín","310,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Hoštice","367,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Hoštice","230,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Hoštice-Heroltice","603,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Hostim","578,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Hostín","279,00","Středočeský kraj","MĚLNÍK","Mělník"
"Hostín u Vojkovic","376,00","Středočeský kraj","KRALUPY NAD VLTAVOU","Mělník"
"Hostinné","4 229,00","Královéhradecký kraj","VRCHLABÍ","Trutnov"
"Hostišová","383,00","Zlínský kraj","ZLÍN","Zlín"
"Hostivice","4 157,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Hošťka","552,00","Plzeňský kraj","TACHOV","Tachov"
"Hoštka","1 271,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Hostomice","1 815,00","Ústecký kraj","BÍLINA","Teplice"
"Hostomice","1 906,00","Středočeský kraj","HOŘOVICE","Beroun"
"Hostouň","1 072,00","Středočeský kraj","KLADNO","Kladno"
"Hostouň","1 134,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Hostovlice","351,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Hosty","268,00","Jihočeský kraj","TÝN NAD VLTAVOU","České Budějovice"
"Hovězí","2 192,00","Zlínský kraj","VSETÍN","Vsetín"
"Hovorany","2 459,00","Jihomoravský kraj","KYJOV","Hodonín"
"Hovorčovice","954,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Hraběšice","157,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Hraběšín","193,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Hrabětice","1 122,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Hrabišín","848,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Hrabová","696,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Hrabůvka","360,00","Olomoucký kraj","HRANICE","Přerov"
"Hrabyně","659,00","Moravskoslezský kraj","OPAVA","Opava"
"Hracholusky","527,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Hracholusky","126,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Hrachoviště","143,00","Jihočeský kraj","TŘEBOŇ","Jindřichův Hradec"
"Hradčany","337,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Hradčany","404,00","Jihomoravský kraj","TIŠNOV","Brno-venkov"
"Hradčany","271,00","Olomoucký kraj","PŘEROV","Přerov"
"Hradčany-Kobeřice","554,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Hradce","28,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Hradčovice","1 137,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Hradec","520,00","Plzeňský kraj","STOD","Plzeň-jih"
"Hradec","269,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Hradec Králové","80 463,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Hradec nad Moravicí","4 700,00","Moravskoslezský kraj","OPAVA","Opava"
"Hradec nad Svitavou","1 804,00","Pardubický kraj","SVITAVY","Svitavy"
"Hradec-Nová Ves","431,00","Olomoucký kraj","JESENÍK","Jeseník"
"Hradečno","542,00","Středočeský kraj","KLADNO","Kladno"
"Hrádek","2 859,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Hrádek","1 041,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Hrádek","191,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Hrádek","105,00","Pardubický kraj","ÚSTÍ NAD ORLICÍ","Ústí nad Orlicí"
"Hrádek","1 516,00","Moravskoslezský kraj","JABLUNKOV","Frýdek-Místek"
"Hrádek","1 678,00","Plzeňský kraj","SUŠICE","Klatovy"
"Hrádek nad Nisou","7 581,00","Liberecký kraj","LIBEREC","Liberec"
"Hradešice","561,00","Plzeňský kraj","HORAŽĎOVICE","Klatovy"
"Hradešín","310,00","Středočeský kraj","ČESKÝ BROD","Kolín"
"Hradiště","67,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Hradiště","395,00","Plzeňský kraj","NEPOMUK","Plzeň-jih"
"Hradiště","55,00","Středočeský kraj","VLAŠIM","Benešov"
"Hradiště","183,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Hradiště","914,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Hradištko","602,00","Středočeský kraj","NYMBURK","Nymburk"
"Hradištko","1 188,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Hranice","15 338,00","Olomoucký kraj","HRANICE","Přerov"
"Hranice","2 496,00","Karlovarský kraj","AŠ","Cheb"
"Hraničné Petrovice","240,00","Olomoucký kraj","ŠTERNBERK","Olomouc"
"Hrazany","383,00","Jihočeský kraj","MILEVSKO","Písek"
"Hrčava","319,00","Moravskoslezský kraj","JABLUNKOV","Frýdek-Místek"
"Hrdějovice","692,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Hrdibořice","241,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Hrdlív","354,00","Středočeský kraj","SLANÝ","Kladno"
"Hrdlořezy","641,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Hřebeč","1 278,00","Středočeský kraj","KLADNO","Kladno"
"Hřebečníky","365,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Hředle","712,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Hředle","408,00","Středočeský kraj","HOŘOVICE","Beroun"
"Hrejkovice","644,00","Jihočeský kraj","MILEVSKO","Písek"
"Hřensko","270,00","Ústecký kraj","DĚČÍN","Děčín"
"Hřibiny-Ledská","403,00","Královéhradecký kraj","KOSTELEC NAD ORLICÍ","Rychnov nad Kněžnou"
"Hřibojedy","279,00","Královéhradecký kraj","DVŮR KRÁLOVÉ N. LAB.","Trutnov"
"Hřiměždice","461,00","Středočeský kraj","DOBŘÍŠ","Příbram"
"Hříšice","328,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Hříškov","539,00","Ústecký kraj","LOUNY","Louny"
"Hřivice","897,00","Ústecký kraj","LOUNY","Louny"
"Hřivínův Újezd","542,00","Zlínský kraj","ZLÍN","Zlín"
"Hrob","2 648,00","Ústecký kraj","TEPLICE","Teplice"
"Hrobce","663,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Hrobčice","1 490,00","Ústecký kraj","BÍLINA","Teplice"
"Hrobice","486,00","Zlínský kraj","VIZOVICE","Zlín"
"Hrobice","190,00","Pardubický kraj","PARDUBICE","Pardubice"
"Hrochův Týnec","1 963,00","Pardubický kraj","CHRUDIM","Chrudim"
"Hromnice","1 311,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Hronov","7 404,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Hrotovice","1 398,00","Vysočina","TŘEBÍČ","Třebíč"
"Hroubovice","466,00","Pardubický kraj","CHRUDIM","Chrudim"
"Hroznatín","158,00","Vysočina","TŘEBÍČ","Třebíč"
"Hroznětín","1 592,00","Karlovarský kraj","OSTROV","Karlovy Vary"
"Hroznová Lhota","1 268,00","Jihomoravský kraj","VESELÍ NAD MORAVOU","Hodonín"
"Hrubá Skála","708,00","Liberecký kraj","TURNOV","Semily"
"Hrubá Vrbka","888,00","Jihomoravský kraj","VESELÍ NAD MORAVOU","Hodonín"
"Hrubčice","964,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Hrubý Jeseník","524,00","Středočeský kraj","NYMBURK","Nymburk"
"Hrusice","508,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Hruška","368,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Hrušky","1 762,00","Jihomoravský kraj","BŘECLAV","Břeclav"
"Hrušky","853,00","Jihomoravský kraj","SLAVKOV U BRNA","Vyškov"
"Hrušov","260,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Hrušová","378,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Hrušovany","381,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Hrušovany nad Jevišovkou","2 487,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Hrušovany u Brna","1 954,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Hrutov","197,00","Vysočina","JIHLAVA","Jihlava"
"Hubenov","157,00","Vysočina","JIHLAVA","Jihlava"
"Hudčice","373,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Hudlice","1 355,00","Středočeský kraj","BEROUN","Beroun"
"Hukvaldy","2 070,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Hulice","261,00","Středočeský kraj","VLAŠIM","Benešov"
"Hulín","6 354,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Humburky","270,00","Královéhradecký kraj","NOVÝ BYDŽOV","Hradec Králové"
"Humpolec","9 727,00","Vysočina","HUMPOLEC","Pelhřimov"
"Huntířov","631,00","Ústecký kraj","DĚČÍN","Děčín"
"Hůrky","242,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Hurtova Lhota","234,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Hůry","312,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Husí Lhota","131,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Husinec","1 332,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Husinec","863,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Huslenky","2 413,00","Zlínský kraj","VSETÍN","Vsetín"
"Huštěnovice","1 186,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Hustopeče","3 804,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Hustopeče nad Bečvou","1 606,00","Olomoucký kraj","HRANICE","Přerov"
"Hutisko-Solanec","1 961,00","Zlínský kraj","ROŽNOV POD RADHOŠTĚM","Vsetín"
"Huzová","748,00","Olomoucký kraj","ŠTERNBERK","Olomouc"
"Hvězdlice","879,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Hvězdonice","462,00","Středočeský kraj","BENEŠOV","Benešov"
"Hvězdoňovice","110,00","Vysočina","TŘEBÍČ","Třebíč"
"Hvozd","855,00","Olomoucký kraj","KONICE","Prostějov"
"Hvozd","226,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Hvozd","249,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Hvožďany","1 051,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Hvožďany","49,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Hvozdec","263,00","Jihomoravský kraj","KUŘIM","Brno-venkov"
"Hvozdec","374,00","Středočeský kraj","HOŘOVICE","Beroun"
"Hvozdná","1 108,00","Zlínský kraj","ZLÍN","Zlín"
"Hvozdnice","189,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Hvozdnice","418,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Hybrálec","391,00","Vysočina","JIHLAVA","Jihlava"
"Hynčice","300,00","Královéhradecký kraj","BROUMOV","Náchod"
"Hynčina","347,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Hýskov","1 272,00","Středočeský kraj","BEROUN","Beroun"
"Hýsly","494,00","Jihomoravský kraj","KYJOV","Hodonín"
"Ivaň","617,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Ivaň","743,00","Jihomoravský kraj","POHOŘELICE","Brno-venkov"
"Ivančice","8 558,00","Jihomoravský kraj","IVANČICE","Brno-venkov"
"Ivanovice na Hané","3 152,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Jabkenice","435,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Jabloňany","383,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Jablonec nad Jizerou","2 093,00","Liberecký kraj","JILEMNICE","Semily"
"Jablonec nad Nisou","36 679,00","Liberecký kraj","JABLONEC NAD NISOU","Jablonec n.Nisou"
"Jablonná","419,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Jablonné nad Orlicí","2 502,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Jablonné v Podještědí","3 919,00","Liberecký kraj","LIBEREC","Česká Lípa"
"Jabloňov","322,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Jablůnka","1 843,00","Zlínský kraj","VSETÍN","Vsetín"
"Jablunkov","4 828,00","Moravskoslezský kraj","JABLUNKOV","Frýdek-Místek"
"Jáchymov","3 289,00","Karlovarský kraj","OSTROV","Karlovy Vary"
"Jahodov","92,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Jakartovice","1 248,00","Moravskoslezský kraj","OPAVA","Opava"
"Jakubčovice nad Odrou","565,00","Moravskoslezský kraj","ODRY","Nový Jičín"
"Jakubov u Moravských Budějovic","516,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Jakubovice","231,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Jalubí","1 925,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Jamné","542,00","Vysočina","JIHLAVA","Jihlava"
"Jamné nad Orlicí","720,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Jamolice","519,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Jámy","498,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Jankov","349,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Jankov","1 130,00","Středočeský kraj","VOTICE","Benešov"
"Jankov","84,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Jankovice","338,00","Zlínský kraj","HOLEŠOV","Kroměříž"
"Jankovice","748,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Jankovice","400,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Janoušov","112,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Janov","736,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Janov","242,00","Ústecký kraj","DĚČÍN","Děčín"
"Janov","543,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Janov","184,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Janov","168,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Janov nad Nisou","1 542,00","Liberecký kraj","JABLONEC NAD NISOU","Jablonec n.Nisou"
"Janová","702,00","Zlínský kraj","VSETÍN","Vsetín"
"Janovice","1 653,00","Moravskoslezský kraj","FRÝDLANT N. OSTRAVICÍ","Frýdek-Místek"
"Janovice nad Úhlavou","2 326,00","Plzeňský kraj","KLATOVY","Klatovy"
"Janovice v Podještědí","106,00","Liberecký kraj","LIBEREC","Česká Lípa"
"Janská","243,00","Ústecký kraj","DĚČÍN","Děčín"
"Janské Lázně","745,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Janův Důl","145,00","Liberecký kraj","LIBEREC","Liberec"
"Janůvky","102,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Jarcová","767,00","Zlínský kraj","VALAŠSKÉ MEZIŘÍČÍ","Vsetín"
"Jarohněvice","267,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Jaroměř","11 974,00","Královéhradecký kraj","JAROMĚŘ","Náchod"
"Jaroměřice","1 418,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Jaroměřice nad Rokytnou","4 136,00","Vysočina","TŘEBÍČ","Třebíč"
"Jaroslav","227,00","Pardubický kraj","HOLICE","Pardubice"
"Jaroslavice","1 241,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Jarošov","234,00","Pardubický kraj","LITOMYŠL","Svitavy"
