"obce","Počet obyvatel dle Sčítání lidu 1921","kraj","orp","okres"
"Břasy","3 996,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Bratčice","779,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Bratčice","704,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Bratkovice","702,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Bratřejov","750,00","Zlínský kraj","VIZOVICE","Zlín"
"Bratřice","362,00","Vysočina","PACOV","Pelhřimov"
"Bratříkovice","326,00","Moravskoslezský kraj","OPAVA","Opava"
"Bratřínov","169,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Bratronice","991,00","Středočeský kraj","KLADNO","Kladno"
"Bratronice","290,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Bratrušov","1 012,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Bravantice","1 120,00","Moravskoslezský kraj","BÍLOVEC","Nový Jičín"
"Brázdim","600,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Brdy","1 616,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Břeclav","18 163,00","Jihomoravský kraj","BŘECLAV","Břeclav"
"Břehov","234,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Břehy","508,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Břest","1 213,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Břestek","918,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Břevnice","241,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Břežany","330,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Břežany","638,00","Plzeňský kraj","HORAŽĎOVICE","Klatovy"
"Břežany","1 064,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Břežany I","754,00","Středočeský kraj","KOLÍN","Kolín"
"Břežany II","664,00","Středočeský kraj","ČESKÝ BROD","Kolín"
"Březejc","194,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Březí","432,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Březí","1 726,00","Jihomoravský kraj","MIKULOV","Břeclav"
"Březí","368,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Březí","338,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Březí nad Oslavou","324,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Březina","666,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Březina","417,00","Středočeský kraj","MNICHOVO HRADIŠTĚ","Mladá Boleslav"
"Březina","544,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Březina","0,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Březina","147,00","Královéhradecký kraj","JIČÍN","Jičín"
"Březina","672,00","Jihomoravský kraj","ŠLAPANICE","Blansko"
"Březina","765,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Březina (dříve okr.Tišnov)","194,00","Jihomoravský kraj","TIŠNOV","Brno-venkov"
"Březinky","207,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Březiny","446,00","Pardubický kraj","POLIČKA","Svitavy"
"Březnice","479,00","Jihočeský kraj","TÁBOR","Tábor"
"Březnice","1 134,00","Zlínský kraj","ZLÍN","Zlín"
"Březnice","2 818,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Březník","855,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Březno","3 604,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Březno","723,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Březolupy","1 485,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Březová","452,00","Středočeský kraj","HOŘOVICE","Beroun"
"Březová","406,00","Zlínský kraj","VIZOVICE","Zlín"
"Březová","1 690,00","Moravskoslezský kraj","VÍTKOV","Opava"
"Březová","1 080,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Březová","1 519,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Březová","4 864,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Březová nad Svitavou","2 550,00","Pardubický kraj","SVITAVY","Svitavy"
"Březová-Oleško","211,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Březovice","562,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Březské","321,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Březsko","494,00","Olomoucký kraj","KONICE","Prostějov"
"Březůvky","674,00","Zlínský kraj","ZLÍN","Zlín"
"Břidličná","2 027,00","Moravskoslezský kraj","RÝMAŘOV","Bruntál"
"Bříšťany","515,00","Královéhradecký kraj","HOŘICE","Jičín"
"Bříství","554,00","Středočeský kraj","ČESKÝ BROD","Nymburk"
"Bříza","725,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Brloh","1 983,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Brloh","538,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Brňany","637,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Brněnec","1 618,00","Pardubický kraj","SVITAVY","Svitavy"
"Brníčko","964,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Brnířov","339,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Brniště","2 051,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Brno","237 659,00","Jihomoravský kraj","BRNO","Brno-město"
"Brod nad Dyjí","943,00","Jihomoravský kraj","MIKULOV","Břeclav"
"Brod nad Tichou","445,00","Plzeňský kraj","TACHOV","Tachov"
"Brodce","1 169,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Brodec","342,00","Ústecký kraj","LOUNY","Louny"
"Brodek u Konice","2 234,00","Olomoucký kraj","KONICE","Prostějov"
"Brodek u Přerova","1 770,00","Olomoucký kraj","PŘEROV","Přerov"
"Brodek u Prostějova","1 301,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Brodeslavy","163,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Broumov","10 268,00","Královéhradecký kraj","BROUMOV","Náchod"
"Broumov","737,00","Plzeňský kraj","TACHOV","Tachov"
"Broumy","946,00","Středočeský kraj","BEROUN","Beroun"
"Brozany nad Ohří","1 386,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Brtnice","4 971,00","Vysočina","JIHLAVA","Jihlava"
"Brtnička","283,00","Vysočina","JIHLAVA","Jihlava"
"Brťov-Jeneč","470,00","Jihomoravský kraj","BLANSKO","Blansko"
"Brumov","290,00","Jihomoravský kraj","TIŠNOV","Blansko"
"Brumov-Bylnice","3 824,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Zlín"
"Brumovice","1 394,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Brumovice","2 357,00","Moravskoslezský kraj","OPAVA","Opava"
"Bruntál","8 597,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Brusné","355,00","Zlínský kraj","BYSTŘICE POD HOSTÝNEM","Kroměříž"
"Brušperk","2 909,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Bruzovice","994,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Břvany","543,00","Ústecký kraj","LOUNY","Louny"
"Brzánky","268,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Brzice","753,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Brzkov","338,00","Vysočina","JIHLAVA","Jihlava"
"Bublava","3 695,00","Karlovarský kraj","KRASLICE","Sokolov"
"Bubovice","383,00","Středočeský kraj","BEROUN","Beroun"
"Buchlovice","2 244,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Bučí","172,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Bučina","466,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Bučovice","5 710,00","Jihomoravský kraj","BUČOVICE","Vyškov"
"Budčeves","371,00","Královéhradecký kraj","JIČÍN","Jičín"
"Budeč","270,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Budeč","408,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Budětice","857,00","Plzeňský kraj","SUŠICE","Klatovy"
"Budětsko","953,00","Olomoucký kraj","KONICE","Prostějov"
"Budíkov","526,00","Vysočina","HUMPOLEC","Pelhřimov"
"Budiměřice","961,00","Středočeský kraj","NYMBURK","Nymburk"
"Budíškovice","1 031,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Budislav","801,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Budislav","1 041,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Budišov","1 164,00","Vysočina","TŘEBÍČ","Třebíč"
"Budišov nad Budišovkou","6 974,00","Moravskoslezský kraj","VÍTKOV","Opava"
"Budišovice","374,00","Moravskoslezský kraj","OPAVA","Opava"
"Budkov","282,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Budkov","661,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Budyně","150,00","Jihočeský kraj","VODŇANY","Strakonice"
"Budyně nad Ohří","3 468,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Bujanov","797,00","Jihočeský kraj","KAPLICE","Český Krumlov"
"Bujesily","156,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Buk","709,00","Jihočeský kraj","VIMPERK","Prachatice"
"Buk","508,00","Olomoucký kraj","PŘEROV","Přerov"
"Bukov","319,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Buková","654,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Buková","616,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Buková u Příbramě","423,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Bukovany","264,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Bukovany","511,00","Středočeský kraj","BENEŠOV","Benešov"
"Bukovany","718,00","Jihomoravský kraj","KYJOV","Hodonín"
"Bukovany","437,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Bukovany","1 597,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Bukovec","314,00","Plzeňský kraj","STOD","Domažlice"
"Bukovec","1 089,00","Moravskoslezský kraj","JABLUNKOV","Frýdek-Místek"
"Bukovice","342,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Bukovice","159,00","Jihomoravský kraj","TIŠNOV","Blansko"
"Bukovina","455,00","Jihomoravský kraj","BLANSKO","Blansko"
"Bukovina nad Labem","296,00","Pardubický kraj","PARDUBICE","Pardubice"
"Bukovina u Čisté","383,00","Liberecký kraj","JILEMNICE","Semily"
"Bukovina u Přelouče","162,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Bukovinka","430,00","Jihomoravský kraj","BLANSKO","Blansko"
"Bukovka","401,00","Pardubický kraj","PARDUBICE","Pardubice"
"Bukovník","325,00","Plzeňský kraj","SUŠICE","Klatovy"
"Bukovno","974,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Bukvice","350,00","Královéhradecký kraj","JIČÍN","Jičín"
"Bulhary","1 124,00","Jihomoravský kraj","BŘECLAV","Břeclav"
"Bulovka","2 009,00","Liberecký kraj","FRÝDLANT","Liberec"
"Buřenice","834,00","Vysočina","PACOV","Pelhřimov"
"Buš","247,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Bušanovice","655,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Bušín","964,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Bušovice","779,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Buštěhrad","3 334,00","Středočeský kraj","KLADNO","Kladno"
"Butoves","228,00","Královéhradecký kraj","JIČÍN","Jičín"
"Buzice","523,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Býchory","635,00","Středočeský kraj","KOLÍN","Kolín"
"Býčkovice","620,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Býkev","474,00","Středočeský kraj","MĚLNÍK","Mělník"
"Bykoš","495,00","Středočeský kraj","BEROUN","Beroun"
"Býkov-Láryšov","391,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Býkovice","379,00","Jihomoravský kraj","BLANSKO","Blansko"
"Bylany","530,00","Pardubický kraj","CHRUDIM","Chrudim"
"Bynovec","523,00","Ústecký kraj","DĚČÍN","Děčín"
"Byšice","1 235,00","Středočeský kraj","MĚLNÍK","Mělník"
"Býškovice","491,00","Olomoucký kraj","HRANICE","Přerov"
"Býšovec","336,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Býšť","1 466,00","Pardubický kraj","HOLICE","Pardubice"
"Bystrá","255,00","Vysočina","HUMPOLEC","Pelhřimov"
"Bystrá nad Jizerou","516,00","Liberecký kraj","SEMILY","Semily"
"Bystřany","2 469,00","Ústecký kraj","TEPLICE","Teplice"
"Bystré","2 068,00","Pardubický kraj","POLIČKA","Svitavy"
"Bystré","433,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Bystřec","1 400,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Bystřice","5 748,00","Středočeský kraj","BENEŠOV","Benešov"
"Bystřice","2 668,00","Moravskoslezský kraj","TŘINEC","Frýdek-Místek"
"Bystřice","667,00","Královéhradecký kraj","JIČÍN","Jičín"
"Bystřice nad Pernštejnem","4 576,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Bystřice pod Hostýnem","5 820,00","Zlínský kraj","BYSTŘICE POD HOSTÝNEM","Kroměříž"
"Bystřice pod Lopeníkem","1 008,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Bystřička","482,00","Zlínský kraj","VSETÍN","Vsetín"
"Bystročice","758,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Bystrovany","699,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Byzhradec","370,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Bžany","2 124,00","Ústecký kraj","TEPLICE","Teplice"
"Bzenec","4 320,00","Jihomoravský kraj","KYJOV","Hodonín"
"Bzová","673,00","Středočeský kraj","HOŘOVICE","Beroun"
"Čachotín","398,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Čachovice","1 099,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Čachrov","3 322,00","Plzeňský kraj","KLATOVY","Klatovy"
"Čakov","431,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Čakov","260,00","Středočeský kraj","BENEŠOV","Benešov"
"Čaková","634,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Čakovičky","325,00","Středočeský kraj","NERATOVICE","Mělník"
"Čankovice","489,00","Pardubický kraj","CHRUDIM","Chrudim"
"Čáslav","9 460,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Čáslavice","885,00","Vysočina","TŘEBÍČ","Třebíč"
"Čáslavsko","630,00","Vysočina","PACOV","Pelhřimov"
"Částkov","686,00","Plzeňský kraj","TACHOV","Tachov"
"Částkov","451,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Častohostice","310,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Častolovice","1 393,00","Královéhradecký kraj","KOSTELEC NAD ORLICÍ","Rychnov nad Kněžnou"
"Častrov","1 796,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Časy","280,00","Pardubický kraj","PARDUBICE","Pardubice"
"Čavisov","273,00","Moravskoslezský kraj","OSTRAVA","Opava"
"Čebín","914,00","Jihomoravský kraj","KUŘIM","Brno-venkov"
"Cebiv","596,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Čečelice","953,00","Středočeský kraj","MĚLNÍK","Mělník"
"Čečelovice","462,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Čechočovice","299,00","Vysočina","TŘEBÍČ","Třebíč"
"Čechtice","2 726,00","Středočeský kraj","VLAŠIM","Benešov"
"Čechtín","367,00","Vysočina","TŘEBÍČ","Třebíč"
"Čechy","468,00","Olomoucký kraj","PŘEROV","Přerov"
"Čechy pod Kosířem","1 144,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Čečkovice","189,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Čečovice","362,00","Plzeňský kraj","STOD","Domažlice"
"Cehnice","931,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Čehovice","706,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Čejč","1 002,00","Jihomoravský kraj","HODONÍN","Hodonín"
"Čejetice","1 358,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Čejkovice","154,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Čejkovice","380,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Čejkovice","2 378,00","Jihomoravský kraj","HODONÍN","Hodonín"
"Cejle","670,00","Vysočina","JIHLAVA","Jihlava"
"Čejov","858,00","Vysočina","HUMPOLEC","Pelhřimov"
"Cekov","313,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Čeladná","2 506,00","Moravskoslezský kraj","FRÝDLANT N. OSTRAVICÍ","Frýdek-Místek"
"Čelákovice","4 042,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Čelčice","569,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Čelechovice","185,00","Olomoucký kraj","PŘEROV","Přerov"
"Čelechovice na Hané","1 805,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Čelistná","132,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Čeložnice","561,00","Jihomoravský kraj","KYJOV","Hodonín"
"Čeminy","574,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Čenkov","654,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Čenkov u Bechyně","112,00","Jihočeský kraj","TÝN NAD VLTAVOU","České Budějovice"
"Čenkovice","727,00","Pardubický kraj","LANŠKROUN","Ústí nad Orlicí"
"Cep","517,00","Jihočeský kraj","TŘEBOŇ","Jindřichův Hradec"
"Čeperka","557,00","Pardubický kraj","PARDUBICE","Pardubice"
"Čepí","457,00","Pardubický kraj","PARDUBICE","Pardubice"
"Čepřovice","637,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Čeradice","812,00","Ústecký kraj","ŽATEC","Louny"
"Čerčany","687,00","Středočeský kraj","BENEŠOV","Benešov"
"Cerekvice nad Bystřicí","998,00","Královéhradecký kraj","HOŘICE","Jičín"
"Cerekvice nad Loučnou","1 137,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Cerekvička-Rosice","298,00","Vysočina","JIHLAVA","Jihlava"
"Cerhenice","2 099,00","Středočeský kraj","KOLÍN","Kolín"
"Cerhonice","671,00","Jihočeský kraj","PÍSEK","Písek"
"Cerhovice","1 353,00","Středočeský kraj","HOŘOVICE","Beroun"
"Čermákovice","257,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Čermná","671,00","Plzeňský kraj","HORŠOVSKÝ TÝN","Domažlice"
"Čermná","1 001,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Čermná nad Orlicí","1 279,00","Královéhradecký kraj","KOSTELEC NAD ORLICÍ","Rychnov nad Kněžnou"
"Čermná ve Slezsku","527,00","Moravskoslezský kraj","VÍTKOV","Opava"
"Černá","611,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Černá Hora","1 534,00","Jihomoravský kraj","BLANSKO","Blansko"
"Černá u Bohdanče","236,00","Pardubický kraj","PARDUBICE","Pardubice"
"Černá v Pošumaví","2 745,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Černá Voda","1 979,00","Olomoucký kraj","JESENÍK","Jeseník"
"Černava","1 179,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Černčice","636,00","Královéhradecký kraj","NOVÉ MĚSTO NAD METUJÍ","Náchod"
"Černčice","1 292,00","Ústecký kraj","LOUNY","Louny"
"Černé Voděrady","517,00","Středočeský kraj","ŘÍČANY","Kolín"
"Černěves","359,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Černíč","252,00","Vysočina","TELČ","Jihlava"
"Černíkov","935,00","Plzeňský kraj","KLATOVY","Domažlice"
"Černíkovice","995,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Černíkovice","155,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Černíky","284,00","Středočeský kraj","ČESKÝ BROD","Nymburk"
"Černilov","2 507,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Černín","444,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Černíny","1 009,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Černiv","317,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Černolice","354,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Černošice","1 430,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Černošín","2 845,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Černotín","921,00","Olomoucký kraj","HRANICE","Přerov"
"Černouček","457,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Černousy","791,00","Liberecký kraj","FRÝDLANT","Liberec"
"Černov","198,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Černovice","844,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Černovice","295,00","Plzeňský kraj","STOD","Domažlice"
"Čerňovice","323,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Černovice","603,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Černovice","3 357,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Černožice","773,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Černuc","1 910,00","Středočeský kraj","SLANÝ","Kladno"
"Černvír","160,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Černý Důl","1 931,00","Královéhradecký kraj","VRCHLABÍ","Trutnov"
"Černýšovice","459,00","Jihočeský kraj","TÁBOR","Tábor"
"Červená Hora","229,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Červená Lhota","326,00","Vysočina","TŘEBÍČ","Třebíč"
"Červená Řečice","1 826,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Červená Třemešná","298,00","Královéhradecký kraj","HOŘICE","Jičín"
"Červená Voda","5 377,00","Pardubický kraj","KRÁLÍKY","Ústí nad Orlicí"
"Červené Janovice","1 130,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Červené Pečky","2 424,00","Středočeský kraj","KOLÍN","Kolín"
"Červené Poříčí","494,00","Plzeňský kraj","KLATOVY","Klatovy"
"Červenka","979,00","Olomoucký kraj","LITOVEL","Olomouc"
"Červený Hrádek","419,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Červený Kostelec","7 797,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Červený Újezd","666,00","Středočeský kraj","VOTICE","Benešov"
"Červený Újezd","910,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Česká","241,00","Jihomoravský kraj","KUŘIM","Brno-venkov"
"Česká Bělá","1 312,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Česká Bříza","681,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Česká Čermná","624,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Česká Kamenice","8 786,00","Ústecký kraj","DĚČÍN","Děčín"
"Česká Kubice","2 186,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Česká Lípa","15 335,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Česká Metuje","954,00","Královéhradecký kraj","NÁCHOD","Náchod"
